,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737525615000,1000.0
1737525620000,1000.0
1737525625000,0.0
1737525630000,0.0
1737525635000,0.0
1737525640000,0.0
1737525645000,0.0
1737525650000,43.0
1737525655000,180.0
1737525660000,282.0
1737525665000,362.0
1737525670000,426.0
1737525675000,478.0
1737525680000,522.0
1737525685000,665.0
1737525690000,750.0
1737525695000,826.0
1737525700000,908.0
1737525705000,987.0
1737525710000,1000.0
1737525715000,1000.0
1737525720000,1000.0
1737525725000,1000.0
1737525730000,1000.0
1737525735000,1000.0
1737525740000,1000.0
1737525745000,1000.0
1737525750000,1000.0
1737525755000,
1737525770000,1000.0
1737525775000,1000.0
1737525780000,880.0
1737525785000,940.0
1737525790000,960.0
1737525795000,970.0
1737525800000,976.0
1737525805000,980.0
1737525810000,983.0
1737525815000,985.0
1737525820000,987.0
1737525825000,988.0
1737525830000,990.0
1737525835000,990.0
1737525840000,1000.0
1737525845000,1000.0
1737525850000,1000.0
1737525855000,
