,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737514095000,1000.0
1737514100000,1000.0
1737514105000,0.0
1737514110000,0.0
1737514115000,0.0
1737514120000,0.0
1737514125000,0.0
1737514130000,81.0
1737514135000,212.0
1737514140000,311.0
1737514145000,
1737514160000,1000.0
1737514165000,852.0
1737514170000,926.0
1737514175000,951.0
1737514180000,963.0
1737514185000,971.0
1737514190000,976.0
1737514195000,979.0
1737514200000,982.0
1737514205000,
1737514225000,1000.0
1737514230000,868.0
1737514235000,934.0
1737514240000,956.0
1737514245000,
1737514285000,1000.0
1737514290000,1000.0
1737514295000,866.0
1737514300000,933.0
1737514305000,956.0
1737514310000,967.0
1737514315000,974.0
1737514320000,978.0
1737514325000,
