,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1722008635000,16347.98333333,16321.366666659998,16382.366666659998,16318.18333333,,,,
1722008640000,16302.383333329999,16305.966666659999,16315.766666659998,16453.4,,,,
1722008645000,16451.03333333,16465.983333329998,16463.63333333,16457.86666666,,,,
1722008650000,16467.63333333,16453.8,16460.68333333,16488.066666659997,,,,
1722008655000,16498.03333333,16521.28333333,16526.85,16646.566666659997,,,,
1722008660000,16755.066666659997,16746.55,16787.233333329998,17014.18333333,,,,
1722008665000,17041.03333333,17087.483333329998,17118.58333333,17178.45,,,,
1722008670000,17185.43333333,17171.03333333,17190.5,17148.233333329998,,,,
1722008675000,17105.316666659997,17113.15,17137.21666666,17072.2,,,,
1722008680000,17109.93333333,17147.38333333,17117.38333333,17160.8,,,,
1722008685000,,17176.71666666,0.0,,,,,
1722008690000,0.0,,0.0,0.0,,,,
1722008695000,1315.8666666666,2400.5833333333003,1573.7666666666,1377.6833333333,,,,
1722008700000,2496.7833333333,,,2573.7666666666,,,,
1722008705000,0.0,0.0,0.0,,,,,
1722008710000,0.0,0.0,1070.5166666666,1930.0333333332999,,,,
1722008715000,2037.8166666666,2056.1666666666,2238.6166666666,3154.9666666666,,,,
1722008720000,3252.15,3361.23333333,3439.48333333,4374.88333333,,,,
1722008725000,4546.76666667,4562.08333333,4733.03333333,5883.233333329999,,,,
1722008730000,5928.36666667,6018.9,6207.88333333,7164.96666666,,,,
1722008735000,7301.0,7353.58333333,7558.11666666,8606.56666666,,,,
1722008740000,8693.21666666,8772.95,8935.91666666,10014.7,,,,
1722008745000,,,,,,,,
1722008780000,0.0,0.0,0.0,0.0,0.0,,,
1722008785000,0.0,0.0,41.6666666667,0.0,0.0,,,
1722008790000,74.1333333333,105.95,522.5,74.1333333333,43.8666666667,,,
1722008795000,564.25,668.2166666666,1409.6166666666,621.4,522.5,,,
1722008800000,1487.35,1646.6,2593.2,1573.8333333332998,1409.6166666666,,,
1722008805000,2566.8,2773.0166666666,3629.28333333,2690.7333333333,2593.1833333332997,,,
1722008810000,3658.23333333,3845.38333333,4791.43333333,3768.03333333,3629.28333333,,,
1722008815000,4800.86666667,4955.45,5914.4,4862.78333333,4791.41666667,,,
1722008820000,5939.733333329999,6065.41666667,6995.05,6018.7,5920.3,,,
1722008825000,7024.95,7222.983333329999,8026.53333333,7168.31666666,6992.91666666,,,
1722008830000,8093.65,8258.08333333,9062.65,8175.58333333,8033.45,,,
1722008835000,9175.883333329999,9260.6,10123.86666666,9176.9,9068.45,,,
1722008840000,10200.98333333,10387.25,11275.66666666,10280.43333333,10136.2,,,
1722008845000,11322.68333333,11468.68333333,12329.616666659998,11427.81666666,11281.33333333,,,
1722008850000,12335.06666666,12487.0,13007.9,12426.83333333,12327.4,,,
1722008855000,12996.216666659999,13031.3,13278.93333333,12994.31666666,13011.3,,,
1722008860000,13274.68333333,13313.98333333,13386.966666659999,13301.283333329999,13282.9,,,
1722008865000,13437.266666659998,13435.783333329999,13510.366666659998,13440.43333333,13383.633333329999,,,
1722008870000,13514.85,13536.5,13594.33333333,13538.033333329999,13515.466666659999,,,
1722008875000,13620.116666659998,13614.05,13535.43333333,13644.283333329999,13598.08333333,,,
1722008880000,13574.0,13629.08333333,13758.18333333,13593.4,13540.633333329999,,,
1722008885000,13744.83333333,13751.41666666,13990.766666659998,13731.05,13753.716666659999,,,
1722008890000,13974.883333329999,14025.81666666,14138.48333333,13991.65,13991.533333329999,,,
1722008895000,14076.81666666,14142.7,14305.883333329999,14153.73333333,14130.133333329999,,,
1722008900000,14289.3,14306.45,14256.31666666,14357.91666666,14326.41666666,,,
1722008905000,14221.45,14272.48333333,14349.366666659998,14250.81666666,14250.65,,,
1722008910000,14371.616666659998,14373.016666659998,14430.266666659998,14384.98333333,14363.81666666,,,
1722008915000,14457.31666666,14471.783333329999,14452.116666659998,14468.6,14431.58333333,,,
1722008920000,14442.783333329999,14415.55,14428.55,14420.98333333,14466.31666666,,,
1722008925000,14437.7,14442.41666666,14527.216666659999,14437.66666666,14452.85,,,
1722008930000,14525.616666659998,14518.366666659998,14531.66666666,14511.81666666,14522.116666659998,,,
1722008935000,14540.45,14529.6,14623.3,14550.7,14538.16666666,,,
1722008940000,14621.41666666,14635.41666666,14563.0,14634.65,14629.383333329999,,,
1722008945000,14587.23333333,14576.08333333,14552.58333333,14566.35,14588.1,,,
1722008950000,14541.033333329999,14525.08333333,14631.73333333,14552.116666659998,14544.9,,,
1722008955000,14640.55,14629.23333333,14614.75,14655.016666659998,14653.23333333,,,
1722008960000,14619.516666659998,14621.83333333,14787.033333329999,14572.66666666,14595.43333333,,,
1722008965000,14797.466666659999,14820.16666666,14779.15,14786.55,14809.68333333,,,
1722008970000,14779.2,14807.35,14758.91666666,14788.15,14785.95,,,
1722008975000,14678.73333333,14671.15,14550.966666659999,14710.58333333,14754.18333333,,,
1722008980000,14531.55,14580.81666666,14569.716666659999,14543.43333333,14551.383333329999,,,
1722008985000,14547.65,14515.9,14505.93333333,14519.43333333,14556.18333333,,,
1722008990000,14499.35,14492.2,14482.68333333,14505.95,14505.93333333,,,
1722008995000,14479.783333329999,14482.56666666,14529.383333329999,14448.5,14485.533333329999,,,
1722009000000,14527.55,14460.75,14549.283333329999,14469.06666666,14538.33333333,,,
1722009005000,14536.116666659998,14543.35,14582.616666659998,14545.216666659999,14528.716666659999,,,
1722009010000,14592.66666666,,0.0,,0.0,,,
1722009015000,,0.0,0.0,0.0,965.3,,,
1722009020000,,,,0.0,,,,
1722009025000,0.0,0.0,0.0,0.0,1289.6166666666,,,
1722009030000,1309.8833333333,1408.5666666666,1430.6166666666,1289.6166666666,,,,
1722009035000,,0.0,0.0,,0.0,,,
1722009040000,,,,,,,,
1722009075000,0.0,0.0,0.0,,0.0,0.0,,
1722009080000,0.0,0.0,0.0,0.0,0.0,0.0,,
1722009085000,0.0,0.0,0.0,0.0,248.6666666666,284.5333333333,,
1722009090000,269.4666666666,371.6833333333,364.55,283.8666666666,903.9333333333,989.3666666666,,
1722009095000,991.4666666666,1206.3,1170.3,998.3333333333,1957.6666666666,2027.5,,
1722009100000,2028.9,2278.2666666666,2245.9333333332997,2036.1666666666,3013.0,3123.9666666666,,
1722009105000,3077.7833333332997,3311.1,3311.1,3132.5333333332997,4058.96666667,4161.86666667,,
1722009110000,4165.35,4382.98333333,4343.16666667,4170.78333333,5096.8,5222.93333333,,
1722009115000,5187.58333333,5397.48333333,5370.0,5224.38333333,6102.1,6181.383333329999,,
1722009120000,6163.25,6339.183333329999,6335.516666670001,6188.96666667,7040.4,7125.66666666,,
1722009125000,7109.483333329999,7315.633333329999,7289.06666666,7131.71666666,8046.96666666,8097.683333329999,,
1722009130000,8108.5,8312.21666666,8295.65,8102.85,9053.55,9161.66666666,,
1722009135000,9145.9,9368.66666666,9349.9,9154.7,10085.21666666,10157.533333329999,,
1722009140000,10172.68333333,10401.0,10357.26666666,10165.55,11203.16666666,11287.85,,
1722009145000,11286.51666666,11489.93333333,11466.98333333,11296.21666666,12054.93333333,12082.616666659998,,
1722009150000,12130.95,12176.15,12219.73333333,12083.283333329999,12576.81666666,12541.85,,
1722009155000,12529.5,12565.3,12566.633333329999,12536.783333329999,12672.033333329999,12698.283333329999,,
1722009160000,12702.616666659998,12680.93333333,12685.783333329999,12702.58333333,12794.91666666,12809.41666666,,
1722009165000,12812.033333329999,12813.133333329999,12799.43333333,12805.766666659998,12902.18333333,12896.883333329999,,
1722009170000,12898.716666659999,12911.31666666,12937.9,12887.966666659999,12989.616666659998,12938.18333333,,
1722009175000,12942.25,12996.23333333,12989.85,12945.68333333,13118.18333333,13114.616666659998,,
1722009180000,13135.533333329999,13201.116666659998,13176.766666659998,13117.8,13302.9,13270.533333329999,,
1722009185000,13246.98333333,13271.58333333,13260.783333329999,13274.45,13440.45,13442.2,,
1722009190000,13396.66666666,13406.216666659999,13374.633333329999,13437.033333329999,13553.2,13573.91666666,,
1722009195000,13529.633333329999,13544.65,13550.45,13572.516666659998,13685.08333333,13700.93333333,,
1722009200000,13688.25,13699.41666666,13743.133333329999,13700.116666659998,13771.1,13742.85,,
1722009205000,13766.1,13784.45,13799.016666659998,13745.73333333,13890.266666659998,13873.9,,
1722009210000,13856.98333333,13926.633333329999,13859.48333333,13877.783333329999,13786.43333333,13871.48333333,,
1722009215000,13871.133333329999,13881.0,13879.283333329999,13859.5,13902.66666666,13901.95,,
1722009220000,13906.366666659998,13923.383333329999,13926.56666666,13894.5,13806.116666659998,13789.766666659998,,
1722009225000,13809.06666666,13793.35,13807.05,13784.85,13825.016666659998,13811.016666659998,,
1722009230000,13807.73333333,13824.25,13796.716666659999,13811.033333329999,13878.633333329999,13922.85,,
1722009235000,13941.766666659998,13917.533333329999,13937.5,13913.9,13962.23333333,13985.283333329999,,
1722009240000,13996.2,14012.633333329999,14019.65,13982.783333329999,14000.5,14087.033333329999,,
1722009245000,14111.866666659998,14105.65,14132.033333329999,14085.783333329999,14044.716666659999,14079.56666666,,
1722009250000,14112.033333329999,14134.43333333,14168.0,14085.766666659998,,14047.3,,
1722009255000,,,,,,,,
1722009290000,0.0,,0.0,0.0,0.0,,,
1722009295000,0.0,0.0,0.0,15.4,0.0,0.0,0.0,
1722009300000,319.6333333333,0.0,0.0,537.6833333333,0.0,13.983333333333,0.0,
1722009305000,1021.5,447.9833333333,481.5833333333,1249.4666666666,400.7833333333,541.0166666666,452.3,
1722009310000,1944.35,1132.6833333333,1169.25,2217.2666666666,1054.7833333333,1249.4833333333,1128.2833333333,
1722009315000,2852.35,2024.65,2073.1333333333,3142.1333333333,1956.45,2217.2666666666,2023.05,
1722009320000,3767.08333333,2958.55,3014.9333333333,4062.7,2873.95,3138.2666666666,2958.5666666666,
1722009325000,4690.91666667,3899.05,3950.08333333,4935.6,3799.38333333,4056.0,3912.46666667,
1722009330000,5544.4,4807.5,4852.45,5790.35,4760.3,4935.6,4803.36666667,
1722009335000,6373.25,5611.15,5666.61666667,6687.96666666,5581.91666667,5790.35,5607.26666667,
1722009340000,7379.23333333,6496.46666667,6541.25,7632.68333333,6419.76666667,6689.98333333,6488.53333333,
1722009345000,8345.75,7497.96666666,7542.01666666,8549.03333333,7406.5,7630.63333333,7492.71666666,
1722009350000,9271.98333333,8446.51666666,8488.46666666,9553.48333333,8378.63333333,8549.03333333,8443.58333333,
1722009355000,10189.26666666,9339.2,9395.3,10480.53333333,9287.86666666,9550.95,9334.15,
1722009360000,10842.61666666,10309.25,10358.21666666,10910.11666666,10212.28333333,10476.38333333,10303.28333333,
1722009365000,11131.51666666,10845.5,10846.21666666,11148.91666666,10835.41666666,10907.08333333,10838.53333333,
1722009370000,11265.06666666,11175.0,11148.36666666,11272.33333333,11151.43333333,11153.91666666,11183.4,
1722009375000,11381.75,11254.23333333,11272.85,11372.26666666,11266.28333333,11274.48333333,11265.33333333,
1722009380000,11501.7,11394.83333333,11364.81666666,11474.98333333,11425.91666666,11378.3,11390.4,
1722009385000,11613.55,11529.55,11496.51666666,11643.31666666,11537.36666666,11504.18333333,11513.23333333,
1722009390000,11736.08333333,11654.15,11614.63333333,11721.38333333,11578.68333333,11643.31666666,11659.16666666,
1722009395000,11828.96666666,11769.23333333,11713.78333333,11821.85,11760.98333333,11721.36666666,11773.11666666,
1722009400000,11914.41666666,11836.36666666,11843.2,11961.85,11807.98333333,11819.83333333,11856.53333333,
1722009405000,11831.216666659999,11933.016666659998,11953.81666666,11924.883333329999,11927.05,11966.15,11937.866666659998,
1722009410000,11984.08333333,11877.91666666,11875.45,11967.81666666,11826.866666659998,11923.56666666,11893.55,
1722009415000,12124.116666659998,11982.73333333,11995.98333333,12136.83333333,12005.3,11951.4,11986.4,
1722009420000,12246.98333333,12164.383333329999,12147.783333329999,12296.1,12153.45,12152.91666666,12195.81666666,
1722009425000,12342.33333333,12262.1,12291.56666666,12370.48333333,12232.116666659998,12256.366666659998,12274.48333333,
1722009430000,12392.016666659998,12328.5,12358.81666666,12414.633333329999,12332.95,12364.45,12324.43333333,
1722009435000,12443.016666659998,12387.216666659999,12365.2,12469.31666666,12404.35,12379.43333333,12377.216666659999,
1722009440000,12525.2,12472.6,12465.05,12568.516666659998,12408.06666666,12465.91666666,12477.016666659998,
1722009445000,,12481.383333329999,,,12499.68333333,12527.81666666,12475.283333329999,
1722009450000,,,,,,,,
1722009485000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1722009490000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1722009495000,243.4333333333,264.0666666666,337.65,4.066666666666,0.0,0.0,0.0,215.45
1722009500000,822.1,960.0333333333,1089.8,432.4166666666,271.1166666666,282.3,309.0,888.7333333333
1722009505000,1606.2333333333,1739.1,1823.5166666666,1170.3333333333,969.7333333333,986.7833333333,1032.0333333333,1647.1166666666
1722009510000,2404.6,2559.4,2706.25,1972.4666666666,1739.1,1766.5333333333,1794.0166666666,2503.7
1722009515000,3281.6833333333,3415.61666667,3497.51666667,2827.1333333333,2572.3,2606.8,2659.7166666666,3325.0666666666
1722009520000,4126.11666667,4204.63333333,4343.15,3681.3,3421.88333333,3444.31666667,3471.6,4139.16666667
1722009525000,4982.68333333,5113.15,5233.88333333,4489.93333333,4228.28333333,4259.85,4288.21666667,5047.28333333
1722009530000,5873.56666667,6020.51666667,6202.45,5366.83333333,5129.48333333,5141.88333333,5186.98333333,5951.26666667
1722009535000,6866.05,7024.18333333,7137.55,6318.83333333,6020.5,6032.83333333,6097.5,6912.85
1722009540000,7861.95,7933.08333333,8131.11666666,7292.23333333,7040.73333333,7086.33333333,7132.85,7896.38333333
1722009545000,8778.6,8915.55,9072.73333333,8293.48333333,7951.46666666,7998.0,8057.33333333,8821.43333333
1722009550000,9849.28333333,9996.76666666,10207.01666666,9222.0,8916.56666666,8953.35,8992.03333333,9915.48333333
1722009555000,10709.53333333,10841.68333333,10901.58333333,10348.78333333,10014.83333333,10072.2,10125.75,10770.58333333
1722009560000,11092.7,11041.71666666,11120.4,10988.26666666,10842.46666666,10871.35,10876.58333333,11111.01666666
1722009565000,11390.58333333,11396.23333333,11492.76666666,11177.98333333,11044.08333333,11085.98333333,11088.11666666,11392.35
1722009570000,11710.28333333,11724.1,11726.73333333,11519.8,11407.41666666,11409.18333333,11432.98333333,11673.11666666
1722009575000,11887.75,11917.78333333,11953.36666666,11792.38333333,11730.8,11741.71666666,11717.46666666,11901.86666666
1722009580000,12160.21666666,12170.55,12256.9,12012.95,11911.5,11927.85,11942.81666666,12178.73333333
1722009585000,12317.05,12353.03333333,12442.08333333,12301.5,12163.43333333,12194.05,12212.71666666,12308.58333333
1722009590000,12531.38333333,12557.03333333,12511.63333333,12497.43333333,12336.7,12374.43333333,12375.33333333,12512.16666666
1722009595000,12499.93333333,12475.66666666,12463.98333333,12559.6,12564.01666666,12592.85,12580.98333333,12533.4
1722009600000,12498.48333333,12523.58333333,12530.7,12526.76666666,12462.88333333,12458.08333333,12443.33333333,12487.18333333
1722009605000,12558.7,12579.1,12596.86666666,12558.75,12532.4,12528.65,12517.55,12585.18333333
1722009610000,12573.01666666,12611.46666666,12572.46666666,12623.95,12586.78333333,12619.61666666,12593.08333333,12553.76666666
1722009615000,12608.6,12584.5,12548.75,12587.66666666,12599.9,12568.71666666,12566.11666666,12658.31666666
1722009620000,12702.26666666,12688.3,12699.96666666,12584.53333333,12585.7,12567.88333333,12582.71666666,12648.81666666
1722009625000,12646.08333333,12625.3,12635.2,12717.98333333,12692.75,12690.16666666,12683.55,12627.71666666
1722009630000,12523.58333333,12535.38333333,12564.35,12626.7,12631.26666666,12652.96666666,12655.56666666,12569.98333333
1722009635000,12530.48333333,12557.36666666,12546.18333333,12526.71666666,12515.76666666,12514.1,12532.63333333,12567.73333333
1722009640000,12518.58333333,12514.05,12463.05,12532.4,12557.38333333,12560.43333333,12547.0,12530.35
1722009645000,12572.93333333,12529.95,12553.05,12455.25,12514.03333333,12511.93333333,12508.43333333,12531.16666666
1722009650000,12535.63333333,12573.85,12604.03333333,12520.28333333,12546.2,12554.76666666,12554.75,12556.43333333
1722009655000,12693.06666666,12696.71666666,12731.66666666,12535.0,12575.08333333,12533.91666666,12513.83333333,12664.95
1722009660000,12760.03333333,12753.78333333,12774.8,12705.01666666,12709.28333333,12720.16666666,12732.48333333,12764.83333333
1722009665000,12828.26666666,12829.98333333,12842.16666666,12776.58333333,12748.75,12757.3,12766.41666666,12810.93333333
1722009670000,12713.1,12754.4,12725.93333333,12784.48333333,12826.78333333,12791.73333333,12825.88333333,12781.81666666
1722009675000,12664.91666666,12672.85,12706.88333333,12711.66666666,12759.86666666,12733.73333333,12700.68333333,12622.61666666
1722009680000,12644.48333333,12654.91666666,12674.81666666,12707.6,12663.81666666,12687.26666666,12677.1,12652.88333333
1722009685000,,,,12701.91666666,12658.7,12669.65,12664.15,
