,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
,Map,Map,Map,Map,Map,Map,Map,Map
,0,1,2,3,4,5,6,7
Timestamp,,,,,,,,
1722240255000,12490.216666659999,12496.43333333,12491.0,12496.25,12496.08333333,12495.91666666,12490.35,12491.15
1722240260000,12493.283333329999,12491.58333333,12493.56666666,12491.116666659998,12490.8,12491.41666666,12492.55,12492.366666659998
1722240265000,12494.616666659998,12496.18333333,12495.4,12496.18333333,12495.966666659999,12496.2,12492.43333333,12496.4
1722240270000,12501.65,12502.016666659998,12504.48333333,12501.616666659998,12501.5,12501.866666659998,12501.33333333,12502.05
1722240275000,12501.7,12500.95,12501.73333333,12500.98333333,12500.91666666,12500.98333333,12502.2,12501.81666666
1722240280000,12505.133333329999,12500.2,12505.1,12499.43333333,12499.4,12499.95,12505.05,12505.18333333
1722240285000,12505.783333329999,12500.3,12503.266666659998,12499.91666666,12500.0,12500.2,12502.4,12502.91666666
1722240290000,12505.383333329999,12501.25,12505.383333329999,12501.25,12501.25,12501.216666659999,12505.283333329999,12505.366666659998
1722240295000,12509.75,12504.68333333,12510.15,12504.85,12504.83333333,12504.516666659998,12510.2,12510.2
1722240300000,12507.98333333,12501.06666666,12506.05,12501.05,12501.43333333,12500.68333333,12507.866666659998,12508.016666659998
1722240305000,12493.43333333,12503.25,12493.43333333,12502.7,12502.7,12503.116666659998,12493.45,12493.616666659998
