,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1709751085000,21399.03333333,21392.91666666,,,,
1709751090000,21366.63333333,21316.11666666,,,,
1709751095000,21346.25,21324.33333333,,,,
1709751100000,21331.96666666,21315.58333333,,,,
1709751105000,21323.8,21427.16666666,,,,
1709751110000,21425.36666666,21497.33333333,,,,
1709751115000,21508.9,21509.36666666,,,,
1709751120000,21507.55,21482.566666659997,,,,
1709751125000,21498.36666666,21529.61666666,,,,
1709751130000,21533.45,21544.78333333,,,,
1709751135000,21534.96666666,21454.05,,,,
1709751140000,21450.91666666,21364.66666666,,,,
1709751145000,21372.95,21379.68333333,,,,
1709751150000,21409.75,21486.86666666,,,,
1709751155000,21467.33333333,21451.1,,,,
1709751160000,21459.2,21439.316666659997,,,,
1709751165000,21442.63333333,21440.6,,,,
1709751170000,21420.316666659997,21362.66666666,,,,
1709751175000,21354.266666659998,21296.8,,,,
1709751180000,21316.68333333,21313.21666666,,,,
1709751185000,21289.1,21280.816666659997,,,,
1709751190000,21279.96666666,21313.46666666,,,,
1709751195000,21318.566666659997,21429.38333333,,,,
1709751200000,21429.066666659997,21518.66666666,,,,
1709751205000,21502.71666666,21515.316666659997,,,,
1709751210000,21500.85,21475.45,,,,
1709751215000,21478.71666666,21463.566666659997,,,,
1709751220000,21466.58333333,21377.35,,,,
1709751225000,21376.13333333,21394.63333333,,,,
1709751230000,21402.91666666,21451.233333329998,,,,
1709751235000,21454.6,21530.8,,,,
1709751240000,21540.316666659997,21550.78333333,,,,
1709751245000,21554.46666666,21434.18333333,,,,
1709751250000,21459.1,21377.88333333,,,,
1709751255000,21378.96666666,21369.0,,,,
1709751260000,21374.316666659997,21370.5,,,,
1709751265000,21388.05,21380.08333333,,,,
1709751270000,21379.15,21414.066666659997,,,,
1709751275000,21406.066666659997,21491.9,,,,
1709751280000,21471.68333333,21582.066666659997,,,,
1709751285000,21586.85,21556.36666666,,,,
1709751290000,21562.7,21467.8,,,,
1709751295000,21458.46666666,21385.35,,,,
1709751300000,21372.08333333,,,,,
1709751305000,,,,,,
1709751350000,0.0,0.0,0.0,,,
1709751355000,0.0,0.0,0.0,,,
1709751360000,380.7166666666,433.65,461.0666666666,,,
1709751365000,1443.4833333333,1513.3333333332998,1559.7,,,
1709751370000,2968.8833333333,3032.3,3065.9833333333,,,
1709751375000,4531.43333333,4568.91666667,4594.96666667,,,
1709751380000,6019.71666667,6076.316666670001,6125.28333333,,,
1709751385000,7612.95,7685.883333329999,7712.81666666,,,
1709751390000,8903.26666666,8971.533333329999,9021.21666666,,,
1709751395000,10351.7,10411.783333329999,10462.783333329999,,,
1709751400000,11877.016666659998,11978.133333329999,11988.58333333,,,
1709751405000,13497.98333333,13494.83333333,13585.4,,,
1709751410000,15004.8,15072.5,15114.91666666,,,
1709751415000,16655.43333333,16686.733333329998,16745.53333333,,,
1709751420000,17905.4,17916.233333329998,17867.233333329998,,,
1709751425000,18531.91666666,18526.11666666,18513.65,,,
1709751430000,18698.88333333,18691.85,18711.733333329998,,,
1709751435000,18817.75,18810.46666666,18835.3,,,
1709751440000,19025.9,19040.78333333,19036.8,,,
1709751445000,19095.1,19080.88333333,19087.266666659998,,,
1709751450000,19237.28333333,19224.08333333,19216.85,,,
1709751455000,19280.33333333,19259.46666666,19260.35,,,
1709751460000,19490.733333329998,19453.233333329998,19481.25,,,
1709751465000,19594.38333333,19658.9,19622.33333333,,,
1709751470000,19816.516666659998,19817.88333333,19803.3,,,
1709751475000,19822.08333333,19813.83333333,19807.93333333,,,
1709751480000,19818.1,19823.28333333,19876.88333333,,,
1709751485000,19853.016666659998,19850.08333333,19865.45,,,
1709751490000,19853.766666659998,19856.68333333,19854.08333333,,,
1709751495000,19901.75,19905.9,19909.8,,,
1709751500000,19944.08333333,19932.066666659997,19931.566666659997,,,
1709751505000,20017.96666666,20018.316666659997,20037.33333333,,,
1709751510000,20309.066666659997,20323.266666659998,20308.5,,,
1709751515000,20558.63333333,20545.63333333,20549.2,,,
1709751520000,20552.53333333,20553.8,20546.0,,,
1709751525000,20555.16666666,20557.5,20551.05,,,
1709751530000,20557.53333333,20558.266666659998,20584.25,,,
1709751535000,20607.95,20612.43333333,20606.61666666,,,
1709751540000,20668.11666666,20663.83333333,20677.33333333,,,
1709751545000,20679.016666659998,20679.566666659997,20677.316666659997,,,
1709751550000,20735.78333333,20736.71666666,20738.066666659997,,,
1709751555000,20753.766666659998,20743.93333333,20744.85,,,
1709751560000,20760.5,20767.066666659997,20780.05,,,
1709751565000,20754.233333329998,20598.03333333,20729.93333333,,,
1709751570000,20758.55,20687.3,20727.266666659998,,,
1709751575000,20764.61666666,20765.63333333,20764.516666659998,,,
1709751580000,20722.45,20729.6,20740.11666666,,,
1709751585000,20635.71666666,20635.5,20644.36666666,,,
1709751590000,20584.8,20571.7,20575.1,,,
1709751595000,20618.75,20623.3,20627.75,,,
1709751600000,20662.83333333,20644.83333333,20662.3,,,
1709751605000,20618.75,20614.41666666,20611.55,,,
1709751610000,20538.3,20547.55,20541.766666659998,,,
1709751615000,20528.1,20537.2,20535.5,,,
1709751620000,20523.46666666,20528.58333333,20519.85,,,
1709751625000,20494.516666659998,20656.05,20520.16666666,,,
1709751630000,20519.266666659998,20583.78333333,20568.2,,,
1709751635000,20519.46666666,20524.53333333,20525.016666659998,,,
1709751640000,20575.05,20567.9,20523.71666666,,,
1709751645000,20669.55,20658.03333333,20657.55,,,
1709751650000,20739.36666666,20724.5,20714.36666666,,,
1709751655000,20638.08333333,20632.68333333,20634.93333333,,,
1709751660000,20599.25,20607.066666659997,20594.6,,,
1709751665000,20651.38333333,20661.55,20665.766666659998,,,
1709751670000,20713.35,20708.21666666,20715.766666659998,,,
1709751675000,20710.46666666,20706.86666666,20711.38333333,,,
1709751680000,20702.9,20689.03333333,20705.68333333,,,
1709751685000,20756.36666666,20755.03333333,20746.6,,,
1709751690000,20763.03333333,20768.36666666,20751.983333329998,,,
1709751695000,20769.9,20767.95,20766.5,,,
1709751700000,20776.68333333,20766.3,20815.96666666,,,
1709751705000,20814.2,20591.55,20767.36666666,,,
1709751710000,20788.91666666,20745.83333333,20809.816666659997,,,
1709751715000,20857.766666659998,20851.13333333,20848.53333333,,,
1709751720000,20898.266666659998,20893.1,20887.65,,,
1709751725000,20823.61666666,20837.21666666,20815.9,,,
1709751730000,20840.46666666,20831.566666659997,20831.8,,,
1709751735000,20867.6,20861.066666659997,20850.4,,,
1709751740000,20894.28333333,20889.68333333,20883.55,,,
1709751745000,20887.46666666,20891.86666666,,,,
1709751750000,,,,,,
1709751790000,,,,0.0,,
1709751795000,0.0,0.0,0.0,0.0,,
1709751800000,0.0,0.0,0.0,0.0,,
1709751805000,506.2,582.1,629.35,630.45,,
1709751810000,1811.6333333332998,1903.9666666666,1913.2166666666,1913.2,,
1709751815000,3154.5833333333,3262.9333333332997,3303.5833333333,3311.0833333333,,
1709751820000,4542.53333333,4659.33333333,4703.95,4703.93333333,,
1709751825000,5850.366666670001,5967.35,5981.41666667,5993.28333333,,
1709751830000,7067.21666666,7125.53333333,7155.56666666,7165.4,,
1709751835000,8471.15,8561.01666666,8581.9,8630.25,,
1709751840000,9804.33333333,9899.033333329999,9952.43333333,9960.75,,
1709751845000,11171.45,11302.23333333,11317.31666666,11329.2,,
1709751850000,12666.15,12727.3,12756.716666659999,12772.41666666,,
1709751855000,14196.866666659998,14294.85,14329.93333333,14343.383333329999,,
1709751860000,15768.35,15879.58333333,15927.1,15936.6,,
1709751865000,16799.33333333,16830.16666666,16810.41666666,16817.96666666,,
1709751870000,16941.11666666,16918.75,16930.13333333,16945.6,,
1709751875000,17180.733333329998,17175.516666659998,17156.0,17173.85,,
1709751880000,17301.85,17285.016666659998,17281.15,17293.86666666,,
1709751885000,17556.53333333,17558.58333333,17585.483333329998,17584.95,,
1709751890000,17904.766666659998,17916.45,17905.066666659997,17909.233333329998,,
1709751895000,17955.53333333,17961.75,17991.58333333,17944.58333333,,
1709751900000,18173.066666659997,18179.8,18160.816666659997,18177.43333333,,
1709751905000,18428.16666666,18385.78333333,18245.11666666,18420.016666659998,,
1709751910000,18524.68333333,18538.91666666,18526.41666666,18524.25,,
1709751915000,18580.233333329998,18571.86666666,18580.33333333,18590.816666659997,,
1709751920000,18591.0,18583.0,18582.88333333,18581.13333333,,
1709751925000,18630.61666666,18630.18333333,18649.16666666,18640.516666659998,,
1709751930000,18753.816666659997,18779.18333333,18779.58333333,18764.13333333,,
1709751935000,18718.36666666,18717.16666666,18714.16666666,18726.46666666,,
1709751940000,18792.68333333,18781.35,18795.03333333,18794.0,,
1709751945000,18821.516666659998,18817.25,18819.516666659998,18822.93333333,,
1709751950000,18861.41666666,18870.0,18865.983333329998,18866.016666659998,,
1709751955000,18878.35,18901.266666659998,18879.25,18888.83333333,,
1709751960000,18880.6,18882.43333333,18890.83333333,18865.85,,
1709751965000,18846.15,18873.38333333,19046.71666666,18865.63333333,,
1709751970000,18815.6,18808.35,18813.61666666,18815.71666666,,
1709751975000,18824.9,18848.316666659997,18832.0,18837.9,,
1709751980000,18842.0,18851.9,18849.53333333,18851.93333333,,
1709751985000,18874.65,18861.86666666,18870.233333329998,18873.733333329998,,
1709751990000,18863.45,18829.3,18835.983333329998,18852.8,,
1709751995000,18843.8,18850.5,18877.516666659998,18857.55,,
1709752000000,18879.86666666,18893.58333333,18877.65,18880.71666666,,
1709752005000,18906.68333333,18881.18333333,18895.566666659997,18893.8,,
1709752010000,18827.233333329998,18820.83333333,18825.65,18825.68333333,,
1709752015000,18977.316666659997,18952.05,18904.266666659998,18840.766666659998,,
1709752020000,19040.266666659998,19036.983333329998,19038.96666666,19040.016666659998,,
1709752025000,19069.03333333,19043.816666659997,19056.11666666,19057.75,,
1709752030000,19120.0,19124.68333333,19120.566666659997,19119.53333333,,
1709752035000,19059.5,19052.68333333,19080.733333329998,19051.8,,
1709752040000,19029.53333333,19002.41666666,19006.7,19019.43333333,,
1709752045000,19033.53333333,19027.53333333,19030.45,19026.93333333,,
1709752050000,19004.3,19010.0,19004.733333329998,19003.68333333,,
1709752055000,19059.15,19040.9,19033.05,19023.46666666,,
1709752060000,18994.46666666,18990.566666659997,19002.6,18998.71666666,,
1709752065000,18967.75,18965.43333333,18952.766666659998,18955.0,,
1709752070000,19031.316666659997,19018.43333333,19026.95,19032.15,,
1709752075000,18978.65,18987.21666666,19040.18333333,19112.08333333,,
1709752080000,18957.25,18967.13333333,18963.0,18966.85,,
1709752085000,18923.7,18856.43333333,18908.66666666,18920.1,,
1709752090000,18913.85,18908.6,18913.41666666,18914.35,,
1709752095000,18985.35,18992.08333333,18955.33333333,18990.08333333,,
1709752100000,19010.9,19026.83333333,19017.61666666,19017.233333329998,,
1709752105000,18896.816666659997,18902.46666666,18899.516666659998,18905.46666666,,
1709752110000,18825.28333333,18817.16666666,18822.75,18826.71666666,,
1709752115000,18824.3,18835.11666666,18838.983333329998,18843.66666666,,
1709752120000,18874.483333329998,18876.95,18868.71666666,18858.41666666,,
1709752125000,18886.5,18902.83333333,18887.5,18872.28333333,,
1709752130000,18897.08333333,18918.66666666,18902.28333333,18897.233333329998,,
1709752135000,18882.68333333,18880.733333329998,18899.316666659997,18897.83333333,,
1709752140000,18908.21666666,18899.58333333,18900.8,18908.8,,
1709752145000,18905.516666659998,18983.93333333,18916.13333333,18910.7,,
1709752150000,18861.016666659998,18848.25,18850.93333333,18860.13333333,,
1709752155000,18810.66666666,18787.566666659997,18813.733333329998,18799.516666659998,,
1709752160000,18794.16666666,18808.516666659998,18801.6,18790.63333333,,
1709752165000,18903.3,18906.66666666,18902.18333333,18892.066666659997,,
1709752170000,19036.88333333,19039.45,19038.516666659998,19036.86666666,,
1709752175000,19024.16666666,19025.733333329998,19020.63333333,19026.68333333,,
1709752180000,18999.03333333,18986.2,18991.75,19012.0,,
1709752185000,18990.65,18969.9,18993.733333329998,19012.93333333,,
1709752190000,0.0,,,,,
1709752195000,0.0,0.0,0.0,0.0,,
1709752200000,,0.0,,906.8333333333001,,
1709752205000,0.0,0.0,0.0,0.0,,
1709752210000,0.0,0.0,,1717.0833333333,,
1709752215000,0.0,0.0,0.0,,,
1709752220000,1558.9833333333,,1612.05,1606.2833333332999,,
1709752225000,,,,,,
1709752265000,,,,0.0,,
1709752270000,0.0,0.0,0.0,0.0,0.0,
1709752275000,3.783333333333,2.7,2.916666666666,22.516666666666,12.116666666666,
1709752280000,556.0333333333,604.7666666666,608.2,666.8166666666,637.5,
1709752285000,1719.7333333333,1800.9833333333,1828.45,1880.9,1855.9166666666,
1709752290000,2936.9833333333,3028.6666666665997,3050.3833333333,3090.3333333333,3059.6,
1709752295000,4166.53333333,4258.35,4285.96666667,4340.9,4313.45,
1709752300000,5126.05,5188.36666667,5188.36666667,5241.46666667,5200.63333333,
1709752305000,6110.03333333,6182.816666670001,6208.016666670001,6249.2,6235.46666667,
1709752310000,7329.66666666,7412.76666666,7416.16666666,7463.41666666,7450.1,
1709752315000,8660.65,8762.15,8775.31666666,8816.45,8789.05,
1709752320000,9772.48333333,9818.11666666,9849.33333333,9911.75,9892.33333333,
1709752325000,11090.21666666,11174.783333329999,11196.98333333,11257.18333333,11215.96666666,
1709752330000,12481.9,12555.4,12587.1,12645.266666659998,12576.31666666,
1709752335000,13883.15,13965.633333329999,13996.66666666,14021.55,14016.16666666,
1709752340000,14753.73333333,14750.783333329999,14779.73333333,14790.133333329999,14795.366666659998,
1709752345000,15070.25,15072.91666666,15065.65,15075.41666666,15072.91666666,
1709752350000,15323.83333333,15327.966666659999,15331.133333329999,15344.1,15351.91666666,
1709752355000,15568.466666659999,15561.18333333,15560.43333333,15571.9,15568.18333333,
1709752360000,16069.516666659998,16049.616666659998,16080.216666659999,16108.75,16109.85,
1709752365000,16487.16666666,16499.63333333,16488.11666666,16519.0,16501.86666666,
1709752370000,16704.8,16695.75,16718.983333329998,16740.33333333,16719.5,
1709752375000,16833.46666666,16806.05,16822.66666666,16852.08333333,16847.8,
1709752380000,17183.36666666,17168.1,17166.83333333,17187.21666666,17168.35,
1709752385000,17295.3,17278.65,17294.6,17289.316666659997,17303.08333333,
1709752390000,17264.7,17268.0,17268.266666659998,17276.233333329998,17311.983333329998,
1709752395000,17342.95,17351.45,17346.766666659998,17347.63333333,17347.2,
1709752400000,17395.1,17385.83333333,17384.0,17397.566666659997,17381.08333333,
1709752405000,17385.88333333,17390.233333329998,17391.21666666,17382.0,17383.95,
1709752410000,17279.3,17261.28333333,17262.93333333,17265.08333333,17249.9,
1709752415000,17206.35,17197.53333333,17190.41666666,17178.9,17182.6,
1709752420000,17195.96666666,17194.016666659998,17196.11666666,17192.08333333,17199.86666666,
1709752425000,17289.08333333,17278.58333333,17278.63333333,17280.25,17267.38333333,
1709752430000,17338.1,17339.316666659997,17336.11666666,17336.08333333,17332.45,
1709752435000,17371.61666666,17373.66666666,17362.16666666,17360.25,17354.86666666,
1709752440000,17321.58333333,17333.733333329998,17334.63333333,17324.75,17334.9,
1709752445000,17334.15,17341.63333333,17326.25,17326.25,17328.75,
1709752450000,17460.983333329998,17463.46666666,17458.95,17453.03333333,17453.46666666,
1709752455000,17444.9,17430.516666659998,17423.28333333,17446.566666659997,17435.316666659997,
1709752460000,17460.766666659998,17465.733333329998,17466.266666659998,17462.266666659998,17471.33333333,
1709752465000,17435.96666666,17436.6,17429.11666666,17436.066666659997,17440.71666666,
1709752470000,17563.33333333,17573.266666659998,17566.43333333,17577.983333329998,17563.7,
1709752475000,17670.25,17672.8,17681.0,17696.18333333,17678.86666666,
1709752480000,17649.25,17645.78333333,17641.78333333,17631.03333333,17642.983333329998,
1709752485000,17651.7,17652.71666666,17657.36666666,17652.316666659997,17522.86666666,
1709752490000,17632.28333333,17632.78333333,17639.5,17626.733333329998,17626.53333333,
1709752495000,17628.8,17637.266666659998,17646.43333333,17632.7,17632.96666666,
1709752500000,17709.75,17695.55,17696.65,17707.0,17696.96666666,
1709752505000,17762.233333329998,17765.78333333,17763.983333329998,17763.96666666,17765.21666666,
1709752510000,17698.816666659997,17693.13333333,17693.13333333,17695.18333333,17696.36666666,
1709752515000,17673.38333333,17663.516666659998,17674.75,17684.16666666,17677.91666666,
1709752520000,17677.75,17675.05,17680.566666659997,17678.55,17674.61666666,
1709752525000,17667.95,17654.93333333,17672.33333333,17671.9,17647.266666659998,
1709752530000,17656.016666659998,17644.266666659998,17644.86666666,17647.8,17675.6,
1709752535000,17642.516666659998,17634.43333333,17634.43333333,17632.983333329998,17640.75,
1709752540000,17652.566666659997,17652.41666666,17649.28333333,17660.95,17641.36666666,
1709752545000,17627.3,17610.016666659998,17619.08333333,17628.75,17764.8,
1709752550000,17667.8,17667.05,17664.316666659997,17670.83333333,17675.21666666,
1709752555000,17671.38333333,17661.983333329998,17665.016666659998,17665.05,17674.4,
1709752560000,17664.28333333,17675.83333333,17668.566666659997,17670.9,17676.233333329998,
1709752565000,17669.96666666,17666.28333333,17666.21666666,17679.96666666,17676.2,
1709752570000,17692.41666666,17715.483333329998,17695.85,17673.38333333,17692.566666659997,
1709752575000,17739.41666666,17748.95,17737.53333333,17728.066666659997,17729.75,
1709752580000,17733.03333333,17731.016666659998,17725.91666666,17729.86666666,17728.05,
1709752585000,17766.85,17760.15,17770.65,17776.566666659997,17786.58333333,
1709752590000,17763.266666659998,17774.8,17770.9,17762.03333333,17753.766666659998,
1709752595000,17765.66666666,17785.11666666,17784.516666659998,17770.983333329998,17766.68333333,
1709752600000,17806.0,17814.3,17823.71666666,17817.88333333,17824.516666659998,
1709752605000,17821.43333333,17831.8,17837.35,17813.983333329998,17827.28333333,
1709752610000,17789.18333333,17782.55,17788.316666659997,17788.86666666,17795.016666659998,
1709752615000,17803.483333329998,17803.38333333,17804.566666659997,17805.65,17790.96666666,
1709752620000,17803.266666659998,17802.88333333,17808.13333333,17795.316666659997,17802.38333333,
1709752625000,17781.95,17783.91666666,17790.45,17781.93333333,17776.71666666,
1709752630000,17830.25,17808.91666666,17821.983333329998,17836.86666666,17827.95,
1709752635000,17823.43333333,17823.733333329998,17838.066666659997,17826.78333333,17825.58333333,
1709752640000,17844.03333333,17831.16666666,17829.93333333,17829.05,17835.13333333,
1709752645000,17881.85,17886.46666666,17865.41666666,17869.15,17876.483333329998,
1709752650000,17917.4,17905.78333333,17909.6,17916.233333329998,17921.15,
1709752655000,17935.36666666,17918.38333333,17923.2,17929.43333333,17938.33333333,
1709752660000,17968.16666666,17959.83333333,17957.38333333,17968.46666666,17960.68333333,
1709752665000,,,,,,
1709752710000,,,0.0,0.0,,0.0
1709752715000,0.0,0.0,0.0,0.0,0.0,0.0
1709752720000,0.0,0.0,304.55,242.5166666666,0.0,242.35
1709752725000,223.8666666666,248.1,1155.3166666666,1040.7333333333,242.5166666666,1018.35
1709752730000,973.5,1046.7333333333,2349.7333333333,2267.3333333333,1041.0666666666,2230.3833333333
1709752735000,2225.4333333332997,2284.6166666666,3585.73333333,3500.98333333,2253.7,3495.1
1709752740000,3427.33333333,3500.98333333,4776.98333333,4691.78333333,3500.96666667,4654.06666667
1709752745000,4673.76666667,4709.96666667,6034.183333329999,5927.433333329999,4677.85,5912.25
1709752750000,5884.75,5940.516666670001,7289.58333333,7183.41666666,5927.41666667,7137.08333333
1709752755000,7110.633333329999,7197.5,8551.883333329999,8453.1,7169.65,8406.05
1709752760000,8392.41666666,8456.633333329999,9862.51666666,9739.283333329999,8438.33333333,9732.58333333
1709752765000,9696.51666666,9753.5,11195.43333333,11075.68333333,9739.283333329999,11055.18333333
1709752770000,11074.95,11095.133333329999,12633.366666659998,12535.06666666,11071.26666666,12507.0
1709752775000,12480.41666666,12555.06666666,14052.216666659999,13929.48333333,12532.133333329999,13902.133333329999
1709752780000,13888.016666659998,13941.516666659998,15083.866666659998,15063.18333333,13927.016666659998,15023.783333329999
1709752785000,14996.266666659998,15075.4,15691.033333329999,15687.0,15048.9,15682.4
1709752790000,15681.68333333,15695.266666659998,15793.41666666,15782.0,15683.06666666,15771.7
1709752795000,15781.133333329999,15766.633333329999,16029.616666659998,16005.16666666,15780.81666666,15966.033333329999
1709752800000,16062.716666659999,16020.33333333,16275.8,16276.58333333,15992.73333333,16297.45
1709752805000,16190.366666659998,16266.85,16497.93333333,16511.5,16290.466666659999,16498.733333329998
1709752810000,16453.65,16498.41666666,16594.08333333,16595.86666666,16507.6,16642.2
1709752815000,16599.55,16595.483333329998,16640.15,16663.11666666,16609.63333333,16708.483333329998
1709752820000,16646.016666659998,16673.2,16797.66666666,16818.28333333,16676.2,16777.53333333
1709752825000,16786.516666659998,16815.55,16890.66666666,16892.36666666,16802.93333333,16894.33333333
1709752830000,16853.28333333,16892.9,16975.38333333,16954.96666666,16893.483333329998,16962.95
1709752835000,16918.766666659998,16953.41666666,16951.066666659997,17000.91666666,16952.95,16980.45
1709752840000,17001.2,17001.733333329998,17131.233333329998,17095.4,16988.33333333,17097.11666666
1709752845000,17150.016666659998,17094.766666659998,17185.11666666,17189.33333333,17104.91666666,17195.96666666
1709752850000,17177.9,17192.7,17318.45,17348.45,17189.28333333,17368.21666666
1709752855000,17275.8,17346.55,17293.483333329998,17278.2,17355.58333333,17313.2
1709752860000,17243.15,17268.0,17294.75,17257.95,17290.65,17255.38333333
1709752865000,17327.33333333,17263.733333329998,17270.93333333,17244.08333333,17258.0,17252.36666666
1709752870000,17329.63333333,17259.61666666,17441.45,17427.75,17245.61666666,17403.85
1709752875000,17435.83333333,17434.266666659998,17531.11666666,17514.7,17423.36666666,17490.0
1709752880000,17519.58333333,17501.08333333,17512.78333333,17504.65,17516.38333333,17524.58333333
1709752885000,17510.71666666,17509.066666659997,17546.11666666,17556.93333333,17514.03333333,17534.85
1709752890000,17528.5,17554.05,17500.53333333,17509.46666666,17546.08333333,17512.4
1709752895000,17509.58333333,17506.05,17533.83333333,17495.233333329998,17514.41666666,17511.266666659998
1709752900000,17477.78333333,17482.4,17511.11666666,17515.13333333,17510.28333333,17525.35
1709752905000,17462.25,17514.1,17457.61666666,17456.45,17514.233333329998,17456.71666666
1709752910000,17498.733333329998,17453.46666666,17548.61666666,17496.93333333,17453.95,17497.516666659998
1709752915000,17534.63333333,17516.3,17586.65,17583.75,17499.266666659998,17574.45
1709752920000,17582.13333333,17582.233333329998,17578.63333333,17584.33333333,17583.733333329998,17581.2
1709752925000,17551.066666659997,17589.45,17578.66666666,17579.71666666,17579.13333333,17574.93333333
1709752930000,17552.733333329998,17567.38333333,17542.53333333,17564.88333333,17577.11666666,17542.11666666
1709752935000,17549.61666666,17553.68333333,17606.983333329998,17610.86666666,17554.566666659997,17611.58333333
1709752940000,17639.11666666,17610.86666666,17704.35,17698.61666666,17600.41666666,17698.233333329998
1709752945000,17689.08333333,17700.46666666,17693.7,17679.16666666,17698.233333329998,17672.3
