,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond
1709751160000,1000.0,827.0,,,,
1709751165000,1000.0,827.0,,,,
1709751170000,1000.0,824.0,,,,
1709751175000,1000.0,820.0,,,,
1709751180000,1000.0,810.0,,,,
1709751185000,1000.0,807.0,,,,
1709751190000,1000.0,805.0,,,,
1709751195000,1000.0,810.0,,,,
1709751200000,1000.0,814.0,,,,
1709751205000,1000.0,814.0,,,,
1709751210000,1000.0,813.0,,,,
1709751215000,1000.0,812.0,,,,
1709751220000,1000.0,808.0,,,,
1709751225000,1000.0,809.0,,,,
1709751230000,1000.0,811.0,,,,
1709751235000,1000.0,814.0,,,,
1709751240000,1000.0,814.0,,,,
1709751245000,1000.0,808.0,,,,
1709751250000,1000.0,806.0,,,,
1709751255000,1000.0,806.0,,,,
1709751260000,1000.0,805.0,,,,
1709751265000,1000.0,805.0,,,,
1709751270000,1000.0,817.0,,,,
1709751275000,1000.0,824.0,,,,
1709751280000,1000.0,828.0,,,,
1709751285000,1000.0,826.0,,,,
1709751290000,1000.0,823.0,,,,
1709751295000,1000.0,819.0,,,,
1709751300000,1000.0,,,,,
1709751305000,,,,,,
1709751350000,,,1000.0,,,
1709751355000,1000.0,1000.0,1000.0,,,
1709751360000,559.0,31.0,40.0,,,
1709751365000,780.0,301.0,304.0,,,
1709751370000,853.0,480.0,455.0,,,
1709751375000,890.0,568.0,533.0,,,
1709751380000,912.0,614.0,577.0,,,
1709751385000,927.0,652.0,615.0,,,
1709751390000,937.0,663.0,623.0,,,
1709751395000,945.0,677.0,634.0,,,
1709751400000,951.0,693.0,649.0,,,
1709751405000,956.0,712.0,671.0,,,
1709751410000,960.0,724.0,680.0,,,
1709751415000,964.0,734.0,691.0,,,
1709751420000,1000.0,806.0,758.0,,,
1709751425000,1000.0,835.0,784.0,,,
1709751430000,1000.0,838.0,792.0,,,
1709751435000,1000.0,842.0,795.0,,,
1709751440000,1000.0,852.0,804.0,,,
1709751445000,1000.0,855.0,806.0,,,
1709751450000,1000.0,859.0,813.0,,,
1709751455000,1000.0,860.0,814.0,,,
1709751460000,1000.0,869.0,823.0,,,
1709751465000,1000.0,873.0,822.0,,,
1709751470000,1000.0,878.0,830.0,,,
1709751475000,1000.0,878.0,829.0,,,
1709751480000,1000.0,878.0,827.0,,,
1709751485000,1000.0,876.0,825.0,,,
1709751490000,1000.0,876.0,823.0,,,
1709751495000,1000.0,878.0,827.0,,,
1709751500000,1000.0,878.0,826.0,,,
1709751505000,1000.0,882.0,830.0,,,
1709751510000,1000.0,893.0,837.0,,,
1709751515000,1000.0,903.0,847.0,,,
1709751520000,1000.0,902.0,847.0,,,
1709751525000,1000.0,900.0,847.0,,,
1709751530000,1000.0,899.0,848.0,,,
1709751535000,1000.0,903.0,848.0,,,
1709751540000,1000.0,906.0,851.0,,,
1709751545000,1000.0,908.0,852.0,,,
1709751550000,1000.0,910.0,853.0,,,
1709751555000,1000.0,909.0,852.0,,,
1709751560000,1000.0,911.0,853.0,,,
1709751565000,1000.0,910.0,851.0,,,
1709751570000,1000.0,917.0,855.0,,,
1709751575000,1000.0,922.0,856.0,,,
1709751580000,1000.0,922.0,856.0,,,
1709751585000,1000.0,917.0,851.0,,,
1709751590000,1000.0,915.0,848.0,,,
1709751595000,1000.0,917.0,851.0,,,
1709751600000,1000.0,918.0,853.0,,,
1709751605000,1000.0,920.0,851.0,,,
1709751610000,1000.0,917.0,848.0,,,
1709751615000,1000.0,917.0,849.0,,,
1709751620000,1000.0,915.0,849.0,,,
1709751625000,1000.0,914.0,848.0,,,
1709751630000,1000.0,906.0,844.0,,,
1709751635000,1000.0,904.0,842.0,,,
1709751640000,1000.0,905.0,845.0,,,
1709751645000,1000.0,910.0,858.0,,,
1709751650000,1000.0,912.0,860.0,,,
1709751655000,1000.0,907.0,855.0,,,
1709751660000,1000.0,906.0,853.0,,,
1709751665000,1000.0,906.0,857.0,,,
1709751670000,1000.0,908.0,859.0,,,
1709751675000,1000.0,908.0,858.0,,,
1709751680000,1000.0,909.0,856.0,,,
1709751685000,1000.0,911.0,859.0,,,
1709751690000,1000.0,913.0,859.0,,,
1709751695000,1000.0,911.0,859.0,,,
1709751700000,1000.0,910.0,859.0,,,
1709751705000,1000.0,912.0,855.0,,,
1709751710000,999.0,920.0,858.0,,,
1709751715000,999.0,924.0,861.0,,,
1709751720000,999.0,927.0,862.0,,,
1709751725000,999.0,924.0,859.0,,,
1709751730000,999.0,924.0,860.0,,,
1709751735000,999.0,925.0,862.0,,,
1709751740000,999.0,926.0,864.0,,,
1709751745000,999.0,926.0,,,,
1709751750000,,,,,,
1709751795000,1000.0,,1000.0,1000.0,,
1709751800000,634.0,555.0,595.0,519.0,,
1709751805000,775.0,470.0,524.0,440.0,,
1709751810000,850.0,538.0,593.0,501.0,,
1709751815000,888.0,567.0,643.0,550.0,,
1709751820000,910.0,588.0,666.0,576.0,,
1709751825000,925.0,598.0,667.0,584.0,,
1709751830000,936.0,598.0,661.0,587.0,,
1709751835000,944.0,614.0,686.0,605.0,,
1709751840000,950.0,618.0,696.0,608.0,,
1709751845000,955.0,625.0,702.0,613.0,,
1709751850000,960.0,630.0,711.0,620.0,,
1709751855000,963.0,646.0,730.0,639.0,,
1709751860000,993.0,663.0,755.0,660.0,,
1709751865000,1000.0,692.0,789.0,691.0,,
1709751870000,1000.0,693.0,792.0,697.0,,
1709751875000,1000.0,701.0,805.0,704.0,,
1709751880000,1000.0,706.0,810.0,708.0,,
1709751885000,1000.0,715.0,826.0,719.0,,
1709751890000,1000.0,725.0,843.0,729.0,,
1709751895000,1000.0,723.0,841.0,733.0,,
1709751900000,1000.0,734.0,850.0,744.0,,
1709751905000,1000.0,742.0,864.0,761.0,,
1709751910000,1000.0,753.0,877.0,765.0,,
1709751915000,1000.0,748.0,875.0,760.0,,
1709751920000,1000.0,747.0,874.0,762.0,,
1709751925000,1000.0,750.0,873.0,764.0,,
1709751930000,1000.0,755.0,879.0,767.0,,
1709751935000,1000.0,753.0,872.0,764.0,,
1709751940000,1000.0,758.0,882.0,767.0,,
1709751945000,1000.0,761.0,885.0,767.0,,
1709751950000,1000.0,766.0,889.0,770.0,,
1709751955000,1000.0,769.0,888.0,768.0,,
1709751960000,1000.0,765.0,887.0,765.0,,
1709751965000,1000.0,763.0,883.0,762.0,,
1709751970000,1000.0,757.0,871.0,760.0,,
1709751975000,1000.0,758.0,870.0,761.0,,
1709751980000,1000.0,758.0,872.0,760.0,,
1709751985000,1000.0,758.0,876.0,759.0,,
1709751990000,1000.0,757.0,874.0,759.0,,
1709751995000,1000.0,756.0,875.0,759.0,,
1709752000000,1000.0,756.0,870.0,760.0,,
1709752005000,1000.0,754.0,869.0,761.0,,
1709752010000,1000.0,749.0,871.0,757.0,,
1709752015000,1000.0,754.0,877.0,764.0,,
1709752020000,1000.0,758.0,884.0,774.0,,
1709752025000,1000.0,761.0,885.0,772.0,,
1709752030000,1000.0,765.0,888.0,774.0,,
1709752035000,1000.0,762.0,887.0,771.0,,
1709752040000,1000.0,759.0,882.0,769.0,,
1709752045000,1000.0,760.0,880.0,769.0,,
1709752050000,1000.0,759.0,879.0,768.0,,
1709752055000,1000.0,763.0,880.0,770.0,,
1709752060000,1000.0,760.0,879.0,769.0,,
1709752065000,1000.0,760.0,877.0,767.0,,
1709752070000,1000.0,761.0,873.0,769.0,,
1709752075000,1000.0,759.0,871.0,765.0,,
1709752080000,1000.0,757.0,867.0,756.0,,
1709752085000,1000.0,756.0,862.0,754.0,,
1709752090000,1000.0,760.0,863.0,753.0,,
1709752095000,1000.0,764.0,864.0,757.0,,
1709752100000,1000.0,765.0,867.0,759.0,,
1709752105000,1000.0,761.0,862.0,754.0,,
1709752110000,1000.0,758.0,861.0,750.0,,
1709752115000,1000.0,757.0,860.0,751.0,,
1709752120000,1000.0,757.0,861.0,752.0,,
1709752125000,1000.0,758.0,861.0,752.0,,
1709752130000,1000.0,760.0,862.0,752.0,,
1709752135000,1000.0,759.0,862.0,752.0,,
1709752140000,1000.0,761.0,862.0,751.0,,
1709752145000,1000.0,758.0,862.0,752.0,,
1709752150000,1000.0,757.0,863.0,759.0,,
1709752155000,1000.0,756.0,869.0,757.0,,
1709752160000,1000.0,756.0,868.0,755.0,,
1709752165000,1000.0,760.0,872.0,760.0,,
1709752170000,1000.0,764.0,876.0,765.0,,
1709752175000,1000.0,763.0,876.0,765.0,,
1709752180000,1000.0,763.0,875.0,764.0,,
1709752185000,1000.0,762.0,876.0,765.0,,
1709752190000,,,1000.0,,,
1709752195000,1000.0,1000.0,1000.0,1000.0,,
1709752200000,1000.0,1000.0,,0.0,,
1709752205000,1000.0,1000.0,1000.0,1000.0,,
1709752210000,1000.0,,,404.0,,
1709752215000,1000.0,1000.0,1000.0,1000.0,,
1709752220000,939.0,,536.0,559.0,,
1709752225000,,,,,,
1709752270000,,1000.0,1000.0,1000.0,1000.0,
1709752275000,607.0,567.0,523.0,520.0,459.0,
1709752280000,804.0,453.0,411.0,460.0,444.0,
1709752285000,869.0,489.0,458.0,503.0,503.0,
1709752290000,902.0,520.0,484.0,526.0,525.0,
1709752295000,922.0,533.0,500.0,543.0,540.0,
1709752300000,935.0,516.0,485.0,527.0,522.0,
1709752305000,944.0,505.0,483.0,521.0,519.0,
1709752310000,951.0,514.0,492.0,531.0,531.0,
1709752315000,957.0,534.0,507.0,552.0,545.0,
1709752320000,961.0,530.0,505.0,551.0,542.0,
1709752325000,965.0,539.0,514.0,560.0,552.0,
1709752330000,968.0,547.0,527.0,572.0,564.0,
1709752335000,1000.0,557.0,537.0,585.0,584.0,
1709752340000,1000.0,582.0,566.0,613.0,605.0,
1709752345000,1000.0,596.0,576.0,624.0,613.0,
1709752350000,1000.0,601.0,589.0,634.0,623.0,
1709752355000,1000.0,608.0,598.0,643.0,631.0,
1709752360000,1000.0,627.0,618.0,664.0,653.0,
1709752365000,1000.0,644.0,632.0,680.0,668.0,
1709752370000,1000.0,651.0,640.0,691.0,675.0,
1709752375000,1000.0,650.0,651.0,688.0,680.0,
1709752380000,1000.0,664.0,665.0,703.0,695.0,
1709752385000,1000.0,668.0,674.0,706.0,699.0,
1709752390000,1000.0,667.0,673.0,703.0,696.0,
1709752395000,1000.0,668.0,675.0,705.0,697.0,
1709752400000,1000.0,669.0,676.0,704.0,698.0,
1709752405000,1000.0,666.0,676.0,705.0,697.0,
1709752410000,1000.0,664.0,669.0,701.0,692.0,
1709752415000,1000.0,661.0,664.0,697.0,690.0,
1709752420000,1000.0,662.0,665.0,697.0,690.0,
1709752425000,1000.0,666.0,668.0,701.0,692.0,
1709752430000,1000.0,667.0,669.0,702.0,693.0,
1709752435000,1000.0,667.0,661.0,703.0,693.0,
1709752440000,1000.0,673.0,659.0,701.0,691.0,
1709752445000,1000.0,673.0,652.0,699.0,690.0,
1709752450000,1000.0,677.0,656.0,704.0,696.0,
1709752455000,1000.0,675.0,655.0,704.0,695.0,
1709752460000,1000.0,676.0,655.0,704.0,696.0,
1709752465000,1000.0,676.0,654.0,700.0,695.0,
1709752470000,1000.0,681.0,658.0,705.0,699.0,
1709752475000,1000.0,685.0,661.0,710.0,703.0,
1709752480000,1000.0,684.0,659.0,708.0,702.0,
1709752485000,1000.0,685.0,660.0,710.0,709.0,
1709752490000,1000.0,686.0,663.0,709.0,714.0,
1709752495000,1000.0,686.0,663.0,708.0,713.0,
1709752500000,1000.0,682.0,668.0,711.0,717.0,
1709752505000,1000.0,684.0,671.0,713.0,720.0,
1709752510000,1000.0,681.0,668.0,710.0,717.0,
1709752515000,1000.0,681.0,668.0,710.0,716.0,
1709752520000,1000.0,681.0,669.0,710.0,717.0,
1709752525000,1000.0,680.0,667.0,710.0,715.0,
1709752530000,1000.0,677.0,667.0,709.0,716.0,
1709752535000,1000.0,676.0,667.0,709.0,715.0,
1709752540000,1000.0,677.0,667.0,710.0,715.0,
1709752545000,1000.0,674.0,665.0,707.0,709.0,
1709752550000,1000.0,674.0,665.0,708.0,704.0,
1709752555000,1000.0,674.0,664.0,708.0,706.0,
1709752560000,1000.0,681.0,669.0,715.0,704.0,
1709752565000,1000.0,681.0,668.0,716.0,704.0,
1709752570000,1000.0,682.0,669.0,717.0,703.0,
1709752575000,1000.0,684.0,670.0,718.0,704.0,
1709752580000,1000.0,682.0,669.0,717.0,705.0,
1709752585000,1000.0,683.0,671.0,720.0,707.0,
1709752590000,1000.0,684.0,671.0,719.0,706.0,
1709752595000,1000.0,684.0,672.0,718.0,707.0,
1709752600000,1000.0,685.0,674.0,720.0,708.0,
1709752605000,1000.0,689.0,675.0,720.0,709.0,
1709752610000,1000.0,689.0,673.0,718.0,708.0,
1709752615000,1000.0,690.0,676.0,719.0,707.0,
1709752620000,1000.0,684.0,671.0,715.0,709.0,
1709752625000,1000.0,683.0,672.0,714.0,708.0,
1709752630000,1000.0,688.0,679.0,717.0,718.0,
1709752635000,1000.0,689.0,683.0,717.0,719.0,
1709752640000,1000.0,689.0,684.0,718.0,719.0,
1709752645000,1000.0,691.0,685.0,719.0,720.0,
1709752650000,1000.0,692.0,689.0,721.0,721.0,
1709752655000,1000.0,692.0,689.0,722.0,722.0,
1709752660000,1000.0,694.0,691.0,724.0,722.0,
1709752665000,,,,,,
1709752715000,1000.0,1000.0,585.0,696.0,1000.0,1000.0
1709752720000,1000.0,623.0,372.0,398.0,1000.0,17.0
1709752725000,253.0,386.0,398.0,388.0,0.0,196.0
1709752730000,627.0,391.0,444.0,432.0,108.0,318.0
1709752735000,751.0,444.0,474.0,457.0,268.0,381.0
1709752740000,814.0,470.0,493.0,471.0,352.0,412.0
1709752745000,851.0,480.0,510.0,485.0,392.0,438.0
1709752750000,871.0,493.0,523.0,495.0,426.0,460.0
1709752755000,890.0,508.0,533.0,510.0,455.0,475.0
1709752760000,904.0,518.0,544.0,518.0,479.0,489.0
1709752765000,913.0,528.0,552.0,524.0,497.0,499.0
1709752770000,922.0,536.0,564.0,535.0,511.0,513.0
1709752775000,929.0,548.0,576.0,535.0,527.0,526.0
1709752780000,933.0,555.0,616.0,579.0,542.0,576.0
1709752785000,995.0,596.0,639.0,603.0,611.0,599.0
1709752790000,995.0,617.0,641.0,607.0,635.0,601.0
1709752795000,995.0,618.0,651.0,616.0,638.0,613.0
1709752800000,995.0,626.0,661.0,627.0,646.0,625.0
1709752805000,995.0,636.0,668.0,634.0,658.0,633.0
1709752810000,997.0,644.0,671.0,637.0,667.0,635.0
1709752815000,997.0,642.0,675.0,632.0,668.0,635.0
1709752820000,997.0,643.0,683.0,640.0,666.0,637.0
1709752825000,998.0,648.0,690.0,649.0,669.0,643.0
1709752830000,998.0,649.0,693.0,651.0,672.0,646.0
1709752835000,998.0,650.0,688.0,647.0,676.0,643.0
1709752840000,1000.0,645.0,694.0,650.0,674.0,647.0
1709752845000,1000.0,647.0,695.0,651.0,678.0,650.0
1709752850000,999.0,651.0,700.0,657.0,680.0,657.0
1709752855000,999.0,657.0,699.0,654.0,687.0,649.0
1709752860000,999.0,654.0,698.0,651.0,684.0,646.0
1709752865000,999.0,654.0,697.0,651.0,682.0,648.0
1709752870000,999.0,654.0,705.0,659.0,681.0,653.0
1709752875000,999.0,663.0,705.0,664.0,688.0,657.0
1709752880000,999.0,666.0,702.0,660.0,691.0,659.0
1709752885000,999.0,664.0,699.0,657.0,692.0,659.0
1709752890000,999.0,667.0,696.0,655.0,691.0,658.0
1709752895000,999.0,664.0,699.0,654.0,689.0,658.0
1709752900000,999.0,664.0,698.0,654.0,689.0,658.0
1709752905000,1000.0,663.0,696.0,653.0,689.0,655.0
1709752910000,1000.0,661.0,699.0,653.0,686.0,657.0
1709752915000,1000.0,662.0,701.0,657.0,687.0,664.0
1709752920000,1000.0,667.0,703.0,658.0,690.0,664.0
1709752925000,1000.0,666.0,713.0,658.0,690.0,670.0
1709752930000,1000.0,667.0,710.0,656.0,699.0,669.0
1709752935000,1000.0,667.0,712.0,658.0,700.0,671.0
1709752940000,1000.0,668.0,716.0,661.0,702.0,675.0
1709752945000,1000.0,675.0,715.0,662.0,707.0,674.0
1709752950000,1000.0,674.0,714.0,660.0,706.0,673.0
1709752955000,1000.0,673.0,715.0,662.0,707.0,676.0
1709752960000,1000.0,675.0,714.0,662.0,708.0,680.0
1709752965000,1000.0,675.0,713.0,661.0,709.0,678.0
1709752970000,1000.0,675.0,708.0,658.0,708.0,675.0
1709752975000,1000.0,673.0,707.0,657.0,705.0,672.0
1709752980000,1000.0,672.0,705.0,657.0,703.0,671.0
1709752985000,1000.0,670.0,699.0,658.0,703.0,665.0
1709752990000,999.0,670.0,699.0,658.0,694.0,666.0
1709752995000,999.0,668.0,699.0,657.0,692.0,664.0
1709753000000,998.0,669.0,698.0,656.0,691.0,662.0
1709753005000,998.0,664.0,702.0,667.0,688.0,667.0
1709753010000,998.0,673.0,703.0,667.0,691.0,667.0
1709753015000,998.0,673.0,699.0,668.0,690.0,667.0
1709753020000,998.0,673.0,699.0,666.0,689.0,661.0
1709753025000,998.0,671.0,703.0,670.0,688.0,662.0
1709753030000,998.0,673.0,705.0,669.0,690.0,661.0
1709753035000,998.0,671.0,705.0,670.0,690.0,663.0
1709753040000,998.0,670.0,703.0,670.0,693.0,661.0
1709753045000,994.0,669.0,699.0,669.0,692.0,659.0
1709753050000,981.0,668.0,695.0,664.0,690.0,655.0
1709753055000,955.0,664.0,691.0,661.0,687.0,651.0
1709753060000,930.0,660.0,687.0,658.0,683.0,649.0
1709753065000,910.0,656.0,680.0,646.0,680.0,643.0
1709753070000,885.0,646.0,686.0,648.0,676.0,645.0
1709753075000,864.0,645.0,686.0,645.0,682.0,643.0
1709753080000,840.0,643.0,683.0,643.0,680.0,642.0
1709753085000,816.0,641.0,678.0,639.0,677.0,638.0
1709753090000,793.0,638.0,675.0,638.0,673.0,636.0
1709753095000,772.0,637.0,669.0,633.0,671.0,635.0
1709753100000,751.0,633.0,670.0,631.0,666.0,634.0
1709753105000,737.0,633.0,667.0,632.0,664.0,633.0
1709753110000,729.0,633.0,669.0,632.0,663.0,633.0
1709753115000,,,,,,
