,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737503540000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8633.0,17974000.0,16260000.0,-9.223372036854775e+18,-9.223372036854775e+18
1737503545000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.0,1632000.0,907.0,-9.223372036854775e+18,-9.223372036854775e+18
1737503550000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,334.0,256000.0,991.0,-9.223372036854775e+18,-9.223372036854775e+18
1737503555000,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,360000.0,997.0,-9.223372036854775e+18,-9.223372036854775e+18
1737503560000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2063.0,566000.0,174.0,-9.223372036854775e+18,-9.223372036854775e+18
1737503565000,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,743.0,256000.0,855.0,-9.223372036854775e+18,-9.223372036854775e+18
1737503570000,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,862.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737503575000,10.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,10.0,72940000.0,2560000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737503580000,10.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,10.0,6560000.0,2560000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737503585000,5.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,5.0,2304000.0,44.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737503590000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,22.0,69.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737503595000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,2304000.0,26.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737503600000,9.0,18.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,1.0,115.0,2.0,-9.223372036854775e+18,-9.223372036854775e+18
1737503605000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,2304000.0,3672.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737503610000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,65.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737503615000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,65.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737503620000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,6417000.0,91.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737503625000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,91.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737503630000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,10.0,2304000.0,20443.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737503635000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,12483000.0,91.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737503640000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,91.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737503645000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,91.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737503650000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,7254000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737503655000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
