,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737494320000,0.0
1737494325000,0.0
1737494330000,0.0
1737494335000,94.9166666666
1737494340000,459.9166666666
1737494345000,459.9166666666
1737494350000,3142.3666666665995
1737494355000,8162.0
1737494360000,12379.266666659998
1737494365000,12379.266666659998
1737494370000,12379.266666659998
1737494375000,12379.266666659998
1737494380000,12379.266666659998
1737494385000,12379.266666659998
1737494390000,12379.266666659998
1737494395000,12284.35
1737494400000,13178.75
1737494405000,13907.08333333
1737494410000,13752.06666666
1737494415000,12976.48333333
1737494420000,8759.21666666
1737494425000,8759.21666666
1737494430000,8759.21666666
1737494435000,8759.21666666
1737494440000,8759.21666666
1737494445000,8759.21666666
1737494450000,8759.21666666
1737494455000,8759.21666666
1737494460000,7499.81666666
1737494465000,6771.483333329999
1737494470000,4244.05
1737494475000,0.0
1737494480000,0.0
1737494485000,0.0
1737494490000,
1737494505000,0.0
1737494510000,0.0
1737494515000,29.766666666666
1737494520000,29.766666666666
1737494525000,29.766666666666
1737494530000,2430.55
1737494535000,8533.61666666
1737494540000,8533.61666666
1737494545000,9970.55
1737494550000,
