,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1708042500000,14116.68333333,14197.0,13883.33333333,14279.15,13519.65,,,,,,,
1708042505000,14026.25,14110.7,13828.1,13964.466666659999,13448.65,,,,,,,
1708042510000,13952.55,14127.25,13834.966666659999,13898.616666659998,13452.016666659998,,,,,,,
1708042515000,13973.966666659999,14247.83333333,14130.93333333,13909.98333333,13582.93333333,,,,,,,
1708042520000,14145.266666659998,14550.3,14162.56666666,14086.58333333,13791.883333329999,,,,,,,
1708042525000,14366.883333329999,14344.2,14113.08333333,14304.25,13755.216666659999,,,,,,,
1708042530000,14282.93333333,14319.18333333,14030.58333333,14198.91666666,13650.91666666,,,,,,,
1708042535000,14154.48333333,14442.216666659999,14179.766666659998,14103.66666666,13766.116666659998,,,,,,,
1708042540000,14289.383333329999,14547.0,14253.5,14223.133333329999,13865.83333333,,,,,,,
1708042545000,14386.25,14517.533333329999,14392.66666666,14327.55,13910.283333329999,,,,,,,
1708042550000,14630.75,13801.06666666,13603.25,14442.58333333,13161.06666666,,,,,,,
1708042555000,13633.5,14342.23333333,14056.56666666,13631.08333333,13668.266666659998,,,,,,,
1708042560000,14173.55,14564.48333333,14292.91666666,14127.633333329999,13895.2,,,,,,,
1708042565000,,,0.0,14370.8,0.0,,,,,,,
1708042570000,0.0,1914.9666666665998,1711.7833333332999,0.0,1824.8833333333,,,,,,,
1708042575000,1857.3833333333,,,1810.8833333333,2133.35,,,,,,,
1708042580000,,,,,,,,,,,,
1708042625000,0.0,0.0,0.0,0.0,,0.0,,,,,,
1708042630000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1708042635000,1.5,1.116666666666,1.566666666666,1.516666666666,1.083333333333,1.333333333333,,,,,,
1708042640000,51.8166666667,127.8,129.6666666666,143.4333333333,126.35,128.5333333333,,,,,,
1708042645000,800.2,912.7,759.9,840.6833333333,762.4833333333,765.6333333333,,,,,,
1708042650000,1764.9,1683.3,1714.25,1836.5333333332999,1675.4833333333,1682.65,,,,,,
1708042655000,2565.9166666666,2422.05,2364.5666666666,2627.4666666666,2409.1666666666,2412.1833333332997,,,,,,
1708042660000,3197.5833333333,3281.1333333333,3316.3333333333,3550.6,3264.0833333333,3269.25,,,,,,
1708042665000,4503.85,4313.61666667,4353.88333333,4669.2,4278.56666667,4288.78333333,,,,,,
1708042670000,5670.58333333,5413.45,5377.48333333,5859.1,5383.86666667,5391.51666667,,,,,,
1708042675000,6448.03333333,6174.933333329999,6123.116666670001,6690.683333329999,6098.55,6117.35,,,,,,
1708042680000,6981.133333329999,6874.71666666,6937.233333329999,7443.16666666,6839.25,6846.53333333,,,,,,
1708042685000,8257.76666666,7827.3,7789.55,8505.6,7768.183333329999,7777.31666666,,,,,,
1708042690000,9319.05,8826.46666666,8792.8,9586.533333329999,8734.33333333,8735.33333333,,,,,,
1708042695000,10047.85,9698.55,9800.98333333,10499.4,9647.31666666,9658.36666666,,,,,,
1708042700000,10921.08333333,10569.033333329999,10467.9,11433.98333333,10514.283333329999,10523.9,,,,,,
1708042705000,11360.08333333,10698.05,10972.133333329999,11726.25,10785.96666666,10796.1,,,,,,
1708042710000,11547.18333333,11023.4,11127.95,11919.31666666,10964.16666666,10970.96666666,,,,,,
1708042715000,11856.25,11342.83333333,11550.633333329999,12277.266666659998,11285.7,11299.83333333,,,,,,
1708042720000,12372.3,11580.18333333,11701.716666659999,12535.533333329999,11513.65,11525.533333329999,,,,,,
1708042725000,12242.55,11664.766666659998,11798.283333329999,12627.06666666,11623.98333333,11629.866666659998,,,,,,
1708042730000,12191.533333329999,11633.15,11851.016666659998,12597.133333329999,11577.9,11588.633333329999,,,,,,
1708042735000,12558.33333333,11966.466666659999,12207.43333333,12944.716666659999,11941.08333333,11936.966666659999,,,,,,
1708042740000,12878.16666666,12219.85,12344.93333333,13239.75,12143.31666666,12157.25,,,,,,
1708042745000,13409.55,12779.716666659999,12860.68333333,13824.533333329999,12677.633333329999,12678.783333329999,,,,,,
1708042750000,13608.116666659998,12993.75,13062.966666659999,14050.366666659998,12906.266666659998,12929.766666659998,,,,,,
1708042755000,14023.266666659998,13284.33333333,13229.41666666,14395.133333329999,13153.05,13167.18333333,,,,,,
1708042760000,14313.65,13428.18333333,13621.48333333,14540.8,13336.466666659999,13344.866666659998,,,,,,
1708042765000,14374.98333333,13720.116666659998,13769.616666659998,14858.283333329999,13646.4,13664.18333333,,,,,,
1708042770000,14295.41666666,13654.283333329999,13769.383333329999,14765.08333333,13569.116666659998,13588.866666659998,,,,,,
1708042775000,14323.15,13697.533333329999,13820.41666666,14814.66666666,13618.5,13629.08333333,,,,,,
1708042780000,14295.616666659998,13650.15,13791.783333329999,14768.55,13582.383333329999,13601.58333333,,,,,,
1708042785000,14431.06666666,13785.65,13920.83333333,14916.65,13692.383333329999,13712.16666666,,,,,,
1708042790000,14432.6,13800.3,13924.2,14922.98333333,13714.81666666,13729.73333333,,,,,,
1708042795000,14567.98333333,13913.31666666,14055.383333329999,15058.81666666,13842.58333333,13863.98333333,,,,,,
1708042800000,14559.5,13757.05,13858.15,14896.66666666,13682.33333333,13694.56666666,,,,,,
1708042805000,14244.116666659998,13584.866666659998,13735.8,14695.85,13528.08333333,13553.56666666,,,,,,
1708042810000,14319.41666666,13667.4,13802.65,14774.383333329999,13586.6,13611.133333329999,,,,,,
1708042815000,14383.2,13676.56666666,13815.5,14824.75,13599.116666659998,13617.68333333,,,,,,
1708042820000,14206.05,13572.383333329999,13683.68333333,14666.783333329999,13448.7,13491.66666666,,,,,,
1708042825000,14083.3,13458.6,13558.7,14563.16666666,13362.65,13371.283333329999,,,,,,
1708042830000,14122.283333329999,13482.5,13646.06666666,14603.1,13412.766666659998,13417.33333333,,,,,,
1708042835000,14195.133333329999,13527.016666659998,13648.3,14643.016666659998,13455.516666659998,13472.23333333,,,,,,
1708042840000,14207.95,13561.516666659998,13697.56666666,14683.883333329999,13492.283333329999,13500.91666666,,,,,,
1708042845000,13952.1,13326.383333329999,13464.91666666,14422.633333329999,13264.33333333,13273.616666659998,,,,,,
1708042850000,13717.91666666,13027.866666659998,13055.93333333,14109.68333333,12909.283333329999,12922.73333333,,,,,,
1708042855000,13568.95,12884.6,12892.66666666,13954.466666659999,12788.466666659999,12804.2,,,,,,
1708042860000,13270.533333329999,12911.466666659999,13095.5,13949.85,12854.966666659999,12871.15,,,,,,
1708042865000,13469.616666659998,12890.06666666,12993.033333329999,13931.9,12791.48333333,12812.283333329999,,,,,,
1708042870000,13189.466666659999,12660.05,12945.08333333,13729.966666659999,12646.216666659999,12655.85,,,,,,
1708042875000,13276.4,12734.716666659999,12890.9,13750.383333329999,12682.216666659999,12694.98333333,,,,,,
1708042880000,13354.23333333,12771.68333333,12945.4,13833.033333329999,12718.48333333,12710.05,,,,,,
1708042885000,13377.966666659999,12739.05,12870.8,13809.56666666,12692.85,12709.08333333,,,,,,
1708042890000,13409.58333333,12745.366666659998,12743.383333329999,13832.75,12683.9,12703.633333329999,,,,,,
1708042895000,13080.95,12599.866666659998,12760.783333329999,13637.633333329999,12529.966666659999,12544.41666666,,,,,,
1708042900000,12951.2,12591.48333333,12722.7,13625.2,12516.5,12531.66666666,,,,,,
1708042905000,12968.116666659998,12609.93333333,12739.05,13648.3,12540.66666666,12556.016666659998,,,,,,
1708042910000,13234.58333333,12912.33333333,12947.533333329999,13738.31666666,12894.85,12694.516666659998,,,,,,
1708042915000,13481.68333333,12944.5,13203.866666659998,13997.25,12912.16666666,12912.7,,,,,,
1708042920000,13995.116666659998,13136.75,13272.516666659998,14215.883333329999,13062.516666659998,13077.766666659998,,,,,,
1708042925000,13612.216666659999,13080.93333333,13403.58333333,14149.85,13077.883333329999,13085.283333329999,,,,,,
1708042930000,13477.466666659999,12747.783333329999,12776.41666666,13795.91666666,12670.15,12690.35,,,,,,
1708042935000,13745.883333329999,13043.48333333,13211.58333333,14110.43333333,12989.5,13007.5,,,,,,
1708042940000,13702.3,13039.05,13156.966666659999,14118.56666666,12970.66666666,13002.4,,,,,,
1708042945000,13706.3,13136.5,13227.35,14209.65,12989.31666666,13026.43333333,,,,,,
1708042950000,13801.23333333,13162.06666666,13253.08333333,14208.216666659999,13047.35,13069.43333333,,,,,,
1708042955000,14089.633333329999,13229.45,13224.616666659998,14367.33333333,13129.533333329999,13168.5,,,,,,
1708042960000,14083.58333333,13088.6,13083.366666659998,14196.016666659998,13008.65,13020.66666666,,,,,,
1708042965000,13970.66666666,13108.616666659998,13111.616666659998,14184.4,12994.25,13031.383333329999,,,,,,
1708042970000,13791.466666659999,12885.216666659999,13103.31666666,14175.41666666,12769.16666666,13008.15,,,,,,
1708042975000,13250.98333333,12653.9,12705.283333329999,13693.466666659999,12566.7,12596.966666659999,,,,,,
1708042980000,13098.1,12711.75,12843.283333329999,13755.56666666,12643.55,12656.883333329999,,,,,,
1708042985000,12964.23333333,12365.766666659998,12494.25,13385.06666666,12294.48333333,12309.25,,,,,,
1708042990000,13311.25,12858.016666659998,13121.7,13876.1,12796.766666659998,12817.783333329999,,,,,,
1708042995000,13298.05,12776.1,13041.7,13819.533333329999,12737.56666666,12745.516666659998,,,,,,
1708043000000,13462.4,12887.95,13178.31666666,13939.6,12864.95,12863.866666659998,,,,,,
1708043005000,13528.4,12963.95,13274.8,14000.55,12974.966666659999,12970.65,,,,,,
1708043010000,13470.616666659998,12945.8,13248.65,13998.56666666,12919.883333329999,12918.883333329999,,,,,,
1708043015000,13394.5,12944.81666666,13210.8,13935.31666666,12890.05,12884.283333329999,,,,,,
1708043020000,13618.133333329999,13145.18333333,13420.866666659998,14191.91666666,13085.55,13100.66666666,,,,,,
1708043025000,,,,,,,,,,,,
1708043070000,,0.0,,,,,0.0,,,,,
1708043075000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1708043080000,2.45,2.216666666666,2.333333333333,0.0,0.0,2.6,2.233333333333,,,,,
1708043085000,212.0166666666,231.9,206.2333333333,2.483333333333,2.116666666666,203.55,212.25,,,,,
1708043090000,1335.45,1271.8666666666,1285.9833333333,245.0166666666,227.0666666666,1270.5666666666,1260.5666666666,,,,,
1708043095000,2220.85,2191.7666666666,2101.35,1373.1166666666,1273.6666666666,2081.15,2126.4,,,,,
1708043100000,2655.4666666666,2732.5,2668.3333333333,2363.3666666666,2195.6333333333,2633.1333333333,2644.3833333333,,,,,
1708043105000,3420.46666667,3487.11666667,3517.86666667,2915.5833333333,2706.5666666666,3479.0,3449.8,,,,,
1708043110000,4388.35,4394.68333333,4433.7,3762.61666667,3493.96666667,4386.36666667,4348.13333333,,,,,
1708043115000,5642.88333333,5622.51666667,5605.53333333,4740.81666667,4403.61666667,5546.76666667,5499.36666667,,,,,
1708043120000,6712.683333329999,6653.55,6585.65,6055.58333333,5629.56666667,6517.2,6526.633333329999,,,,,
1708043125000,7697.45,7562.05,7629.91666666,7174.41666666,6660.133333329999,7552.26666666,7483.65,,,,,
1708043130000,8633.98333333,8432.15,8506.7,8159.1,7579.53333333,8420.0,8342.86666666,,,,,
1708043135000,9399.95,8982.81666666,9030.45,9095.23333333,8450.33333333,8939.98333333,8867.83333333,,,,,
1708043140000,9635.11666666,9413.533333329999,9498.05,9679.85,8992.31666666,9400.18333333,9314.4,,,,,
1708043145000,10498.23333333,10207.66666666,10235.91666666,10154.96666666,9433.93333333,10198.65,9896.8,,,,,
1708043150000,10388.133333329999,10138.06666666,9999.05,11014.633333329999,10235.85,9894.86666666,10029.35,,,,,
1708043155000,10602.95,10265.56666666,10465.23333333,10697.7,10158.98333333,10358.11666666,9978.35,,,,,
1708043160000,11114.15,10632.33333333,10814.21666666,11073.4,10287.58333333,10711.93333333,10578.5,,,,,
1708043165000,11288.83333333,10771.783333329999,10865.66666666,11499.66666666,10684.68333333,10757.68333333,10656.66666666,,,,,
1708043170000,11372.06666666,10861.36666666,10956.08333333,11617.2,10794.05,10846.96666666,10744.91666666,,,,,
1708043175000,11116.16666666,10591.283333329999,10750.633333329999,11713.16666666,10882.26666666,10643.43333333,10542.15,,,,,
1708043180000,11341.35,10789.21666666,11008.783333329999,11432.7,10615.9,10897.91666666,10728.4,,,,,
1708043185000,11493.033333329999,11014.68333333,11060.45,11638.83333333,10818.58333333,10947.66666666,10846.66666666,,,,,
1708043190000,11645.85,10973.91666666,11010.55,11825.7,10986.66666666,10897.6,10797.783333329999,,,,,
1708043195000,11646.25,11325.65,11454.33333333,11868.95,11026.43333333,11335.23333333,11221.7,,,,,
1708043200000,12605.3,12040.41666666,11967.9,12225.31666666,11356.26666666,11836.75,11791.966666659999,,,,,
1708043205000,12946.216666659999,12218.75,12286.68333333,12942.35,12061.783333329999,12102.31666666,12217.516666659998,,,,,
1708043210000,13277.93333333,12453.883333329999,12779.66666666,13165.5,12250.466666659999,12654.25,12312.58333333,,,,,
1708043215000,13139.0,12318.81666666,12420.98333333,13662.35,12470.16666666,12292.716666659999,12398.56666666,,,,,
1708043220000,13152.4,12321.73333333,12421.716666659999,13279.93333333,12333.73333333,12296.216666659999,12190.65,,,,,
1708043225000,13291.08333333,12681.43333333,12561.98333333,13284.05,12339.15,12444.06666666,12327.45,,,,,
1708043230000,13052.45,12507.466666659999,12569.266666659998,13434.216666659999,12703.06666666,12441.43333333,12327.41666666,,,,,
1708043235000,13530.45,12785.68333333,12779.8,13442.0,12527.58333333,12645.98333333,12582.866666659998,,,,,
1708043240000,13253.93333333,12652.41666666,12682.23333333,13778.966666659999,12834.75,12425.98333333,12439.43333333,,,,,
1708043245000,13299.68333333,12644.883333329999,12801.016666659998,13414.81666666,12673.466666659999,12670.41666666,12553.116666659998,,,,,
1708043250000,13420.33333333,12980.65,12990.93333333,13686.716666659999,12713.783333329999,12882.9,12804.65,,,,,
1708043255000,13960.4,13188.516666659998,13136.95,13942.633333329999,12971.616666659998,13000.6,12945.33333333,,,,,
1708043260000,14066.5,13256.16666666,13422.016666659998,14153.33333333,13203.966666659999,13296.75,13157.283333329999,,,,,
1708043265000,13773.9,13053.41666666,13299.25,14323.73333333,13279.05,13147.6,13010.6,,,,,
1708043270000,13426.533333329999,12789.283333329999,12915.9,14087.7,13078.0,12781.25,12660.9,,,,,
1708043275000,13487.4,12870.25,12982.633333329999,13803.18333333,12821.016666659998,12852.116666659998,12715.8,,,,,
1708043280000,13462.31666666,12850.016666659998,12962.516666659998,13882.883333329999,12882.91666666,12830.383333329999,12704.5,,,,,
1708043285000,13464.18333333,12625.716666659999,12960.98333333,13859.466666659999,12875.516666659998,12819.133333329999,12703.81666666,,,,,
1708043290000,13568.81666666,12668.3,12817.48333333,13858.08333333,12670.98333333,12683.23333333,12566.9,,,,,
1708043295000,13090.016666659998,12600.3,12819.133333329999,13699.05,12882.83333333,12694.05,12523.616666659998,,,,,
1708043300000,13128.6,12479.7,12607.633333329999,13594.383333329999,12593.9,12607.18333333,12418.08333333,,,,,
1708043305000,13652.31666666,12801.466666659999,12913.98333333,13690.466666659999,12499.43333333,12777.31666666,12658.18333333,,,,,
1708043310000,13487.1,12785.8,12897.85,13806.7,12823.35,12731.716666659999,12590.883333329999,,,,,
1708043315000,13053.58333333,12363.533333329999,12629.6,13643.31666666,12879.366666659998,12507.533333329999,12327.65,,,,,
1708043320000,12770.95,12344.966666659999,12567.55,13398.216666659999,12390.6,12440.35,12279.7,,,,,
1708043325000,12792.45,12390.25,12388.283333329999,13324.66666666,12364.866666659998,12260.616666659998,12206.75,,,,,
1708043330000,13321.766666659998,12814.73333333,12756.75,13343.95,12418.1,12637.85,12571.5,,,,,
1708043335000,13557.616666659998,12932.48333333,13029.6,13780.33333333,12841.133333329999,12902.116666659998,12798.15,,,,,
1708043340000,13532.05,12911.33333333,13021.783333329999,13941.383333329999,12961.283333329999,12882.466666659999,12771.43333333,,,,,
1708043345000,13475.75,12852.08333333,12966.4,13923.1,12927.81666666,12826.08333333,12717.35,,,,,
1708043350000,13578.48333333,12980.81666666,13081.93333333,13862.91666666,12849.883333329999,12950.533333329999,12831.55,,,,,
1708043355000,13516.98333333,12920.16666666,12992.466666659999,13995.8,12796.25,12893.15,12780.06666666,,,,,
1708043360000,13442.58333333,12877.35,13041.83333333,13742.383333329999,12942.65,12910.966666659999,12737.366666659998,,,,,
1708043365000,12859.66666666,12543.766666659998,12527.383333329999,13881.116666659998,12898.56666666,12407.98333333,12307.58333333,,,,,
1708043370000,13394.66666666,12899.08333333,13076.616666659998,13478.533333329999,12564.81666666,12959.23333333,12837.16666666,,,,,
1708043375000,13891.516666659998,13259.91666666,13353.06666666,14048.68333333,12845.516666659998,13210.98333333,13112.18333333,,,,,
1708043380000,13843.33333333,12988.18333333,13106.55,14288.65,13279.93333333,12969.05,12848.56666666,,,,,
1708043385000,13641.3,12837.116666659998,13045.41666666,14006.08333333,13010.5,12924.633333329999,12737.783333329999,,,,,
1708043390000,13149.1,12462.8,12721.15,13860.383333329999,12840.216666659999,12587.533333329999,12423.58333333,,,,,
1708043395000,12842.383333329999,12258.85,12374.0,13468.83333333,12476.05,12246.25,12139.5,,,,,
1708043400000,12928.91666666,12558.06666666,12664.25,13227.466666659999,12489.41666666,12544.25,12422.533333329999,,,,,
1708043405000,12929.966666659999,12666.533333329999,12671.43333333,13542.883333329999,12585.05,12555.91666666,12430.216666659999,,,,,
1708043410000,13401.23333333,12850.48333333,12857.05,13581.6,12680.05,12732.033333329999,12641.3,,,,,
1708043415000,13847.866666659998,13005.81666666,13064.23333333,13837.3,12883.56666666,12918.31666666,12855.85,,,,,
1708043420000,13894.35,13037.05,13148.18333333,14213.883333329999,13030.48333333,13016.033333329999,12897.23333333,,,,,
1708043425000,13771.31666666,12975.83333333,13066.56666666,14060.41666666,13060.33333333,12938.66666666,12850.383333329999,,,,,
1708043430000,13662.41666666,12774.766666659998,12967.783333329999,14015.783333329999,13028.93333333,12837.0,12704.68333333,,,,,
1708043435000,13358.25,12742.06666666,12870.58333333,13802.283333329999,12794.266666659998,12747.35,12608.58333333,,,,,
1708043440000,13328.31666666,12749.1,12847.283333329999,13750.45,12763.58333333,12718.93333333,12610.9,,,,,
1708043445000,13369.68333333,12928.9,12870.1,13743.266666659998,12760.45,12739.6,12618.2,,,,,
1708043450000,13269.016666659998,12876.7,12986.41666666,13769.783333329999,12990.15,12855.56666666,12737.35,,,,,
1708043455000,13492.533333329999,13082.68333333,13067.91666666,13887.616666659998,12896.8,12931.68333333,12882.533333329999,,,,,
1708043460000,13768.58333333,13021.9,12964.23333333,14074.95,12898.85,12839.75,12781.23333333,,,,,
1708043465000,14028.966666659999,13137.58333333,13214.3,13968.616666659998,13039.65,13080.016666659998,13010.766666659998,,,,,
1708043470000,0.0,0.0,0.0,0.0,,0.0,,,,,,
1708043475000,478.3166666666,456.1166666666,460.85,0.0,0.0,456.6166666666,451.6333333333,,,,,
1708043480000,1079.85,,,492.1333333333,459.3833333333,,,,,,,
1708043485000,,0.0,0.0,0.0,,0.0,0.0,,,,,
1708043490000,1070.45,1238.7666666666,1250.7833333332999,0.0,0.0,1236.2166666665998,1225.0833333333,,,,,
1708043495000,,,,,,,,,,,,
1708043540000,,,,,,0.0,,0.0,,,,
1708043545000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
1708043550000,0.0,0.0,0.0,0.0,0.0,38.8333333333,0.0,35.8166666667,,,,
1708043555000,47.6,39.5,41.75,37.8666666667,46.35,234.8666666666,36.85,232.8666666666,,,,
1708043560000,153.0166666666,239.5833333333,248.2166666666,238.0833333333,264.5833333333,580.7833333333,234.4166666666,577.7833333333,,,,
1708043565000,580.1166666666,579.55,591.4333333333,587.4666666666,605.3,1502.8166666666,588.0166666666,1502.5666666666,,,,
1708043570000,1499.5833333332998,1508.3166666666,1535.5833333332998,1523.0,1574.6833333332997,1727.7833333332999,1523.6,1727.4166666666,,,,
1708043575000,1690.4333333332997,1756.9,1799.2,1754.0166666666,1897.1333333332998,2558.5666666666,1752.2,2557.0333333332997,,,,
1708043580000,2340.0,2570.3166666666,2615.7166666666,2599.2666666666,2683.25,3140.8166666665998,2596.7666666666,3138.75,,,,
1708043585000,3145.6,3162.3166666665998,3211.35,3188.0166666665996,3293.9,3705.6,3193.9166666665997,3653.13333333,,,,
1708043590000,3806.48333333,3754.68333333,3823.8,3755.7,3970.7,4444.58333333,3712.1,4426.31666667,,,,
1708043595000,4533.9,4486.51666667,4573.36666667,4508.75,4738.21666667,5219.01666667,4493.5,5191.16666667,,,,
1708043600000,5303.66666667,5268.35,5364.11666667,5300.7,5541.28333333,6081.133333329999,5272.61666667,6042.05,,,,
1708043605000,6179.733333329999,6122.933333329999,6235.83333333,6174.95,6441.933333329999,6753.01666666,6134.83333333,6713.11666666,,,,
1708043610000,6725.9,6822.133333329999,6947.433333329999,6853.08333333,7181.46666666,7548.81666666,6816.483333329999,7547.55,,,,
1708043615000,7381.133333329999,7579.683333329999,7717.183333329999,7663.46666666,7907.5,8210.45,7663.75,8213.33333333,,,,
1708043620000,8259.85,8242.51666666,8395.8,8343.9,8595.15,8986.4,8339.46666666,8941.383333329999,,,,
1708043625000,9024.31666666,9046.633333329999,9200.3,9112.4,9435.633333329999,9220.76666666,9082.71666666,9214.8,,,,
1708043630000,9235.93333333,9266.383333329999,9427.85,9368.15,9665.5,9812.133333329999,9362.56666666,9808.16666666,,,,
1708043635000,9856.33333333,9834.61666666,10003.91666666,9960.93333333,10202.65,9732.633333329999,9960.133333329999,9728.71666666,,,,
1708043640000,9994.55,9776.86666666,9954.83333333,9879.48333333,10203.08333333,9974.61666666,9878.51666666,9955.45,,,,
1708043645000,9960.8,10006.41666666,10201.0,10119.91666666,10451.08333333,10510.43333333,10118.783333329999,10556.05,,,,
1708043650000,10193.36666666,10525.283333329999,10714.81666666,10674.98333333,10934.95,10741.06666666,10716.06666666,10717.83333333,,,,
1708043655000,10660.033333329999,10832.283333329999,11032.36666666,10912.26666666,11326.26666666,11183.06666666,10876.06666666,11171.11666666,,,,
1708043660000,11124.6,11224.41666666,11427.48333333,11353.36666666,11676.966666659999,11223.133333329999,11339.06666666,11260.1,,,,
1708043665000,11132.883333329999,11246.283333329999,11456.51666666,11377.5,11694.16666666,11414.75,11420.383333329999,11444.25,,,,
1708043670000,11456.93333333,11426.133333329999,11632.18333333,11588.73333333,11874.83333333,11699.65,11622.83333333,11694.8,,,,
1708043675000,11636.31666666,11754.4,11966.783333329999,11877.73333333,12269.23333333,11763.93333333,11876.16666666,11758.2,,,,
1708043680000,11811.5,11816.93333333,12029.81666666,11933.05,12329.2,11974.66666666,11942.133333329999,12009.766666659998,,,,
1708043685000,12077.85,12067.0,12307.4,12167.31666666,12649.41666666,11929.83333333,12193.366666659998,11920.81666666,,,,
1708043690000,11934.81666666,11970.98333333,12202.1,12100.4,12505.55,11958.93333333,12100.866666659998,11950.98333333,,,,
1708043695000,11970.2,12012.6,12229.43333333,12137.633333329999,12537.466666659999,12040.3,12140.383333329999,12026.5,,,,
1708043700000,12006.56666666,12268.8,12315.83333333,12211.016666659998,12708.73333333,12063.81666666,12221.116666659998,12069.91666666,,,,
1708043705000,12100.35,12119.33333333,12336.06666666,12250.93333333,12647.216666659999,12077.48333333,12245.31666666,12016.56666666,,,,
1708043710000,12075.783333329999,12131.43333333,12352.383333329999,12260.23333333,12663.41666666,11969.81666666,12262.05,11978.58333333,,,,
1708043715000,12064.25,12013.016666659998,12230.15,12146.7,12507.516666659998,12027.033333329999,12170.616666659998,12014.716666659999,,,,
1708043720000,12060.66666666,12100.18333333,12322.83333333,12202.783333329999,12621.8,12043.116666659998,12198.56666666,12042.9,,,,
1708043725000,12065.266666659998,12109.35,12322.133333329999,12238.23333333,12639.08333333,11988.25,12246.81666666,11980.7,,,,
1708043730000,11997.466666659999,12249.81666666,12483.633333329999,12160.8,12806.93333333,11873.6,12171.2,11866.93333333,,,,
1708043735000,11889.93333333,11927.283333329999,12143.48333333,12051.466666659999,12448.283333329999,11935.15,12053.116666659998,11872.48333333,,,,
1708043740000,11975.766666659998,12019.91666666,12250.15,12112.58333333,12631.55,11637.266666659998,12059.41666666,11636.98333333,,,,
1708043745000,11374.883333329999,11631.633333329999,11836.616666659998,11816.116666659998,12099.633333329999,11849.383333329999,11814.33333333,11807.98333333,,,,
1708043750000,12004.85,11954.2,12187.18333333,12046.5,12565.16666666,12285.6,11996.58333333,12264.966666659999,,,,
1708043755000,12292.766666659998,12340.93333333,12570.616666659998,12478.16666666,12883.81666666,12318.0,12436.9,12321.466666659999,,,,
1708043760000,12341.98333333,12200.98333333,12597.716666659999,12513.516666659998,12831.783333329999,12270.2,12507.466666659999,12269.033333329999,,,,
1708043765000,12278.06666666,12337.866666659998,12569.283333329999,12467.73333333,12885.83333333,11889.616666659998,12462.2,11934.9,,,,
1708043770000,12131.93333333,11938.91666666,12153.65,12059.58333333,12460.633333329999,12086.766666659998,12063.58333333,12100.616666659998,,,,
1708043775000,11780.466666659999,12086.633333329999,12300.66666666,12268.43333333,12574.966666659999,11738.7,12292.216666659999,11738.7,,,,
1708043780000,11725.116666659998,11815.91666666,12048.3,11913.66666666,12443.91666666,12165.75,11913.0,12102.9,,,,
1708043785000,12141.08333333,12226.133333329999,12451.366666659998,12350.45,12758.383333329999,12227.66666666,12280.3,12223.56666666,,,,
1708043790000,12234.2,12071.66666666,12280.033333329999,12419.25,12565.866666659998,11964.366666659998,12414.75,11955.133333329999,,,,
1708043795000,12203.43333333,12020.48333333,12238.55,12151.91666666,12540.58333333,11995.033333329999,12138.366666659998,12041.7,,,,
1708043800000,11935.4,12018.533333329999,12244.3,12180.75,12559.016666659998,12080.85,12229.866666659998,12078.33333333,,,,
1708043805000,12224.216666659999,12144.116666659998,12361.35,12268.15,12674.466666659999,12324.533333329999,12239.56666666,12360.06666666,,,,
1708043810000,12196.383333329999,12380.766666659998,12610.7,12496.75,12941.516666659998,12285.2,12546.48333333,12261.68333333,,,,
1708043815000,12302.7,12374.95,12616.58333333,12458.8,13014.45,12397.3,12450.216666659999,12362.68333333,,,,
1708043820000,12350.93333333,12471.766666659998,12709.08333333,12594.866666659998,13020.91666666,12416.216666659999,12553.283333329999,12371.1,,,,
1708043825000,12511.98333333,12496.23333333,12739.05,12586.05,13100.3,12515.98333333,12537.9,12515.33333333,,,,
1708043830000,12532.5,12575.66666666,12808.66666666,12713.68333333,13128.766666659998,12271.516666659998,12708.033333329999,12264.6,,,,
1708043835000,12512.31666666,12328.5,12560.016666659998,12450.766666659998,12878.766666659998,12537.966666659999,12468.6,12565.383333329999,,,,
1708043840000,12303.68333333,12531.65,12741.8,12731.73333333,12978.91666666,12177.516666659998,12775.616666659998,12193.783333329999,,,,
1708043845000,12306.25,12266.83333333,12505.6,12365.883333329999,12903.266666659998,12474.35,12368.3,12468.23333333,,,,
1708043850000,12482.283333329999,12529.65,12754.43333333,12657.58333333,13073.9,12531.15,12653.783333329999,12529.6,,,,
1708043855000,12545.85,12575.533333329999,12809.9,12716.216666659999,13136.16666666,12414.08333333,12733.85,12418.616666659998,,,,
1708043860000,12477.383333329999,12473.8,12699.266666659998,12615.16666666,12940.366666659998,12314.9,12606.266666659998,12304.43333333,,,,
