Timestamp,flink_jobmanager_job_lastCheckpointSize
1708044446,-1.0
1708044451,-1.0
1708044456,2255595.0
1708044461,2255595.0
1708044466,2255595.0
1708044471,2255595.0
1708044476,2255595.0
1708044481,2255595.0
1708044486,2255595.0
1708044491,2255595.0
1708044496,2255595.0
1708044501,2255595.0
1708044506,2255595.0
1708044511,18709228.0
1708044516,18709228.0
1708044521,18709228.0
1708044526,18709228.0
1708044531,18709228.0
1708044536,18709228.0
1708044541,18709228.0
1708044546,18709228.0
1708044551,18709228.0
1708044556,18709228.0
1708044561,18709228.0
1708044566,18709228.0
1708044571,20986954.0
1708044576,20986954.0
1708044581,20986954.0
1708044586,20986954.0
1708044591,20986954.0
1708044596,20986954.0
1708044601,20986954.0
1708044606,20986954.0
1708044611,20986954.0
1708044616,20986954.0
1708044621,20986954.0
1708044626,20986954.0
1708044631,44207203.0
1708044636,44207203.0
1708044641,44207203.0
1708044646,44207203.0
1708044651,44207203.0
1708044656,44207203.0
1708044661,44207203.0
1708044666,44207203.0
1708044671,44207203.0
1708044676,44207203.0
1708044681,44207203.0
1708044686,44207203.0
1708044691,21734619.0
1708044696,21734619.0
1708044701,21734619.0
1708044706,21734619.0
1708044711,21734619.0
1708044716,21734619.0
1708044721,21734619.0
1708044726,21734619.0
1708044731,21734619.0
1708044736,21734619.0
1708044741,21734619.0
1708044746,21734619.0
1708044751,44850560.0
1708044756,44850560.0
1708044761,44850560.0
1708044766,44850560.0
1708044771,44850560.0
1708044776,44850560.0
1708044781,44850560.0
1708044786,44850560.0
1708044791,44850560.0
1708044796,44850560.0
1708044801,44850560.0
1708044806,44850560.0
1708044811,46186496.0
1708044816,46186496.0
1708044821,46186496.0
1708044826,46186496.0
1708044831,46186496.0
1708044836,46186496.0
1708044841,46186496.0
1708044846,46186496.0
1708044851,46186496.0
1708044856,46186496.0
1708044861,46186496.0
1708044866,46186496.0
1708044871,36882857.0
1708044876,36882857.0
1708044881,36882857.0
1708044886,36882857.0
1708044891,36882857.0
1708044896,36882857.0
1708044901,
1708043071,-1.0
1708043076,-1.0
1708043081,-1.0
1708043086,-1.0
1708043091,-1.0
1708043096,-1.0
1708043101,-1.0
1708043106,-1.0
1708043111,-1.0
1708043116,-1.0
1708043121,-1.0
1708043126,-1.0
1708043131,-1.0
1708043136,16761510.0
1708043141,16761510.0
1708043146,16761510.0
1708043151,16761510.0
1708043156,16761510.0
1708043161,16761510.0
1708043166,16761510.0
1708043171,16761510.0
1708043176,16761510.0
1708043181,16761510.0
1708043186,16761510.0
1708043191,16761510.0
1708043196,25079339.0
1708043201,25079339.0
1708043206,25079339.0
1708043211,25079339.0
1708043216,25079339.0
1708043221,25079339.0
1708043226,25079339.0
1708043231,25079339.0
1708043236,25079339.0
1708043241,25079339.0
1708043246,25079339.0
1708043251,35715660.0
1708043256,35715660.0
1708043261,35715660.0
1708043266,35715660.0
1708043271,35715660.0
1708043276,35715660.0
1708043281,35715660.0
1708043286,35715660.0
1708043291,35715660.0
1708043296,35715660.0
1708043301,35715660.0
1708043306,35715660.0
1708043311,35715660.0
1708043316,30698882.0
1708043321,30698882.0
1708043326,30698882.0
1708043331,30698882.0
1708043336,30698882.0
1708043341,30698882.0
1708043346,30698882.0
1708043351,30698882.0
1708043356,30698882.0
1708043361,30698882.0
1708043366,30698882.0
1708043371,37341760.0
1708043376,37341760.0
1708043381,37341760.0
1708043386,37341760.0
1708043391,37341760.0
1708043396,37341760.0
1708043401,37341760.0
1708043406,37341760.0
1708043411,37341760.0
1708043416,37341760.0
1708043421,37341760.0
1708043426,37341760.0
1708043431,30133148.0
1708043436,30133148.0
1708043441,30133148.0
1708043446,30133148.0
1708043451,30133148.0
1708043456,30133148.0
1708043461,30133148.0
1708043466,30133148.0
1708043471,30133148.0
1708043476,30133148.0
1708043481,30133148.0
1708043486,30133148.0
1708043491,30133148.0
1708043496,
1708042626,-1.0
1708042631,-1.0
1708042636,-1.0
1708042641,-1.0
1708042646,-1.0
1708042651,-1.0
1708042656,-1.0
1708042661,-1.0
1708042666,-1.0
1708042671,-1.0
1708042676,-1.0
1708042681,12588199.0
1708042686,12588199.0
1708042691,12588199.0
1708042696,12588199.0
1708042701,12588199.0
1708042706,12588199.0
1708042711,12588199.0
1708042716,12588199.0
1708042721,12588199.0
1708042726,12588199.0
1708042731,12588199.0
1708042736,12588199.0
1708042741,35952005.0
1708042746,35952005.0
1708042751,35952005.0
1708042756,35952005.0
1708042761,35952005.0
1708042766,35952005.0
1708042771,35952005.0
1708042776,35952005.0
1708042781,35952005.0
1708042786,35952005.0
1708042791,35952005.0
1708042796,35952005.0
1708042801,18267605.0
1708042806,18267605.0
1708042811,18267605.0
1708042816,18267605.0
1708042821,18267605.0
1708042826,18267605.0
1708042831,18267605.0
1708042836,18267605.0
1708042841,18267605.0
1708042846,18267605.0
1708042851,18267605.0
1708042856,18267605.0
1708042861,41798174.0
