,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1736802890000,-9.223372036854775e+18
1736802895000,-9.223372036854775e+18
1736802900000,-9.223372036854775e+18
1736802905000,-9.223372036854775e+18
1736802910000,-9.223372036854775e+18
1736802915000,-9.223372036854775e+18
1736802920000,-9.223372036854775e+18
1736802925000,-9.223372036854775e+18
1736802930000,-9.223372036854775e+18
1736802935000,-9.223372036854775e+18
1736802940000,-9.223372036854775e+18
1736802945000,-9.223372036854775e+18
1736802950000,-9.223372036854775e+18
1736802955000,-9.223372036854775e+18
1736802960000,-9.223372036854775e+18
1736802965000,-9.223372036854775e+18
1736802970000,-9.223372036854775e+18
1736802975000,-9.223372036854775e+18
1736802980000,-9.223372036854775e+18
1736802985000,-9.223372036854775e+18
1736802990000,-9.223372036854775e+18
1736802995000,-9.223372036854775e+18
1736803000000,-9.223372036854775e+18
1736803005000,-9.223372036854775e+18
1736803010000,-9.223372036854775e+18
1736803015000,-9.223372036854775e+18
1736803020000,-9.223372036854775e+18
1736803025000,-9.223372036854775e+18
1736803030000,-9.223372036854775e+18
1736803035000,-9.223372036854775e+18
1736803040000,-9.223372036854775e+18
1736803045000,-9.223372036854775e+18
1736803050000,-9.223372036854775e+18
1736803055000,-9.223372036854775e+18
1736803060000,-9.223372036854775e+18
1736803065000,-9.223372036854775e+18
1736803070000,-9.223372036854775e+18
1736803075000,-9.223372036854775e+18
1736803080000,-9.223372036854775e+18
1736803085000,-9.223372036854775e+18
1736803090000,-9.223372036854775e+18
1736803095000,-9.223372036854775e+18
1736803100000,-9.223372036854775e+18
1736803105000,-9.223372036854775e+18
1736803110000,-9.223372036854775e+18
1736803115000,-9.223372036854775e+18
1736803120000,-9.223372036854775e+18
1736803125000,-9.223372036854775e+18
1736803130000,-9.223372036854775e+18
1736803135000,-9.223372036854775e+18
1736803140000,
1736803160000,-9.223372036854775e+18
1736803165000,-9.223372036854775e+18
1736803170000,-9.223372036854775e+18
1736803175000,-9.223372036854775e+18
1736803180000,-9.223372036854775e+18
1736803185000,-9.223372036854775e+18
1736803190000,-9.223372036854775e+18
1736803195000,-9.223372036854775e+18
1736803200000,-9.223372036854775e+18
1736803205000,-9.223372036854775e+18
1736803210000,-9.223372036854775e+18
1736803215000,-9.223372036854775e+18
1736803220000,-9.223372036854775e+18
