,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737203645000,1000.0
1737203650000,640.0
1737203655000,820.0
1737203660000,773.0
1737203665000,830.0
1737203670000,864.0
1737203675000,887.0
1737203680000,903.0
1737203685000,915.0
1737203690000,925.0
1737203695000,932.0
1737203700000,939.0
1737203705000,944.0
1737203710000,974.0
1737203715000,974.0
1737203720000,1000.0
1737203725000,1000.0
1737203730000,1000.0
1737203735000,1000.0
1737203740000,1000.0
1737203745000,1000.0
1737203750000,1000.0
1737203755000,1000.0
1737203760000,1000.0
1737203765000,1000.0
1737203770000,1000.0
1737203775000,1000.0
1737203780000,1000.0
1737203785000,1000.0
1737203790000,1000.0
1737203795000,1000.0
1737203800000,1000.0
1737203805000,1000.0
1737203810000,1000.0
1737203815000,1000.0
1737203820000,1000.0
1737203825000,1000.0
1737203830000,1000.0
1737203835000,1000.0
1737203840000,1000.0
1737203845000,1000.0
1737203850000,1000.0
1737203855000,1000.0
1737203860000,1000.0
1737203865000,1000.0
1737203870000,1000.0
1737203875000,1000.0
1737203880000,1000.0
1737203885000,
