,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737209475000,0.0
1737209480000,388.7166666666
1737209485000,2029.5666666666
1737209490000,2042.5333333332999
1737209495000,8878.2
1737209500000,12703.283333329999
1737209505000,22254.9
1737209510000,26097.23333333
1737209515000,28783.683333330002
1737209520000,37142.95
1737209525000,37142.95
1737209530000,37142.95
1737209535000,43966.25
1737209540000,44995.483333330005
1737209545000,43354.63333333
1737209550000,45897.18333333
1737209555000,43100.6
1737209560000,39275.51666666
1737209565000,33624.9
1737209570000,31849.816666659997
1737209575000,29184.36666666
1737209580000,21385.1
1737209585000,21385.1
1737209590000,25617.03333333
1737209595000,26363.78333333
1737209600000,30742.41666666
1737209605000,36199.18333333
1737209610000,39363.38333333
1737209615000,41132.81666666
1737209620000,41132.81666666
1737209625000,43442.26666666
1737209630000,41375.01666666
1737209635000,43948.01666666
1737209640000,43388.01666666
1737209645000,43388.01666666
1737209650000,40419.966666659995
1737209655000,39917.4
1737209660000,39747.78333333
1737209665000,40311.81666666
1737209670000,40006.2
1737209675000,40427.2
1737209680000,46299.3
1737209685000,45974.9
1737209690000,51595.25
1737209695000,49001.25
1737209700000,49621.25
1737209705000,49621.25
1737209710000,48357.366666660004
1737209715000,45559.26666666
1737209720000,
