,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength
,Source:_Source2
,0
Timestamp,
1737209475000,0.0
1737209480000,0.0
1737209485000,0.0
1737209490000,0.0
1737209495000,0.0
1737209500000,0.0
1737209505000,0.0
1737209510000,0.0
1737209515000,0.0
1737209520000,0.0
1737209525000,0.0
1737209530000,0.0
1737209535000,0.0
1737209540000,0.0
1737209545000,0.0
1737209550000,0.0
1737209555000,0.0
1737209560000,0.0
1737209565000,0.0
1737209570000,0.0
1737209575000,0.0
1737209580000,0.0
1737209585000,0.0
1737209590000,0.0
1737209595000,0.0
1737209600000,0.0
1737209605000,0.0
1737209610000,0.0
1737209615000,0.0
1737209620000,0.0
1737209625000,0.0
1737209630000,0.0
1737209635000,0.0
1737209640000,0.0
1737209645000,0.0
1737209650000,0.0
1737209655000,0.0
1737209660000,0.0
1737209665000,0.0
1737209670000,0.0
1737209675000,0.0
1737209680000,0.0
1737209685000,0.0
1737209690000,0.0
1737209695000,0.0
1737209700000,0.0
1737209705000,0.0
1737209710000,0.0
1737209715000,0.0
1737209720000,
