,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737500890000,1000.0
1737500895000,1000.0
1737500900000,0.0
1737500905000,0.0
1737500910000,0.0
1737500915000,0.0
1737500920000,0.0
1737500925000,135.0
1737500930000,257.0
1737500935000,350.0
1737500940000,422.0
1737500945000,479.0
1737500950000,526.0
1737500955000,566.0
1737500960000,705.0
1737500965000,786.0
1737500970000,866.0
1737500975000,951.0
1737500980000,991.0
1737500985000,998.0
1737500990000,998.0
1737500995000,998.0
1737501000000,998.0
1737501005000,999.0
1737501010000,999.0
1737501015000,999.0
1737501020000,1000.0
1737501025000,1000.0
1737501030000,1000.0
1737501035000,1000.0
1737501040000,1000.0
1737501045000,1000.0
1737501050000,1000.0
1737501055000,1000.0
1737501060000,1000.0
1737501065000,1000.0
1737501070000,1000.0
1737501075000,1000.0
1737501080000,1000.0
1737501085000,1000.0
1737501090000,1000.0
1737501095000,1000.0
1737501100000,1000.0
1737501105000,1000.0
1737501110000,1000.0
1737501115000,1000.0
1737501120000,1000.0
1737501125000,1000.0
1737501130000,1000.0
1737501135000,
