,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737500560000,1000.0
1737500565000,0.0
1737500570000,0.0
1737500575000,0.0
1737500580000,0.0
1737500585000,0.0
1737500590000,96.0
1737500595000,222.0
1737500600000,320.0
1737500605000,395.0
1737500610000,456.0
1737500615000,505.0
1737500620000,547.0
1737500625000,686.0
1737500630000,770.0
1737500635000,847.0
1737500640000,930.0
1737500645000,996.0
1737500650000,999.0
1737500655000,1000.0
1737500660000,1000.0
1737500665000,1000.0
1737500670000,1000.0
1737500675000,1000.0
1737500680000,1000.0
1737500685000,1000.0
1737500690000,1000.0
1737500695000,1000.0
1737500700000,1000.0
1737500705000,1000.0
1737500710000,1000.0
1737500715000,1000.0
1737500720000,1000.0
1737500725000,1000.0
1737500730000,1000.0
1737500735000,1000.0
1737500740000,1000.0
1737500745000,1000.0
1737500750000,1000.0
1737500755000,1000.0
1737500760000,1000.0
1737500765000,1000.0
1737500770000,1000.0
1737500775000,1000.0
1737500780000,1000.0
1737500785000,1000.0
1737500790000,1000.0
1737500795000,1000.0
1737500800000,
