,flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond
,0
Timestamp,
1702714715000,0.0
1702714720000,0.0
1702714725000,0.0
1702714730000,0.0
1702714735000,0.0
1702714740000,0.0
1702714745000,53.0
1702714750000,204.0
1702714755000,313.0
1702714760000,393.0
1702714765000,457.0
1702714770000,507.0
1702714775000,546.0
1702714780000,580.0
1702714785000,658.0
1702714790000,739.0
1702714795000,818.0
1702714800000,897.0
1702714805000,956.0
1702714810000,957.0
1702714815000,957.0
1702714820000,955.0
1702714825000,956.0
1702714830000,956.0
1702714835000,958.0
1702714840000,958.0
1702714845000,959.0
1702714850000,957.0
1702714855000,957.0
1702714860000,958.0
1702714865000,956.0
1702714870000,955.0
1702714875000,954.0
1702714880000,955.0
1702714885000,953.0
1702714890000,952.0
1702714895000,951.0
1702714900000,950.0
1702714905000,950.0
1702714910000,950.0
1702714915000,950.0
1702714920000,951.0
1702714925000,950.0
1702714930000,949.0
1702714935000,948.0
1702714940000,949.0
1702714945000,950.0
1702714950000,950.0
1702714955000,951.0
1702714960000,950.0
1702714965000,951.0
1702714970000,953.0
1702714975000,952.0
1702714980000,952.0
1702714985000,951.0
1702714990000,952.0
1702714995000,955.0
1702715000000,954.0
1702715005000,955.0
1702715010000,955.0
1702715015000,954.0
1702715020000,954.0
1702715025000,954.0
1702715030000,953.0
1702715035000,954.0
1702715040000,955.0
1702715045000,956.0
1702715050000,955.0
1702715055000,953.0
1702715060000,955.0
1702715065000,952.0
1702715070000,955.0
1702715075000,956.0
1702715080000,956.0
1702715085000,956.0
1702715090000,954.0
1702715095000,
1702715140000,0.0
1702715145000,0.0
1702715150000,299.0
1702715155000,466.0
1702715160000,558.0
1702715165000,617.0
1702715170000,647.0
1702715175000,677.0
1702715180000,701.0
1702715185000,719.0
1702715190000,732.0
1702715195000,737.0
1702715200000,745.0
1702715205000,811.0
1702715210000,828.0
1702715215000,835.0
1702715220000,826.0
1702715225000,825.0
1702715230000,830.0
1702715235000,831.0
1702715240000,824.0
1702715245000,823.0
1702715250000,823.0
1702715255000,825.0
1702715260000,828.0
1702715265000,830.0
1702715270000,838.0
1702715275000,837.0
1702715280000,844.0
1702715285000,844.0
1702715290000,848.0
1702715295000,847.0
1702715300000,854.0
1702715305000,855.0
1702715310000,856.0
1702715315000,863.0
1702715320000,857.0
1702715325000,862.0
1702715330000,856.0
1702715335000,859.0
1702715340000,863.0
1702715345000,869.0
1702715350000,866.0
1702715355000,869.0
1702715360000,868.0
1702715365000,870.0
1702715370000,873.0
1702715375000,870.0
1702715380000,875.0
1702715385000,874.0
1702715390000,880.0
1702715395000,877.0
1702715400000,877.0
1702715405000,870.0
1702715410000,868.0
1702715415000,865.0
1702715420000,861.0
1702715425000,859.0
1702715430000,853.0
1702715435000,851.0
1702715440000,850.0
1702715445000,846.0
1702715450000,842.0
1702715455000,841.0
1702715460000,840.0
1702715465000,843.0
1702715470000,843.0
1702715475000,844.0
1702715480000,848.0
1702715485000,847.0
1702715490000,849.0
1702715495000,853.0
1702715500000,857.0
1702715505000,856.0
1702715510000,855.0
1702715515000,856.0
1702715520000,858.0
1702715525000,857.0
1702715530000,859.0
1702715535000,
1702715580000,0.0
1702715585000,0.0
1702715590000,183.0
1702715595000,327.0
1702715600000,386.0
1702715605000,430.0
1702715610000,461.0
1702715615000,470.0
1702715620000,479.0
1702715625000,487.0
1702715630000,491.0
1702715635000,503.0
1702715640000,508.0
1702715645000,550.0
1702715650000,569.0
1702715655000,556.0
1702715660000,555.0
1702715665000,554.0
1702715670000,552.0
1702715675000,559.0
1702715680000,563.0
1702715685000,561.0
1702715690000,562.0
1702715695000,554.0
1702715700000,558.0
1702715705000,559.0
1702715710000,559.0
1702715715000,561.0
1702715720000,557.0
1702715725000,553.0
1702715730000,552.0
1702715735000,550.0
1702715740000,541.0
1702715745000,535.0
1702715750000,542.0
1702715755000,553.0
1702715760000,553.0
1702715765000,565.0
1702715770000,559.0
1702715775000,569.0
1702715780000,582.0
1702715785000,588.0
1702715790000,582.0
1702715795000,585.0
1702715800000,595.0
1702715805000,600.0
1702715810000,589.0
1702715815000,580.0
1702715820000,580.0
1702715825000,574.0
1702715830000,578.0
1702715835000,570.0
1702715840000,563.0
1702715845000,555.0
1702715850000,556.0
1702715855000,549.0
1702715860000,545.0
1702715865000,549.0
1702715870000,550.0
1702715875000,560.0
1702715880000,561.0
1702715885000,563.0
1702715890000,561.0
1702715895000,563.0
1702715900000,565.0
1702715905000,567.0
1702715910000,555.0
1702715915000,559.0
1702715920000,567.0
1702715925000,569.0
1702715930000,576.0
1702715935000,565.0
1702715940000,560.0
1702715945000,555.0
1702715950000,557.0
1702715955000,557.0
1702715960000,551.0
1702715965000,547.0
1702715970000,564.0
1702715975000,0.0
1702715980000,609.0
1702715985000,
1702716025000,0.0
1702716030000,0.0
1702716035000,125.0
1702716040000,418.0
1702716045000,539.0
1702716050000,583.0
1702716055000,622.0
1702716060000,647.0
1702716065000,659.0
1702716070000,676.0
1702716075000,678.0
1702716080000,686.0
1702716085000,689.0
1702716090000,691.0
1702716095000,739.0
1702716100000,740.0
1702716105000,736.0
1702716110000,740.0
1702716115000,736.0
1702716120000,733.0
1702716125000,726.0
1702716130000,728.0
1702716135000,730.0
1702716140000,727.0
1702716145000,724.0
1702716150000,725.0
1702716155000,727.0
1702716160000,730.0
1702716165000,738.0
1702716170000,728.0
1702716175000,730.0
1702716180000,729.0
1702716185000,737.0
1702716190000,727.0
1702716195000,729.0
1702716200000,729.0
1702716205000,731.0
1702716210000,727.0
1702716215000,729.0
1702716220000,723.0
1702716225000,716.0
1702716230000,720.0
1702716235000,719.0
1702716240000,714.0
1702716245000,709.0
1702716250000,707.0
1702716255000,704.0
1702716260000,704.0
1702716265000,701.0
1702716270000,703.0
1702716275000,706.0
1702716280000,710.0
1702716285000,710.0
1702716290000,712.0
1702716295000,711.0
1702716300000,717.0
1702716305000,718.0
1702716310000,723.0
1702716315000,719.0
1702716320000,723.0
1702716325000,728.0
1702716330000,728.0
