Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 4)","('flink_taskmanager_job_task_numRecordsInPerSecond', 5)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 5)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
560,36740.4,17399.86666666,,,,,1000.0,482.0,,,,,966.0,672.0,47277871.0,2165.0,2
565,37024.91666666,17583.3,,,,,1000.0,479.0,,,,,966.0,670.0,54344566.0,1891.0,2
570,35090.483333330005,16664.35,,,,,1000.0,467.0,,,,,967.0,682.0,61230388.0,2872.0,2
575,34635.28333333,16470.78333333,,,,,1000.0,455.0,,,,,970.0,686.0,50835658.0,2068.0,2
580,35240.88333333,16625.35,,,,,1000.0,442.0,,,,,962.0,676.0,59739171.0,2787.0,2
585,34020.1,16007.883333329999,,,,,1000.0,452.0,,,,,963.0,682.0,66594227.0,2567.0,2
590,32962.06666666,15560.633333329999,,,,,1000.0,451.0,,,,,966.0,698.0,59471708.0,2168.0,2
595,33481.51666666,15845.25,,,,,1000.0,439.0,,,,,964.0,687.0,60853135.0,3367.0,2
600,31564.61666666,14662.616666659998,,,,,1000.0,444.0,,,,,947.0,687.0,72071943.0,2707.0,2
605,30819.4,14230.85,,,,,1000.0,443.0,,,,,943.0,695.0,64872725.0,2579.0,2
610,31238.61666666,14781.716666659999,,,,,1000.0,435.0,,,,,946.0,690.0,65042654.0,2357.0,2
615,30729.03333333,14304.783333329999,,,,,1000.0,456.0,,,,,944.0,680.0,72363286.0,3004.0,2
620,28757.0,13573.58333333,,,,,1000.0,449.0,,,,,956.0,694.0,77806027.0,3202.0,2
625,28537.95,13304.31666666,,,,,1000.0,432.0,,,,,972.0,693.0,69487853.0,3880.0,2
630,29150.23333333,13309.43333333,,,,,1000.0,459.0,,,,,972.0,689.0,73976734.0,2907.0,2
635,27177.65,12532.16666666,,,,,1000.0,464.0,,,,,993.0,719.0,81043024.0,3171.0,2
640,26796.883333330003,12419.95,,,,,1000.0,457.0,,,,,1000.0,720.0,74605783.0,2470.0,2
645,27584.48333333,12880.366666659998,,,,,1000.0,446.0,,,,,1000.0,710.0,82751686.0,3422.0,2
650,26832.35,12411.06666666,,,,,1000.0,450.0,,,,,1000.0,697.0,88307448.0,3367.0,2
655,26210.183333330002,11994.866666659998,,,,,1000.0,467.0,,,,,1000.0,700.0,82586144.0,3974.0,2
660,24145.85,11311.61666666,,,,,1000.0,508.0,,,,,1000.0,713.0,82238487.0,3611.0,2
665,21729.733333329998,10204.45,,,,,1000.0,550.0,,,,,1000.0,737.0,82238487.0,3611.0,2
670,18974.86666666,8713.46666666,,,,,1000.0,604.0,,,,,1000.0,768.0,82238487.0,3611.0,2
675,16848.08333333,7796.11666666,,,,,1000.0,637.0,,,,,1000.0,801.0,82238487.0,3611.0,2
680,15200.98333333,7040.08333333,,,,,1000.0,645.0,,,,,1000.0,1000.0,82238487.0,3611.0,2
685,14476.633333329999,6274.25,,,,,1000.0,673.0,,,,,1000.0,1000.0,82238487.0,3611.0,2
690,14133.41666666,6434.433333329999,,,,,1000.0,666.0,,,,,1000.0,1000.0,8351823.0,1440.0,2
695,15975.66666666,6679.0,,,,,1000.0,671.0,,,,,1000.0,1000.0,6731222.0,984.0,2
700,15149.35,6405.96666667,,,,,1000.0,677.0,,,,,1000.0,1000.0,4528956.0,1544.0,2
705,15289.9,6403.933333329999,,,,,1000.0,681.0,,,,,1000.0,1000.0,7644359.0,1079.0,2
710,17141.11666666,7379.46666666,,,,,1000.0,674.0,,,,,1000.0,1000.0,8488498.0,992.0,2
715,19622.28333333,8497.98333333,,,,,1000.0,663.0,,,,,1000.0,1000.0,16530528.0,1250.0,2
720,22790.88333333,10199.9,,,,,1000.0,617.0,,,,,1000.0,1000.0,25716992.0,1880.0,2
725,26071.36666666,11644.73333333,,,,,1000.0,582.0,,,,,1000.0,1000.0,29474099.0,2090.0,2
730,29872.316666659997,13567.81666666,,,,,1000.0,533.0,,,,,1000.0,1000.0,17374439.0,1071.0,2
735,33561.5,15282.58333333,,,,,1000.0,483.0,,,,,1000.0,1000.0,35313408.0,1943.0,2
740,37272.81666666,16728.11666666,,,,,1000.0,487.0,,,,,1000.0,725.0,37649251.0,1967.0,2
745,39165.716666659995,18132.58333333,,,,,1000.0,470.0,,,,,942.0,656.0,26406045.0,1866.0,2
750,40170.13333333,18551.43333333,,,,,1000.0,455.0,,,,,946.0,636.0,35016337.0,2265.0,2
755,39638.41666666,18802.566666659997,,,,,1000.0,448.0,,,,,944.0,633.0,43815045.0,1966.0,2
760,41397.16666666,19463.36666666,,,,,1000.0,452.0,,,,,956.0,632.0,33403342.0,1476.0,2
765,42016.35,19816.1,,,,,1000.0,448.0,,,,,956.0,622.0,41681838.0,1772.0,2
770,40943.66666666,19156.4,,,,,1000.0,466.0,,,,,962.0,622.0,49935519.0,2657.0,2
775,39623.81666666,18763.53333333,,,,,1000.0,460.0,,,,,980.0,649.0,51518267.0,1976.0,2
780,40174.35,18719.43333333,,,,,1000.0,456.0,,,,,989.0,659.0,48116355.0,1866.0,2
785,39705.733333330005,18635.566666659997,,,,,1000.0,448.0,,,,,979.0,663.0,56048300.0,2630.0,2
790,38230.78333333,17874.53333333,,,,,1000.0,442.0,,,,,983.0,657.0,59523072.0,3061.0,2
795,38360.5,18007.15,,,,,1000.0,442.0,,,,,983.0,653.0,53874270.0,1830.0,2
800,37743.91666666,17730.766666659998,,,,,1000.0,434.0,,,,,987.0,661.0,61827888.0,2666.0,2
805,36107.15,16812.25,,,,,1000.0,448.0,,,,,987.0,670.0,64274682.0,2297.0,2
810,35801.01666666,16719.36666666,,,,,1000.0,454.0,,,,,990.0,667.0,56272129.0,1909.0,2
815,36088.466666659995,16833.41666666,,,,,1000.0,456.0,,,,,995.0,665.0,62366363.0,2167.0,2
820,33889.76666666,15935.75,,,,,1000.0,466.0,,,,,977.0,661.0,70518809.0,3569.0,2
825,34272.25,15897.133333329999,,,,,1000.0,469.0,,,,,994.0,665.0,60754339.0,2567.0,2
830,33703.35,15719.48333333,,,,,969.0,440.0,,,,,953.0,651.0,67388577.0,2118.0,2
835,,,,,,,,,,,,,,,,,0
880,0.0,0.0,0.0,,,,1000.0,1000.0,1000.0,,,,0.0,0.0,,,3
885,0.0,0.0,0.0,,,,1000.0,1000.0,1000.0,,,,0.0,0.0,-1.0,,3
890,0.0,3.716666666666,0.716666666666,,,,1000.0,661.0,649.0,,,,0.0,0.0,-1.0,-1.0,3
895,13.366666666666,3.716666666666,0.716666666666,,,,1000.0,831.0,825.0,,,,499.0,482.0,-1.0,-1.0,3
900,13.366666666666,3.716666666666,0.716666666666,,,,1000.0,887.0,883.0,,,,666.0,654.0,-1.0,-1.0,3
905,13.366666666666,702.9333333333,64.3333333333,,,,1000.0,916.0,913.0,,,,1000.0,1000.0,-1.0,-1.0,3
910,13.366666666666,4527.21666667,116.75,,,,1000.0,923.0,748.0,,,,1000.0,1000.0,-1.0,-1.0,3
915,13.366666666666,15887.633333329999,116.75,,,,1000.0,911.0,623.0,,,,1000.0,1000.0,-1.0,-1.0,3
920,201.5333333333,25835.4,188.1,,,,946.0,896.0,535.0,,,,938.0,1000.0,-1.0,-1.0,3
925,236.05,31010.48333333,333.9166666666,,,,934.0,880.0,484.0,,,,841.0,1000.0,-1.0,-1.0,3
930,517.6,35188.86666666,597.25,,,,882.0,882.0,454.0,,,,809.0,1000.0,89052976.0,2122.0,3
935,1030.7166666666,39558.85,979.45,,,,853.0,888.0,423.0,,,,798.0,1000.0,32138905.0,2387.0,3
940,1815.95,42818.2,1741.7666666666,,,,831.0,896.0,419.0,,,,808.0,1000.0,34811843.0,2909.0,3
945,2988.7333333333,45671.2,2867.55,,,,828.0,904.0,414.0,,,,818.0,1000.0,33459817.0,2276.0,3
950,3714.11666667,47362.46666666,3552.48333333,,,,783.0,933.0,382.0,,,,907.0,1000.0,37431193.0,3424.0,3
955,4804.5,50088.616666660004,4685.08333333,,,,760.0,933.0,340.0,,,,901.0,1000.0,35605061.0,3310.0,3
960,6241.066666670001,52538.8,5996.41666667,,,,717.0,933.0,288.0,,,,904.0,1000.0,35526955.0,3021.0,3
965,7055.15,53521.08333333,6713.71666666,,,,671.0,933.0,227.0,,,,747.0,1000.0,37209848.0,3783.0,3
970,8144.51666666,52419.56666666,7677.31666666,,,,637.0,936.0,255.0,,,,763.0,996.0,32324245.0,2613.0,3
975,8822.9,42318.466666659995,8355.73333333,,,,596.0,948.0,290.0,,,,800.0,982.0,35192977.0,2982.0,3
980,9945.98333333,34956.28333333,9543.283333329999,,,,594.0,964.0,324.0,,,,873.0,818.0,31118524.0,2656.0,3
985,10815.5,31805.1,10262.86666666,,,,563.0,984.0,340.0,,,,948.0,805.0,29711907.0,2836.0,3
990,11757.116666659998,30653.41666666,11171.93333333,,,,590.0,992.0,364.0,,,,977.0,754.0,29045817.0,2788.0,3
995,12353.116666659998,28297.75,11853.18333333,,,,603.0,997.0,386.0,,,,999.0,743.0,27982540.0,2428.0,3
1000,12621.8,27295.78333333,12036.616666659998,,,,608.0,998.0,390.0,,,,1000.0,752.0,24360285.0,2167.0,3
1005,12939.533333329999,27485.9,12304.73333333,,,,602.0,999.0,396.0,,,,1000.0,753.0,25535382.0,1764.0,3
1010,13431.033333329999,28730.016666659998,12915.8,,,,615.0,999.0,412.0,,,,1000.0,737.0,29918060.0,2450.0,3
1015,13625.83333333,29638.11666666,13014.56666666,,,,636.0,997.0,419.0,,,,1000.0,733.0,25076373.0,1247.0,3
1020,13930.016666659998,30195.73333333,13270.83333333,,,,663.0,997.0,423.0,,,,1000.0,712.0,25612893.0,1254.0,3
1025,14049.266666659998,30482.566666659997,13470.3,,,,668.0,997.0,434.0,,,,1000.0,709.0,26805638.0,2152.0,3
1030,14392.0,30910.66666666,13818.1,,,,680.0,997.0,442.0,,,,1000.0,702.0,21289050.0,988.0,3
1035,15101.05,32662.36666666,14594.1,,,,699.0,998.0,451.0,,,,1000.0,686.0,21962181.0,1259.0,3
1040,15403.766666659998,32751.4,14715.25,,,,713.0,998.0,454.0,,,,1000.0,666.0,22152519.0,1362.0,3
1045,15594.91666666,36260.0,14888.4,,,,745.0,994.0,462.0,,,,988.0,650.0,25265932.0,2069.0,3
1050,15919.1,39068.93333333,15200.83333333,,,,753.0,991.0,461.0,,,,978.0,633.0,20433478.0,1614.0,3
1055,16480.85,41110.75,15791.4,,,,765.0,991.0,482.0,,,,974.0,612.0,18960703.0,1378.0,3
1060,17258.11666666,43294.966666659995,16462.43333333,,,,778.0,991.0,487.0,,,,968.0,587.0,22233684.0,1649.0,3
1065,17631.316666659997,46218.75,16973.46666666,,,,793.0,991.0,500.0,,,,950.0,564.0,30912796.0,1484.0,3
1070,18955.316666659997,49244.95,18127.65,,,,806.0,991.0,504.0,,,,943.0,539.0,25997158.0,1603.0,3
1075,19274.33333333,49838.53333333,18467.516666659998,,,,788.0,992.0,501.0,,,,941.0,543.0,36249335.0,2026.0,3
1080,18932.43333333,50629.03333333,18240.2,,,,782.0,991.0,516.0,,,,937.0,559.0,39815142.0,1286.0,3
1085,19810.03333333,53991.08333333,18936.45,,,,814.0,990.0,526.0,,,,927.0,548.0,36727548.0,1348.0,3
1090,20038.68333333,54970.78333333,19225.3,,,,803.0,990.0,513.0,,,,910.0,540.0,51707077.0,2257.0,3
1095,20004.43333333,57075.71666666,19018.9,,,,823.0,990.0,522.0,,,,898.0,529.0,47352219.0,1499.0,3
1100,18910.86666666,58223.866666660004,18186.13333333,,,,834.0,987.0,542.0,,,,889.0,543.0,59350092.0,2118.0,3
1105,19846.45,57101.266666660005,19095.53333333,,,,810.0,991.0,543.0,,,,906.0,541.0,40554918.0,1667.0,3
1110,20379.2,56697.08333333,19603.983333329998,,,,795.0,995.0,544.0,,,,922.0,560.0,50565381.0,1452.0,3
1115,19162.766666659998,57028.9,18350.483333329998,,,,802.0,993.0,541.0,,,,911.0,592.0,63786264.0,2416.0,3
1120,19222.78333333,56857.06666666,18586.08333333,,,,791.0,993.0,539.0,,,,903.0,594.0,46940065.0,1684.0,3
1125,18986.45,54439.63333333,18158.0,,,,766.0,992.0,526.0,,,,910.0,629.0,55456408.0,1312.0,3
1130,17453.03333333,53195.18333333,16748.08333333,,,,778.0,990.0,540.0,,,,909.0,653.0,69064215.0,2036.0,3
1135,17676.41666666,53878.16666666001,16949.483333329998,,,,784.0,991.0,542.0,,,,903.0,636.0,54981213.0,1398.0,3
1140,17619.86666666,53104.483333330005,17010.61666666,,,,777.0,991.0,531.0,,,,904.0,630.0,69765091.0,2262.0,3
1145,16839.2,52988.233333330005,16321.516666659998,,,,781.0,990.0,543.0,,,,902.0,631.0,66110610.0,1907.0,3
1150,16665.68333333,53220.8,15920.5,,,,799.0,983.0,548.0,,,,897.0,650.0,63614106.0,2017.0,3
1155,16220.616666659998,50829.016666660005,15602.2,,,,776.0,984.0,533.0,,,,899.0,668.0,75936467.0,2568.0,3
1160,17144.61666666,51084.3,16440.816666659997,,,,773.0,987.0,533.0,,,,904.0,643.0,69299913.0,1511.0,3
1165,16159.23333333,51118.03333333,15356.18333333,,,,798.0,979.0,543.0,,,,885.0,680.0,82106782.0,2316.0,3
1170,15509.06666666,49118.616666660004,14835.133333329999,,,,787.0,979.0,532.0,,,,881.0,680.0,67003412.0,2127.0,3
1175,16680.33333333,49787.31666666,16084.2,,,,773.0,981.0,526.0,,,,889.0,643.0,73684117.0,1524.0,3
1180,14958.3,48345.18333333,14341.33333333,,,,798.0,955.0,540.0,,,,881.0,687.0,87328139.0,3516.0,3
1185,14575.0,47409.03333333,13971.116666659998,,,,791.0,955.0,551.0,,,,887.0,690.0,71378630.0,2558.0,3
1190,14976.23333333,47997.18333333,14367.98333333,,,,775.0,957.0,531.0,,,,882.0,678.0,76509771.0,1970.0,3
1195,13325.9,46727.96666666,12890.6,,,,790.0,950.0,542.0,,,,883.0,728.0,86813268.0,2615.0,3
1200,12984.91666666,46607.733333330005,12298.216666659999,,,,814.0,939.0,537.0,,,,882.0,746.0,72876237.0,3039.0,3
1205,13363.35,45435.966666659995,12696.9,,,,783.0,941.0,526.0,,,,899.0,734.0,78191048.0,1868.0,3
1210,12477.66666666,45386.0,12131.31666666,,,,797.0,944.0,555.0,,,,889.0,730.0,76471836.0,1886.0,3
1215,13164.216666659999,46789.33333333,12587.016666659998,,,,810.0,934.0,562.0,,,,887.0,727.0,72235167.0,2001.0,3
1220,12770.466666659999,44731.9,12244.0,,,,785.0,934.0,542.0,,,,900.0,742.0,84187530.0,2464.0,3
1225,12892.883333329999,45111.6,12602.3,,,,785.0,941.0,555.0,,,,920.0,714.0,78760873.0,1698.0,3
1230,12630.56666666,45535.41666666,12065.31666666,,,,817.0,932.0,566.0,,,,919.0,727.0,91286746.0,2615.0,3
1235,12359.08333333,43838.63333333,11749.91666666,,,,803.0,931.0,549.0,,,,919.0,746.0,87740085.0,2177.0,3
1240,13496.6,45680.41666666,12938.6,,,,789.0,957.0,539.0,,,,924.0,690.0,85751558.0,2216.0,3
1245,12420.93333333,45792.466666659995,12111.3,,,,831.0,946.0,538.0,,,,913.0,705.0,96933066.0,3124.0,3
1250,11182.56666666,42566.41666666,10722.133333329999,,,,849.0,946.0,568.0,,,,928.0,765.0,87290783.0,2647.0,3
1255,10991.95,38924.81666666,10426.883333329999,,,,849.0,953.0,594.0,,,,939.0,765.0,87290783.0,2647.0,3
1260,9990.633333329999,36020.43333333,9617.85,,,,854.0,964.0,641.0,,,,944.0,774.0,87290783.0,2647.0,3
1265,8581.93333333,40209.31666666,8311.08333333,,,,889.0,951.0,613.0,,,,1000.0,1000.0,87290783.0,2647.0,3
1270,8206.0,45131.966666659995,7745.26666666,,,,875.0,952.0,549.0,,,,1000.0,1000.0,87290783.0,2647.0,3
1275,,,,,,,,,,,,,0.0,,44593089.0,3268.0,0
1280,0.0,0.0,0.0,,,,1000.0,1000.0,1000.0,,,,0.0,0.0,21609413.0,1713.0,3
1285,1164.0833333333,6765.35,1035.4,,,,891.0,778.0,327.0,,,,581.0,445.0,21609413.0,1713.0,3
1290,,9630.36666666,2173.4333333332997,,,,,889.0,349.0,,,,,,30680238.0,2038.0,2
1295,,,,,,,,,,,,,,,66862007.0,4130.0,0
1300,,,,,,,,,,,,,,,,,0
1335,,0.0,,,,,,,,,,,,,,,1
1340,0.0,0.0,0.0,0.0,,,,1000.0,,,,,0.0,0.0,,,4
1345,0.0,0.0,0.0,0.0,,,995.0,877.0,722.0,666.0,,,0.0,0.0,-1.0,-1.0,4
