,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1736816260000,-9.223372036854775e+18
1736816265000,-9.223372036854775e+18
1736816270000,-9.223372036854775e+18
1736816275000,-9.223372036854775e+18
1736816280000,-9.223372036854775e+18
1736816285000,-9.223372036854775e+18
1736816290000,-9.223372036854775e+18
1736816295000,-9.223372036854775e+18
1736816300000,-9.223372036854775e+18
1736816305000,-9.223372036854775e+18
1736816310000,-9.223372036854775e+18
1736816315000,-9.223372036854775e+18
1736816320000,-9.223372036854775e+18
1736816325000,-9.223372036854775e+18
1736816330000,-9.223372036854775e+18
1736816335000,-9.223372036854775e+18
1736816340000,-9.223372036854775e+18
1736816345000,-9.223372036854775e+18
1736816350000,-9.223372036854775e+18
1736816355000,-9.223372036854775e+18
1736816360000,-9.223372036854775e+18
1736816365000,-9.223372036854775e+18
1736816370000,-9.223372036854775e+18
1736816375000,-9.223372036854775e+18
1736816380000,-9.223372036854775e+18
1736816385000,-9.223372036854775e+18
1736816390000,-9.223372036854775e+18
1736816395000,-9.223372036854775e+18
1736816400000,-9.223372036854775e+18
1736816405000,-9.223372036854775e+18
1736816410000,-9.223372036854775e+18
1736816415000,-9.223372036854775e+18
1736816420000,-9.223372036854775e+18
1736816425000,-9.223372036854775e+18
1736816430000,-9.223372036854775e+18
1736816435000,-9.223372036854775e+18
1736816440000,-9.223372036854775e+18
1736816445000,-9.223372036854775e+18
1736816450000,-9.223372036854775e+18
1736816455000,-9.223372036854775e+18
1736816460000,-9.223372036854775e+18
1736816465000,-9.223372036854775e+18
1736816470000,-9.223372036854775e+18
1736816475000,-9.223372036854775e+18
1736816480000,-9.223372036854775e+18
1736816485000,-9.223372036854775e+18
1736816490000,-9.223372036854775e+18
1736816495000,-9.223372036854775e+18
1736816500000,
1736816525000,-9.223372036854775e+18
1736816530000,-9.223372036854775e+18
1736816535000,-9.223372036854775e+18
1736816540000,-9.223372036854775e+18
1736816545000,-9.223372036854775e+18
1736816550000,-9.223372036854775e+18
1736816555000,-9.223372036854775e+18
1736816560000,-9.223372036854775e+18
1736816565000,-9.223372036854775e+18
1736816570000,-9.223372036854775e+18
1736816575000,-9.223372036854775e+18
1736816580000,-9.223372036854775e+18
1736816585000,-9.223372036854775e+18
1736816590000,-9.223372036854775e+18
1736816595000,-9.223372036854775e+18
