,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737526590000,0.0
1737526595000,0.0
1737526600000,0.0
1737526605000,120.4333333333
1737526610000,594.2666666666
1737526615000,660.5166666666
1737526620000,9754.1
1737526625000,12025.15
1737526630000,17425.066666659997
1737526635000,21905.7
1737526640000,25597.96666666
1737526645000,33531.5
1737526650000,33531.5
1737526655000,35278.36666666
1737526660000,46170.116666660004
1737526665000,46049.68333333
1737526670000,45575.85
1737526675000,53753.31666666
1737526680000,44659.733333330005
1737526685000,45916.76666666
1737526690000,43395.26666666
1737526695000,40720.28333333
1737526700000,40900.51666666
1737526705000,33274.9
1737526710000,
1737526725000,0.0
1737526730000,0.0
1737526735000,187.5666666666
1737526740000,9101.25
1737526745000,15331.58333333
1737526750000,21094.61666666
1737526755000,27145.133333330003
1737526760000,32544.516666659998
1737526765000,35170.06666666
1737526770000,38283.58333333
1737526775000,39418.85
1737526780000,39751.63333333
1737526785000,39751.63333333
1737526790000,45641.01666666
1737526795000,50960.3
1737526800000,42049.76666666
1737526805000,35823.36666666
1737526810000,30064.46666666
1737526815000,24018.03333333
1737526820000,20964.11666666
1737526825000,24500.48333333
1737526830000,
