,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737207860000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8067000.0,10896000.0,8067000.0,-9.223372036854775e+18,-9.223372036854775e+18
1737207865000,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10906000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737207870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,2687000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737207875000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,90.0,2.0,30.0,-9.223372036854775e+18,-9.223372036854775e+18
1737207880000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,93879000.0,5.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737207885000,9.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,16.0,107660000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737207890000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,48636000.0,39.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737207895000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,3933000.0,39.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737207900000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,39.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737207905000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,7.0,340.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737207910000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,340.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737207915000,9.0,19.0,2.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,340.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737207920000,9.0,18.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,4.0,268.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737207925000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2565000.0,93.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737207930000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,93.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737207935000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,4473000.0,75.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737207940000,9.0,19.0,2.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,75.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737207945000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,4.0,125.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737207950000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,73.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737207955000,1.0,18.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,1.0,1.0,182.0,3216.0,-9.223372036854775e+18,-9.223372036854775e+18
1737207960000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,2304000.0,296.0,642.0,-9.223372036854775e+18,-9.223372036854775e+18
1737207965000,9.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,15.0,131.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737207970000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,67.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737207975000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,6624000.0,91.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
