,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737197800000,1000.0
1737197805000,741.0
1737197810000,627.0
1737197815000,649.0
1737197820000,737.0
1737197825000,786.0
1737197830000,820.0
1737197835000,846.0
1737197840000,865.0
1737197845000,880.0
1737197850000,892.0
1737197855000,902.0
1737197860000,910.0
1737197865000,932.0
1737197870000,973.0
1737197875000,998.0
1737197880000,998.0
1737197885000,1000.0
1737197890000,1000.0
1737197895000,1000.0
1737197900000,1000.0
1737197905000,1000.0
1737197910000,1000.0
1737197915000,1000.0
1737197920000,1000.0
1737197925000,1000.0
1737197930000,1000.0
1737197935000,1000.0
1737197940000,1000.0
1737197945000,1000.0
1737197950000,1000.0
1737197955000,1000.0
1737197960000,1000.0
1737197965000,1000.0
1737197970000,1000.0
1737197975000,1000.0
1737197980000,1000.0
1737197985000,1000.0
1737197990000,1000.0
1737197995000,1000.0
1737198000000,1000.0
1737198005000,1000.0
1737198010000,1000.0
1737198015000,1000.0
1737198020000,1000.0
1737198025000,1000.0
1737198030000,1000.0
1737198035000,1000.0
1737198040000,
