Parallelism,Throughput,ThroughputStdErr,BusyTime,BusyTimeStdErr,BackpressureTime,BackpressureTimeStdErr
1,36131.93918918568,754.1020667205396,988.4864864864865,6.59621398167688,1000.0,0.0
2,69483.89090908454,537.1932237492541,974.2121212121212,1.7303309320881373,1000.0,0.0
4,121072.69743588332,458.7221470167584,901.7884615384615,2.9713116914000395,872.6052631578947,4.547691185195638
8,209180.79677416742,435.3233874235749,819.7096774193549,1.121393906818626,620.7903225806451,2.433482855986245
16,311365.9723957803,1437.5175275965623,713.732421875,1.6939218680255828,350.796875,1.7561081146812167
26,363749.41344077484,2172.088185870329,635.9913151364765,4.23969852615137,149.2741935483871,1.4128956233551209
