,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737489990000,0.0
1737489995000,0.0
1737490000000,0.0
1737490005000,0.0
1737490010000,362.2333333333
1737490015000,559.7333333333
1737490020000,3115.2
1737490025000,5134.3
1737490030000,7855.883333329999
1737490035000,12521.783333329999
1737490040000,17529.63333333
1737490045000,19446.7
1737490050000,24976.85
1737490055000,26618.516666659998
1737490060000,31110.95
1737490065000,31110.95
1737490070000,31341.45
1737490075000,36226.15
1737490080000,33670.68333333
1737490085000,31651.583333330003
1737490090000,29822.8
1737490095000,30075.8
1737490100000,25237.28333333
1737490105000,23320.21666666
1737490110000,19061.266666659998
1737490115000,20135.233333329998
1737490120000,19884.016666659998
1737490125000,24925.433333330002
1737490130000,28928.11666666
1737490135000,28960.95
1737490140000,33309.11666666
1737490145000,34912.55
1737490150000,39229.55
1737490155000,34819.56666666
1737490160000,34650.233333330005
1737490165000,39347.983333330005
1737490170000,39013.63333333
1737490175000,36298.0
1737490180000,33123.58333333
1737490185000,28082.16666666
1737490190000,25004.11666666
1737490195000,24094.083333330003
1737490200000,25351.333333330003
1737490205000,28747.95
1737490210000,26512.45
1737490215000,31058.016666659998
1737490220000,36855.08333333
1737490225000,32731.083333330003
1737490230000,
