,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737489990000,1000.0
1737489995000,1000.0
1737490000000,0.0
1737490005000,0.0
1737490010000,24.0
1737490015000,23.0
1737490020000,116.0
1737490025000,247.0
1737490030000,337.0
1737490035000,420.0
1737490040000,485.0
1737490045000,536.0
1737490050000,578.0
1737490055000,614.0
1737490060000,698.0
1737490065000,782.0
1737490070000,858.0
1737490075000,939.0
1737490080000,982.0
1737490085000,990.0
1737490090000,1000.0
1737490095000,1000.0
1737490100000,1000.0
1737490105000,1000.0
1737490110000,1000.0
1737490115000,1000.0
1737490120000,1000.0
1737490125000,1000.0
1737490130000,1000.0
1737490135000,1000.0
1737490140000,1000.0
1737490145000,1000.0
1737490150000,1000.0
1737490155000,1000.0
1737490160000,1000.0
1737490165000,1000.0
1737490170000,1000.0
1737490175000,1000.0
1737490180000,1000.0
1737490185000,1000.0
1737490190000,1000.0
1737490195000,1000.0
1737490200000,1000.0
1737490205000,1000.0
1737490210000,1000.0
1737490215000,1000.0
1737490220000,1000.0
1737490225000,1000.0
1737490230000,
