,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737233820000,1000.0
1737233825000,326.0
1737233830000,309.0
1737233835000,197.0
1737233840000,361.0
1737233845000,489.0
1737233850000,574.0
1737233855000,635.0
1737233860000,681.0
1737233865000,716.0
1737233870000,745.0
1737233875000,768.0
1737233880000,787.0
1737233885000,844.0
1737233890000,903.0
1737233895000,988.0
1737233900000,1000.0
1737233905000,1000.0
1737233910000,1000.0
1737233915000,1000.0
1737233920000,1000.0
1737233925000,1000.0
1737233930000,1000.0
1737233935000,1000.0
1737233940000,1000.0
1737233945000,1000.0
1737233950000,1000.0
1737233955000,1000.0
1737233960000,1000.0
1737233965000,1000.0
1737233970000,1000.0
1737233975000,1000.0
1737233980000,1000.0
1737233985000,1000.0
1737233990000,1000.0
1737233995000,1000.0
1737234000000,1000.0
1737234005000,1000.0
1737234010000,1000.0
1737234015000,1000.0
1737234020000,1000.0
1737234025000,1000.0
1737234030000,1000.0
1737234035000,1000.0
1737234040000,1000.0
1737234045000,1000.0
1737234050000,1000.0
1737234055000,1000.0
1737234060000,1000.0
1737234065000,
