,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737233820000,0.0
1737233825000,553.1
1737233830000,2193.7833333332997
1737233835000,2193.7833333332997
1737233840000,7563.28333333
1737233845000,17605.85
1737233850000,18752.61666666
1737233855000,18752.61666666
1737233860000,24685.133333330003
1737233865000,29595.3
1737233870000,29595.3
1737233875000,29595.3
1737233880000,29595.3
1737233885000,35766.58333333
1737233890000,34125.9
1737233895000,34125.9
1737233900000,34738.38333333
1737233905000,24695.816666659997
1737233910000,26803.3
1737233915000,29325.133333330003
1737233920000,23392.61666666
1737233925000,19632.53333333
1737233930000,22527.05
1737233935000,29110.7
1737233940000,30238.066666659997
1737233945000,24711.15
1737233950000,29109.71666666
1737233955000,29109.71666666
1737233960000,28677.75
1737233965000,28677.75
1737233970000,31246.316666659997
1737233975000,28724.48333333
1737233980000,30370.75
1737233985000,34553.15
1737233990000,39285.25
1737233995000,39219.45
1737234000000,38092.08333333
1737234005000,41325.43333333
1737234010000,38122.93333333
1737234015000,38428.36666666
1737234020000,38434.26666666
1737234025000,38434.26666666
1737234030000,38310.91666666
1737234035000,38310.91666666
1737234040000,40977.716666659995
1737234045000,37527.66666666
1737234050000,30213.066666659997
1737234055000,24790.75
1737234060000,30442.16666666
1737234065000,
