,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737227000000,0.0
1737227005000,0.0
1737227010000,1982.6833333332997
1737227015000,1982.6833333332997
1737227020000,8485.0
1737227025000,11398.66666666
1737227030000,17415.63333333
1737227035000,18825.45
1737227040000,28472.583333330003
1737227045000,28472.583333330003
1737227050000,29756.86666666
1737227055000,40729.78333333
1737227060000,40729.78333333
1737227065000,40729.78333333
1737227070000,45476.26666666
1737227075000,45476.26666666
1737227080000,44158.91666666
1737227085000,41646.95
1737227090000,37527.33333333
1737227095000,40273.9
1737227100000,30626.766666659998
1737227105000,32293.183333330002
1737227110000,31008.9
1737227115000,26030.25
1737227120000,31727.7
1737227125000,38118.08333333
1737227130000,37879.58333333
1737227135000,42447.233333330005
1737227140000,42902.41666666
1737227145000,42500.716666659995
1737227150000,46462.28333333
1737227155000,42305.9
1737227160000,42869.31666666
1737227165000,41202.9
1737227170000,44774.08333333
1737227175000,46392.55
1737227180000,46499.08333333
1737227185000,46115.51666666
1737227190000,45581.0
1737227195000,48392.88333333
1737227200000,46686.08333333
1737227205000,52991.31666666
1737227210000,47132.4
1737227215000,51681.65
1737227220000,52171.7
1737227225000,53023.68333333
1737227230000,49452.5
1737227235000,41839.76666666
1737227240000,
