,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737227000000,1000.0
1737227005000,1000.0
1737227010000,0.0
1737227015000,0.0
1737227020000,161.0
1737227025000,371.0
1737227030000,497.0
1737227035000,581.0
1737227040000,641.0
1737227045000,686.0
1737227050000,721.0
1737227055000,749.0
1737227060000,771.0
1737227065000,791.0
1737227070000,880.0
1737227075000,965.0
1737227080000,1000.0
1737227085000,1000.0
1737227090000,1000.0
1737227095000,1000.0
1737227100000,1000.0
1737227105000,1000.0
1737227110000,1000.0
1737227115000,1000.0
1737227120000,1000.0
1737227125000,1000.0
1737227130000,1000.0
1737227135000,1000.0
1737227140000,1000.0
1737227145000,1000.0
1737227150000,1000.0
1737227155000,1000.0
1737227160000,1000.0
1737227165000,1000.0
1737227170000,1000.0
1737227175000,1000.0
1737227180000,1000.0
1737227185000,1000.0
1737227190000,1000.0
1737227195000,1000.0
1737227200000,1000.0
1737227205000,1000.0
1737227210000,1000.0
1737227215000,1000.0
1737227220000,1000.0
1737227225000,1000.0
1737227230000,1000.0
1737227235000,1000.0
1737227240000,
