,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737227645000,0.0
1737227650000,1098.5666666666
1737227655000,2425.7333333333
1737227660000,2671.4666666666
1737227665000,7058.56666666
1737227670000,17101.16666666
1737227675000,25084.5
1737227680000,25084.5
1737227685000,25084.5
1737227690000,29896.883333330003
1737227695000,35558.216666659995
1737227700000,35558.216666659995
1737227705000,35558.216666659995
1737227710000,40813.31666666
1737227715000,39486.15
1737227720000,42089.91666666
1737227725000,40213.88333333
1737227730000,30594.816666659997
1737227735000,28057.21666666
1737227740000,28057.21666666
1737227745000,29322.583333330003
1737227750000,24510.2
1737227755000,22368.483333329998
1737227760000,27937.66666666
1737227765000,27937.66666666
1737227770000,27885.91666666
1737227775000,27885.91666666
1737227780000,30487.11666666
1737227785000,27976.05
1737227790000,33868.85
1737227795000,28423.11666666
1737227800000,30919.65
1737227805000,32625.266666659998
1737227810000,33193.483333330005
1737227815000,37623.43333333
1737227820000,37943.68333333
1737227825000,43854.4
1737227830000,37552.483333330005
1737227835000,43461.85
1737227840000,38011.15
1737227845000,43988.6
1737227850000,37672.26666666
1737227855000,43666.78333333
1737227860000,41170.25
1737227865000,43005.75
1737227870000,42437.53333333
1737227875000,34487.966666659995
1737227880000,34006.58333333
1737227885000,34308.11666666
1737227890000,
