Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
0,0.0,1000.0,0.0,0.0,22637.0,1052.0,1
5,1491.45,740.0,124.0,730.0,6116992.0,462.0,1
10,1491.45,740.0,124.0,730.0,11878756.0,1346.0,1
15,2271.8666666666,676.0,280.0,691.0,7279342.0,2144.0,1
20,7314.483333329999,784.0,394.0,782.0,17544494.0,1343.0,1
25,12299.033333329999,838.0,555.0,841.0,27987326.0,3847.0,1
30,15348.216666659999,871.0,641.0,848.0,22848437.0,1349.0,1
35,20263.15,892.0,765.0,939.0,22848437.0,1349.0,1
40,22022.28333333,908.0,793.0,943.0,29547753.0,1758.0,1
45,22516.05,919.0,917.0,1000.0,14790893.0,1121.0,1
50,25867.96666666,928.0,910.0,1000.0,14790893.0,1121.0,1
55,27562.4,936.0,912.0,1000.0,14790893.0,1121.0,1
60,27562.4,942.0,920.0,1000.0,18479334.0,1130.0,1
65,27562.4,946.0,927.0,1000.0,14921642.0,1122.0,1
70,30158.96666666,968.0,1000.0,1000.0,14921642.0,1122.0,1
75,31396.066666659997,1000.0,1000.0,1000.0,18397802.0,10688.0,1
80,26353.45,1000.0,1000.0,1000.0,19423262.0,1352.0,1
85,23635.45,1000.0,1000.0,1000.0,19423262.0,1352.0,1
90,23911.3,1000.0,1000.0,1000.0,18895571.0,9493.0,1
95,18996.36666666,1000.0,1000.0,1000.0,20891206.0,1106.0,1
100,18555.2,1000.0,1000.0,1000.0,18378439.0,942.0,1
105,20681.3,1000.0,1000.0,1000.0,19572790.0,1643.0,1
110,21144.18333333,1000.0,1000.0,1000.0,20281616.0,2843.0,1
115,23517.61666666,1000.0,1000.0,1000.0,28678014.0,1844.0,1
120,28747.98333333,1000.0,1000.0,1000.0,23421786.0,921.0,1
125,29155.633333330003,1000.0,1000.0,1000.0,23421786.0,921.0,1
130,30533.16666666,1000.0,1000.0,1000.0,23421786.0,921.0,1
135,28515.65,1000.0,1000.0,1000.0,27198998.0,1050.0,1
140,29760.516666659998,1000.0,1000.0,1000.0,30246376.0,1653.0,1
145,32042.766666659998,1000.0,1000.0,1000.0,30246376.0,1653.0,1
150,28717.73333333,1000.0,1000.0,1000.0,23533535.0,1135.0,1
155,29716.23333333,1000.0,1000.0,1000.0,23533535.0,1135.0,1
160,33313.483333330005,1000.0,1000.0,1000.0,23533535.0,1135.0,1
165,30693.61666666,1000.0,1000.0,1000.0,25436324.0,9491.0,1
170,27507.516666659998,1000.0,1000.0,1000.0,14015826.0,684.0,1
175,23439.65,1000.0,1000.0,1000.0,10476436.0,1843.0,1
180,22094.53333333,1000.0,1000.0,1000.0,26304372.0,3644.0,1
185,27798.73333333,1000.0,1000.0,1000.0,29835711.0,1742.0,1
190,24450.1,1000.0,1000.0,1000.0,29835711.0,1742.0,1
195,28485.11666666,1000.0,1000.0,1000.0,30254675.0,1647.0,1
200,28745.05,1000.0,1000.0,1000.0,30254675.0,1647.0,1
205,28438.933333330002,1000.0,1000.0,1000.0,30254675.0,1647.0,1
210,28438.933333330002,1000.0,1000.0,1000.0,29502348.0,1458.0,1
215,29119.53333333,1000.0,1000.0,1000.0,26124257.0,1357.0,1
220,28530.75,1000.0,1000.0,1000.0,26124257.0,1357.0,1
225,28530.75,1000.0,1000.0,1000.0,23964592.0,1355.0,1
230,29379.1,1000.0,1000.0,1000.0,17717245.0,796.0,1
235,31823.583333330003,1000.0,1000.0,1000.0,17717245.0,796.0,1
240,,,,,17717245.0,796.0,0
245,,,,,,,0
