,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737536470000,0.0
1737536475000,0.0
1737536480000,0.0
1737536485000,218.2166666666
1737536490000,651.9666666666
1737536495000,672.9333333333
1737536500000,10350.95
1737536505000,13717.08333333
1737536510000,18306.816666659997
1737536515000,23433.78333333
1737536520000,26556.21666666
1737536525000,29941.833333330003
1737536530000,36161.81666666
1737536535000,46171.38333333
1737536540000,46171.38333333
1737536545000,49174.866666660004
1737536550000,56077.9
1737536555000,56056.93333333
1737536560000,46378.91666666001
1737536565000,50400.18333333
1737536570000,45810.45
1737536575000,40966.78333333
1737536580000,37844.45
1737536585000,34458.83333333
1737536590000,
1737536610000,0.0
1737536615000,151.4666666666
1737536620000,151.4666666666
1737536625000,403.6333333333
1737536630000,8659.31666666
1737536635000,16089.3
1737536640000,22237.38333333
1737536645000,27889.0
1737536650000,28887.433333330002
1737536655000,
1737536670000,0.0
1737536675000,0.0
1737536680000,71.5666666666
1737536685000,3671.93333333
1737536690000,11474.61666666
1737536695000,17363.25
1737536700000,23312.55
1737536705000,29253.41666666
1737536710000,35153.7
1737536715000,
