,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737216935000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29647000.0,0.0,29647000.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216940000,1.0,9.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,1.0,32.0,13321.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216945000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16273000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216950000,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,862.0,403000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216955000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,41.0,10.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216960000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,3.0,11.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216965000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,8.0,9.0,4.0,54.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216970000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,53757000.0,69.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216975000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,4356000.0,69.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216980000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,69.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216985000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,1.0,83.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216990000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,84.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216995000,9.0,19.0,2.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,84.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737217000000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,1.0,100.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737217005000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,95.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737217010000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,95.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737217015000,9.0,19.0,2.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,4041000.0,91.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737217020000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,91.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737217025000,3.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,3.0,1.0,87.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737217030000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,82.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737217035000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,1.0,88.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737217040000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,88.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737217045000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,88.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737217050000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,5.0,80.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
