,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737509465000,0.0
1737509470000,0.0
1737509475000,0.0
1737509480000,194.0166666666
1737509485000,516.8333333333
1737509490000,720.75
1737509495000,6775.08333333
1737509500000,11906.06666666
1737509505000,18061.266666659998
1737509510000,22616.233333329998
1737509515000,27318.566666659997
1737509520000,27318.566666659997
1737509525000,29529.0
1737509530000,41369.3
1737509535000,41369.3
1737509540000,41226.16666666
1737509545000,49009.78333333
1737509550000,48805.866666660004
1737509555000,49610.6
1737509560000,44479.61666666
1737509565000,42092.7
1737509570000,40072.76666666
1737509575000,35656.31666666
1737509580000,37499.38333333
1737509585000,37046.93333333
1737509590000,33399.15
1737509595000,41466.2
1737509600000,47135.68333333
1737509605000,45078.41666666
1737509610000,45078.41666666
1737509615000,42665.26666666
1737509620000,43572.3
1737509625000,41954.5
1737509630000,43532.6
1737509635000,43259.91666666
1737509640000,47453.15
1737509645000,45695.16666666
1737509650000,38757.35
1737509655000,30690.3
1737509660000,31081.9
1737509665000,30296.8
1737509670000,36991.75
1737509675000,39470.65
1737509680000,43078.88333333
1737509685000,41190.06666666
1737509690000,42603.03333333
1737509695000,42589.83333333
1737509700000,42007.983333330005
1737509705000,42007.983333330005
1737509710000,
