,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737509470000,1000.0
1737509475000,0.0
1737509480000,0.0
1737509485000,0.0
1737509490000,0.0
1737509495000,48.0
1737509500000,206.0
1737509505000,320.0
1737509510000,405.0
1737509515000,471.0
1737509520000,524.0
1737509525000,567.0
1737509530000,603.0
1737509535000,747.0
1737509540000,828.0
1737509545000,908.0
1737509550000,986.0
1737509555000,1000.0
1737509560000,1000.0
1737509565000,1000.0
1737509570000,1000.0
1737509575000,1000.0
1737509580000,1000.0
1737509585000,1000.0
1737509590000,1000.0
1737509595000,1000.0
1737509600000,1000.0
1737509605000,1000.0
1737509610000,1000.0
1737509615000,1000.0
1737509620000,1000.0
1737509625000,1000.0
1737509630000,1000.0
1737509635000,1000.0
1737509640000,1000.0
1737509645000,1000.0
1737509650000,1000.0
1737509655000,1000.0
1737509660000,1000.0
1737509665000,1000.0
1737509670000,1000.0
1737509675000,1000.0
1737509680000,1000.0
1737509685000,1000.0
1737509690000,1000.0
1737509695000,1000.0
1737509700000,1000.0
1737509705000,1000.0
1737509710000,
