Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
0,0.0,1000.0,0.0,0.0,22637.0,423.0,1
5,0.0,1000.0,0.0,0.0,22637.0,15.0,1
10,0.0,0.0,0.0,0.0,354028.0,289.0,1
15,69.3,0.0,0.0,0.0,1580447.0,145.0,1
20,565.6333333333,0.0,0.0,0.0,1844720.0,120.0,1
25,610.3666666666,0.0,0.0,0.0,10208568.0,671.0,1
30,10333.283333329999,29.0,0.0,80.0,23240431.0,2243.0,1
35,11242.46666666,191.0,138.0,230.0,35198277.0,838.0,1
40,16606.03333333,307.0,291.0,354.0,28679283.0,1521.0,1
45,21976.83333333,393.0,382.0,425.0,14000196.0,3614.0,1
50,24941.266666659998,461.0,449.0,480.0,18622917.0,407.0,1
55,30023.4,515.0,582.0,603.0,18622917.0,407.0,1
60,30023.4,559.0,620.0,639.0,17841418.0,895.0,1
65,40580.45,596.0,770.0,772.0,17841418.0,895.0,1
70,44005.8,739.0,849.0,851.0,17841418.0,895.0,1
75,43936.5,823.0,932.0,934.0,25100179.0,686.0,1
80,50704.85,900.0,1000.0,1000.0,25100179.0,686.0,1
85,52244.233333330005,979.0,1000.0,1000.0,25100179.0,686.0,1
90,42521.31666666,1000.0,1000.0,1000.0,29884332.0,304.0,1
95,49322.0,1000.0,1000.0,1000.0,29884332.0,304.0,1
100,43958.43333333,1000.0,1000.0,1000.0,27147418.0,325.0,1
105,45079.51666666,1000.0,1000.0,1000.0,27147418.0,325.0,1
110,42115.08333333,1000.0,1000.0,1000.0,36710959.0,7036.0,1
115,38726.26666666,1000.0,1000.0,1000.0,36710959.0,7036.0,1
120,38726.26666666,1000.0,1000.0,1000.0,7764583.0,321.0,1
125,32404.6,1000.0,1000.0,1000.0,11240587.0,787.0,1
130,38276.0,1000.0,1000.0,1000.0,22279464.0,1255.0,1
135,44158.4,1000.0,1000.0,1000.0,32722869.0,1599.0,1
140,42907.6,1000.0,1000.0,1000.0,33368107.0,1759.0,1
145,47115.58333333,1000.0,1000.0,1000.0,34619335.0,483.0,1
150,52634.516666660005,1000.0,1000.0,1000.0,34619335.0,483.0,1
155,44924.65,1000.0,1000.0,1000.0,35053550.0,572.0,1
160,49055.15,1000.0,1000.0,1000.0,35053550.0,572.0,1
165,44651.35,1000.0,1000.0,1000.0,40591026.0,590.0,1
170,45532.9,1000.0,1000.0,1000.0,38783274.0,756.0,1
175,48739.03333333,1000.0,1000.0,1000.0,38783274.0,756.0,1
180,48739.03333333,1000.0,1000.0,1000.0,43796256.0,5750.0,1
185,46057.26666666,1000.0,1000.0,1000.0,43796256.0,5750.0,1
190,36760.51666666,1000.0,1000.0,1000.0,8496373.0,314.0,1
195,35826.31666666,1000.0,1000.0,1000.0,23197076.0,805.0,1
200,37430.45,1000.0,1000.0,1000.0,38107803.0,1012.0,1
205,38081.983333330005,1000.0,1000.0,1000.0,40608428.0,916.0,1
210,38217.68333333,1000.0,1000.0,1000.0,52252925.0,937.0,1
215,44347.78333333,1000.0,1000.0,1000.0,40875764.0,2418.0,1
220,46043.26666666,1000.0,1000.0,1000.0,40875764.0,2418.0,1
225,43955.18333333,1000.0,1000.0,1000.0,43329531.0,471.0,1
230,48255.05,1000.0,1000.0,1000.0,43329531.0,471.0,1
235,44078.58333333,1000.0,1000.0,1000.0,37886391.0,467.0,1
240,,,,,37886391.0,467.0,0
245,,,,,,,0
