,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1702715320000,21080.516666659998,21087.93333333,,,,
1702715325000,21221.3,21237.36666666,,,,
1702715330000,21154.1,21152.18333333,,,,
1702715335000,21163.53333333,21148.233333329998,,,,
1702715340000,21204.45,21222.2,,,,
1702715345000,21206.16666666,21201.1,,,,
1702715350000,21202.95,21197.63333333,,,,
1702715355000,21204.93333333,21211.16666666,,,,
1702715360000,21227.18333333,21199.25,,,,
1702715365000,21181.33333333,21182.016666659998,,,,
1702715370000,21114.7,21110.316666659997,,,,
1702715375000,21109.3,21111.96666666,,,,
1702715380000,21183.65,21182.68333333,,,,
1702715385000,21190.5,21195.38333333,,,,
1702715390000,21252.766666659998,21272.96666666,,,,
1702715395000,21241.066666659997,21268.566666659997,,,,
1702715400000,21189.18333333,21189.13333333,,,,
1702715405000,21108.0,21112.95,,,,
1702715410000,21081.18333333,21065.066666659997,,,,
1702715415000,21012.91666666,21037.41666666,,,,
1702715420000,20975.85,21000.66666666,,,,
1702715425000,21015.483333329998,20998.15,,,,
1702715430000,21034.05,20997.9,,,,
1702715435000,21052.95,21044.93333333,,,,
1702715440000,21059.766666659998,21054.16666666,,,,
1702715445000,20999.4,21002.95,,,,
1702715450000,20975.5,20961.85,,,,
1702715455000,20960.5,20923.066666659997,,,,
1702715460000,21029.316666659997,21017.016666659998,,,,
1702715465000,20964.983333329998,20965.33333333,,,,
1702715470000,21038.41666666,21038.95,,,,
1702715475000,21100.516666659998,21081.38333333,,,,
1702715480000,21085.88333333,21102.11666666,,,,
1702715485000,21103.43333333,21099.25,,,,
1702715490000,21145.05,21208.83333333,,,,
1702715495000,21131.91666666,21114.8,,,,
1702715500000,21115.266666659998,21119.78333333,,,,
1702715505000,21102.08333333,21107.35,,,,
1702715510000,21148.18333333,21141.78333333,,,,
1702715515000,21193.483333329998,21203.316666659997,,,,
1702715520000,21182.4,21171.78333333,,,,
1702715525000,21319.483333329998,21320.25,,,,
1702715530000,21305.1,,,,,
1702715535000,,,,,,
1702715575000,,0.0,0.0,,,
1702715580000,0.0,28.433333333333,0.0,,,
1702715585000,23.0,734.3833333333,10.4,,,
1702715590000,630.15,2034.0,680.4666666666,,,
1702715595000,2023.75,3576.16666667,1986.2666666666,,,
1702715600000,3568.63333333,5251.43333333,3562.85,,,
1702715605000,5164.21666667,6732.2,5176.88333333,,,
1702715610000,6639.066666670001,8401.8,6685.56666666,,,
1702715615000,8369.2,9868.51666666,8362.66666666,,,
1702715620000,9839.75,11467.93333333,9823.33333333,,,
1702715625000,11446.95,13077.08333333,11396.3,,,
1702715630000,13029.616666659998,14632.533333329999,13004.783333329999,,,
1702715635000,14553.783333329999,16226.41666666,14584.16666666,,,
1702715640000,16201.75,17817.233333329998,16183.7,,,
1702715645000,17744.4,18801.2,17764.766666659998,,,
1702715650000,18879.15,19189.7,18802.3,,,
1702715655000,19244.766666659998,19384.516666659998,19234.45,,,
1702715660000,19357.0,19523.266666659998,19354.08333333,,,
1702715665000,19570.4,19813.86666666,19534.5,,,
1702715670000,19861.93333333,19750.35,19810.733333329998,,,
1702715675000,19688.58333333,19754.7,19758.55,,,
1702715680000,19756.0,19772.91666666,19767.3,,,
1702715685000,19740.08333333,19942.5,19800.11666666,,,
1702715690000,19957.983333329998,20200.983333329998,19975.266666659998,,,
1702715695000,20233.38333333,20340.43333333,20173.83333333,,,
1702715700000,20345.516666659998,20525.85,20310.766666659998,,,
1702715705000,20578.61666666,20639.85,20556.8,,,
1702715710000,20618.21666666,20759.233333329998,20640.85,,,
1702715715000,20686.18333333,20800.566666659997,20697.516666659998,,,
1702715720000,20832.96666666,20790.55,20792.0,,,
1702715725000,20801.21666666,20797.46666666,20789.08333333,,,
1702715730000,20835.483333329998,21025.33333333,20794.7,,,
1702715735000,21077.15,21325.21666666,20999.21666666,,,
1702715740000,21301.4,21424.566666659997,21314.766666659998,,,
1702715745000,21473.71666666,21487.11666666,21433.58333333,,,
1702715750000,21475.46666666,21496.516666659998,21459.41666666,,,
1702715755000,21489.18333333,21495.16666666,21508.61666666,,,
1702715760000,21486.55,21444.91666666,21521.43333333,,,
1702715765000,21426.36666666,21423.733333329998,21411.95,,,
1702715770000,21455.46666666,21452.13333333,21460.38333333,,,
1702715775000,21443.4,21452.41666666,21450.13333333,,,
1702715780000,21428.66666666,21499.91666666,21463.36666666,,,
1702715785000,21490.65,21529.38333333,21508.266666659998,,,
1702715790000,21492.066666659997,21521.35,21531.05,,,
1702715795000,21509.21666666,21540.68333333,21522.68333333,,,
1702715800000,21555.266666659998,21622.13333333,21531.21666666,,,
1702715805000,21633.25,21635.3,21634.43333333,,,
1702715810000,21635.36666666,21613.66666666,21635.0,,,
1702715815000,21637.95,21658.55,21623.03333333,,,
1702715820000,21663.233333329998,21678.266666659998,21683.65,,,
1702715825000,21676.08333333,21724.8,21687.08333333,,,
1702715830000,21690.733333329998,21694.35,21674.016666659998,,,
1702715835000,21706.28333333,21701.61666666,21706.483333329998,,,
1702715840000,21698.86666666,21591.85,21702.18333333,,,
1702715845000,21596.36666666,21556.13333333,21585.93333333,,,
1702715850000,21573.65,21559.71666666,21542.16666666,,,
1702715855000,21577.46666666,21480.61666666,21576.75,,,
1702715860000,21569.13333333,21584.016666659998,21571.15,,,
1702715865000,21520.36666666,21455.55,21556.1,,,
1702715870000,21444.38333333,21392.71666666,21509.266666659998,,,
1702715875000,21372.516666659998,21416.65,21386.71666666,,,
1702715880000,21406.4,21457.61666666,21363.9,,,
1702715885000,21449.5,21400.1,21449.266666659998,,,
1702715890000,21434.61666666,21410.85,21398.983333329998,,,
1702715895000,21404.3,21385.78333333,21390.85,,,
1702715900000,21411.483333329998,21502.18333333,21360.566666659997,,,
1702715905000,21518.11666666,21464.38333333,21498.066666659997,,,
1702715910000,21491.28333333,21483.61666666,21514.066666659997,,,
1702715915000,21487.05,21572.33333333,21485.58333333,,,
1702715920000,21482.9,21511.266666659998,21426.63333333,,,
1702715925000,21514.316666659997,21533.066666659997,21508.66666666,,,
1702715930000,21594.25,21630.88333333,21550.36666666,,,
1702715935000,21644.86666666,21565.316666659997,21629.53333333,,,
1702715940000,21592.53333333,21602.53333333,21566.11666666,,,
1702715945000,21628.68333333,21674.2,21629.45,,,
1702715950000,21656.233333329998,21692.83333333,21706.08333333,,,
1702715955000,21693.7,21727.36666666,21721.86666666,,,
1702715960000,21704.66666666,21688.71666666,21764.91666666,,,
1702715965000,21697.6,21824.733333329998,21680.733333329998,,,
1702715970000,21759.0,,0.0,,,
1702715975000,,0.0,1721.45,,,
1702715980000,1676.6666666666,,,,,
1702715985000,,,,,,
1702716025000,0.0,0.0,0.0,0.0,,
1702716030000,0.0,0.0,0.0,0.0,,
1702716035000,89.0833333333,161.0666666666,140.55,149.3833333333,,
1702716040000,915.6333333333,1076.6,1007.95,1029.9,,
1702716045000,2279.1666666666,2367.1166666666,2344.95,2357.9666666666,,
1702716050000,3610.4,3749.56666667,3689.95,3717.25,,
1702716055000,4765.76666667,4902.86666667,4861.58333333,4866.36666667,,
1702716060000,5983.516666670001,6133.383333329999,6056.05,6073.5,,
1702716065000,7297.03333333,7387.55,7341.1,7358.8,,
1702716070000,8698.383333329999,8839.133333329999,8745.43333333,8796.83333333,,
1702716075000,10053.3,10204.48333333,10124.16666666,10142.15,,
1702716080000,11456.68333333,11591.1,11518.15,11538.016666659998,,
1702716085000,12898.7,13002.98333333,12981.883333329999,12991.31666666,,
1702716090000,14388.93333333,14538.0,14462.48333333,14487.83333333,,
1702716095000,15877.216666659999,15964.783333329999,15912.43333333,15926.31666666,,
1702716100000,16546.08333333,16525.93333333,16521.2,16524.95,,
1702716105000,16773.65,16784.733333329998,16766.733333329998,16754.5,,
1702716110000,17043.816666659997,17032.066666659997,17027.08333333,17019.78333333,,
1702716115000,17468.46666666,17473.11666666,17439.25,17450.95,,
1702716120000,17742.28333333,17724.05,17734.53333333,17738.45,,
1702716125000,17996.55,18005.15,18012.66666666,18005.91666666,,
1702716130000,18030.03333333,18037.8,18040.516666659998,18028.46666666,,
1702716135000,18166.016666659998,18167.1,18161.566666659997,18167.83333333,,
1702716140000,18331.266666659998,18350.66666666,18340.28333333,18342.5,,
1702716145000,18522.8,18512.33333333,18501.816666659997,18512.55,,
1702716150000,18626.93333333,18620.983333329998,18618.55,18632.43333333,,
1702716155000,18619.8,18605.316666659997,18587.36666666,18585.93333333,,
1702716160000,18747.93333333,18767.016666659998,18737.53333333,18749.78333333,,
1702716165000,18758.983333329998,18759.266666659998,18758.4,18772.816666659997,,
1702716170000,18782.95,18806.86666666,18789.1,18797.016666659998,,
1702716175000,18803.4,18796.38333333,18802.85,18805.68333333,,
1702716180000,18937.68333333,18942.71666666,18932.58333333,18945.983333329998,,
1702716185000,19007.016666659998,19006.33333333,18993.86666666,19006.483333329998,,
1702716190000,19137.016666659998,19141.96666666,19156.91666666,19146.2,,
1702716195000,19215.4,19194.05,19216.08333333,19217.41666666,,
1702716200000,19243.83333333,19214.91666666,19239.86666666,19243.516666659998,,
1702716205000,19194.15,19200.03333333,19193.68333333,19190.55,,
1702716210000,19225.33333333,19224.55,19212.0,19166.55,,
1702716215000,19305.78333333,19311.75,19296.03333333,19312.41666666,,
1702716220000,19330.766666659998,19313.15,19335.75,19316.983333329998,,
1702716225000,19382.1,19382.36666666,19369.28333333,19374.316666659997,,
1702716230000,19395.63333333,19394.65,19388.483333329998,19387.316666659997,,
1702716235000,19419.316666659997,19424.08333333,19415.78333333,19428.33333333,,
1702716240000,19424.38333333,19431.0,19427.85,19423.46666666,,
1702716245000,19405.68333333,19402.2,19414.41666666,19411.96666666,,
1702716250000,19470.766666659998,19470.9,19447.16666666,19444.233333329998,,
1702716255000,19506.066666659997,19521.63333333,19505.43333333,19506.45,,
1702716260000,19471.83333333,19493.58333333,19471.65,19463.8,,
1702716265000,19518.28333333,19519.11666666,19501.46666666,19487.483333329998,,
1702716270000,19486.08333333,19504.63333333,19512.33333333,19539.78333333,,
1702716275000,19494.75,19492.016666659998,19513.85,19505.03333333,,
1702716280000,19454.2,19458.9,19464.483333329998,19470.41666666,,
1702716285000,19279.53333333,19283.7,19322.8,19305.86666666,,
1702716290000,19205.816666659997,19214.766666659998,19208.58333333,19212.46666666,,
1702716295000,19199.9,19203.983333329998,19199.38333333,19196.08333333,,
1702716300000,19161.15,19160.58333333,19152.03333333,19158.86666666,,
1702716305000,19120.233333329998,19119.45,19119.55,19126.58333333,,
1702716310000,19113.96666666,19106.016666659998,19114.816666659997,19110.83333333,,
1702716315000,19122.38333333,19113.33333333,19116.85,19124.766666659998,,
1702716320000,19127.483333329998,19140.68333333,19141.86666666,19150.68333333,,
1702716325000,19110.43333333,19109.83333333,19099.46666666,19118.0,,
1702716330000,19131.7,19116.9,19125.13333333,19127.21666666,,
1702716335000,19037.36666666,19036.35,19039.36666666,19037.566666659997,,
1702716340000,19002.85,19002.0,18983.68333333,18984.0,,
1702716345000,19109.11666666,19104.36666666,19079.36666666,19087.733333329998,,
1702716350000,19149.233333329998,19135.35,19149.93333333,19147.6,,
1702716355000,19139.78333333,19131.516666659998,19145.25,19143.36666666,,
1702716360000,19169.61666666,19178.75,19197.63333333,19188.983333329998,,
1702716365000,19205.7,19211.2,19209.2,19196.316666659997,,
1702716370000,19195.266666659998,19197.11666666,19195.96666666,19213.13333333,,
1702716375000,19229.46666666,19247.516666659998,19232.233333329998,19214.63333333,,
1702716380000,19313.816666659997,19309.03333333,19311.233333329998,19312.2,,
1702716385000,19345.91666666,19344.733333329998,19365.2,19355.28333333,,
1702716390000,19367.5,19294.13333333,19353.03333333,19364.78333333,,
1702716395000,19442.63333333,19438.11666666,19426.766666659998,19422.4,,
1702716400000,19516.2,19529.38333333,19538.05,19535.5,,
1702716405000,19596.13333333,19596.45,19580.566666659997,19580.93333333,,
1702716410000,19648.21666666,19639.88333333,19641.41666666,19651.08333333,,
1702716415000,19694.46666666,19704.83333333,19692.33333333,19691.516666659998,,
1702716420000,0.0,,0.0,0.0,,
1702716425000,0.0,0.0,0.0,0.0,,
1702716430000,0.0,0.0,,0.0,,
1702716435000,0.0,0.0,0.0,0.0,,
1702716440000,,,,,,
1702716485000,0.0,0.0,0.0,0.0,0.0,
1702716490000,7.866666666666,64.3833333333,67.0666666666,0.0,0.0,
1702716495000,535.2166666666,623.1166666666,629.6666666666,77.0833333333,65.6,
1702716500000,1696.7666666666,1816.0666666666,1831.6333333332998,643.7166666666,629.6833333333,
1702716505000,3019.8166666665998,3133.1833333332997,3153.5,1872.4333333332997,1827.3,
1702716510000,4302.55,4417.86666667,4438.81666667,3167.55,3149.4333333332997,
1702716515000,5379.36666667,5483.28333333,5499.5,4489.1,4434.38333333,
1702716520000,6734.6,6853.6,6874.61666666,5511.96666667,5499.51666667,
1702716525000,8054.96666666,8178.83333333,8204.6,6900.41666666,6874.633333329999,
1702716530000,9405.21666666,9508.83333333,9548.9,8233.783333329999,8201.033333329999,
1702716535000,10851.5,10948.16666666,10950.56666666,9595.5,9548.2,
1702716540000,12294.83333333,12419.35,12428.43333333,11003.133333329999,10948.16666666,
1702716545000,13770.25,13896.35,13933.35,12481.883333329999,12407.883333329999,
1702716550000,15298.883333329999,15361.516666659998,15390.56666666,13973.466666659999,13929.66666666,
1702716555000,16300.466666659999,16297.533333329999,16303.55,15419.6,15387.98333333,
1702716560000,16628.6,16626.88333333,16628.78333333,16339.95,16299.31666666,
1702716565000,16814.13333333,16809.96666666,16816.08333333,16607.58333333,16633.11666666,
1702716570000,17118.33333333,17120.88333333,17138.15,16855.08333333,16815.83333333,
1702716575000,17636.16666666,17602.316666659997,17621.86666666,17122.38333333,17142.566666659997,
1702716580000,17849.93333333,17850.21666666,17862.483333329998,17664.45,17619.7,
1702716585000,17939.8,17929.41666666,17942.0,17876.2,17859.08333333,
1702716590000,18082.2,18086.16666666,18086.43333333,17943.16666666,17946.83333333,
1702716595000,18232.05,18219.78333333,18240.15,18078.71666666,18083.816666659997,
1702716600000,18287.46666666,18283.483333329998,18296.13333333,18240.3,18239.68333333,
1702716605000,18432.13333333,18405.71666666,18408.65,18294.36666666,18322.63333333,
1702716610000,18478.61666666,18462.65,18471.61666666,18407.8,18412.08333333,
1702716615000,18536.91666666,18524.83333333,18530.88333333,18476.86666666,18474.516666659998,
1702716620000,18494.46666666,18496.766666659998,18505.46666666,18532.16666666,18531.46666666,
1702716625000,18537.85,18547.83333333,18548.566666659997,18502.65,18505.43333333,
1702716630000,18521.016666659998,18529.88333333,18502.1,18535.83333333,18553.05,
1702716635000,18510.2,18518.75,18510.93333333,18517.983333329998,18497.816666659997,
1702716640000,18497.35,18497.11666666,18499.85,18507.9,18509.45,
1702716645000,18666.983333329998,18666.25,18666.266666659998,18489.11666666,18503.25,
1702716650000,18689.8,18701.15,18689.9,18686.65,18666.0,
1702716655000,18478.016666659998,18487.9,18469.7,18689.9,18691.58333333,
1702716660000,18506.0,18505.75,18513.233333329998,18467.38333333,18468.016666659998,
1702716665000,18488.766666659998,18491.516666659998,18491.566666659997,18501.71666666,18507.483333329998,
1702716670000,18493.11666666,18507.46666666,18461.33333333,18483.83333333,18491.4,
1702716675000,18422.6,18412.83333333,18433.61666666,18491.36666666,18496.15,
1702716680000,18550.11666666,18552.93333333,18560.1,18437.0,18437.08333333,
1702716685000,18592.66666666,18592.03333333,18598.55,18582.36666666,18555.233333329998,
1702716690000,18571.83333333,18556.6,18587.1,18595.41666666,18594.566666659997,
1702716695000,18606.03333333,18591.43333333,18602.93333333,18579.316666659997,18587.316666659997,
1702716700000,18642.86666666,18643.05,18637.21666666,18607.86666666,18607.18333333,
1702716705000,18650.733333329998,18657.266666659998,18653.233333329998,18649.5,18633.516666659998,
1702716710000,18724.316666659997,18727.43333333,18725.58333333,18642.05,18648.8,
1702716715000,18863.75,18851.316666659997,18865.58333333,18730.85,18730.86666666,
1702716720000,18901.91666666,18906.95,18912.83333333,18868.71666666,18866.41666666,
1702716725000,18883.316666659997,18900.25,18888.3,18906.2,18901.61666666,
1702716730000,18792.03333333,18793.88333333,18822.516666659998,18878.85,18888.71666666,
1702716735000,18851.8,18852.91666666,18853.233333329998,18785.05,18784.61666666,
1702716740000,18858.766666659998,18860.8,18856.96666666,18854.41666666,18852.6,
1702716745000,18851.483333329998,18844.483333329998,18850.45,18855.53333333,18859.8,
1702716750000,18826.45,18831.38333333,18826.066666659997,18854.55,18849.9,
1702716755000,18742.5,18755.75,18734.4,18820.35,18830.16666666,
1702716760000,18667.483333329998,18680.766666659998,18669.75,18731.55,18729.9,
1702716765000,18614.28333333,18614.08333333,18610.83333333,18674.16666666,18669.18333333,
1702716770000,18599.3,18589.38333333,18582.2,18607.9,18610.85,
1702716775000,18651.21666666,18636.2,18655.78333333,18590.95,18574.2,
1702716780000,18654.53333333,18650.36666666,18644.4,18659.016666659998,18657.6,
1702716785000,18647.516666659998,18638.9,18652.05,18620.83333333,18655.28333333,
1702716790000,18671.0,18671.03333333,18680.83333333,18646.2,18651.96666666,
1702716795000,18675.5,18674.91666666,18673.75,18681.43333333,18680.4,
1702716800000,18603.4,18597.96666666,18597.3,18671.733333329998,18675.233333329998,
1702716805000,18606.7,18599.55,18596.53333333,18594.68333333,18595.66666666,
1702716810000,18681.15,18682.983333329998,18677.0,18601.11666666,18604.233333329998,
1702716815000,18497.95,18506.13333333,18497.63333333,18676.0,18672.21666666,
1702716820000,18539.03333333,18514.316666659997,18531.16666666,18496.266666659998,18496.93333333,
1702716825000,18557.25,18570.733333329998,18569.91666666,18533.55,18535.61666666,
1702716830000,18539.61666666,18550.066666659997,18561.016666659998,18553.46666666,18572.516666659998,
1702716835000,18528.66666666,18526.1,18526.46666666,18545.75,18553.36666666,
1702716840000,18562.46666666,18557.38333333,18516.15,18528.71666666,18528.85,
1702716845000,18579.75,18588.36666666,18576.41666666,18550.21666666,18545.18333333,
1702716850000,18612.45,18612.43333333,18610.483333329998,18601.83333333,18574.66666666,
1702716855000,18639.71666666,18645.733333329998,18642.78333333,18599.28333333,18611.45,
1702716860000,18731.83333333,18742.15,18747.33333333,18645.266666659998,18638.88333333,
1702716865000,18749.66666666,18760.266666659998,18763.66666666,18744.16666666,18746.983333329998,
1702716870000,18631.05,18637.46666666,18622.15,18753.33333333,18760.2,
1702716875000,18744.016666659998,18729.483333329998,18741.8,18633.55,18622.21666666,
1702716880000,,,,,,
1702716920000,,,,0.0,,
1702716925000,0.0,0.0,0.0,0.0,0.0,0.0
1702716930000,45.9666666667,50.7,34.3,32.433333333333,35.8833333333,36.7833333333
1702716935000,630.6166666666,720.3166666666,717.7166666666,706.6166666666,693.6,718.4833333333
1702716940000,1824.95,1807.1,1785.3166666666,1785.3333333332998,1773.4333333332997,1785.3333333332998
1702716945000,3088.6666666665997,3165.6166666665995,3106.6166666665995,3106.6333333333,3093.0333333332997,3109.6
1702716950000,4357.33333333,4396.98333333,4334.6,4327.26666667,4312.35,4336.36666667
1702716955000,5653.53333333,5705.06666667,5654.28333333,5651.06666667,5636.28333333,5667.15
1702716960000,6819.25,6874.21666666,6821.46666666,6850.8,6835.78333333,6860.78333333
1702716965000,8214.4,8215.5,8196.98333333,8197.0,8197.0,8197.0
1702716970000,9533.5,9519.25,9491.15,9484.11666666,9468.96666666,9499.93333333
1702716975000,10933.51666666,10966.2,10921.93333333,10912.5,10900.2,10928.5
1702716980000,12402.81666666,12480.533333329999,12421.58333333,12421.6,12413.7,12425.08333333
1702716985000,13931.43333333,13932.283333329999,13872.766666659998,13872.783333329999,13862.18333333,13876.56666666
1702716990000,15340.45,15333.266666659998,15286.95,15288.83333333,15280.016666659998,15292.116666659998
1702716995000,16189.8,16152.3,16091.783333329999,16095.5,16093.366666659998,16097.41666666
1702717000000,16532.68333333,16554.83333333,16519.516666659998,16512.266666659998,16508.41666666,16514.4
1702717005000,16803.36666666,16764.58333333,16761.53333333,16761.53333333,16768.55,16764.65
1702717010000,17075.71666666,17029.316666659997,17029.93333333,17029.85,17030.18333333,17035.13333333
1702717015000,17199.18333333,17133.58333333,17119.63333333,17122.7,17136.05,17115.45
1702717020000,17590.25,17544.816666659997,17534.983333329998,17505.4,17520.41666666,17504.35
1702717025000,17489.41666666,17524.46666666,17481.18333333,17481.18333333,17481.18333333,17486.61666666
1702717030000,17671.85,17694.9,17699.5,17706.53333333,17721.68333333,17690.71666666
1702717035000,17855.816666659997,17811.9,17809.983333329998,17811.66666666,17805.7,17811.55
1702717040000,17959.766666659998,17866.13333333,17917.066666659997,17904.46666666,17902.93333333,17922.3
1702717045000,17952.316666659997,17965.983333329998,17965.0,17958.78333333,17954.03333333,17968.766666659998
1702717050000,18023.066666659997,18017.96666666,18015.96666666,18015.43333333,18020.78333333,18016.78333333
1702717055000,18145.766666659998,18072.11666666,18090.71666666,18090.96666666,18091.03333333,18092.4
1702717060000,18138.316666659997,18165.75,18176.233333329998,18174.8,18175.91666666,18184.45
1702717065000,18097.75,18097.61666666,18124.58333333,18113.816666659997,18108.5,18125.46666666
1702717070000,18046.93333333,18121.516666659998,18121.55,18128.983333329998,18135.78333333,18120.05
1702717075000,18193.0,18272.55,18274.03333333,18267.13333333,18253.46666666,18273.816666659997
1702717080000,18180.1,18194.46666666,18203.85,18198.71666666,18186.38333333,18205.35
1702717085000,18434.38333333,18433.2,18432.6,18432.6,18432.6,18433.85
1702717090000,18473.43333333,18443.25,18421.733333329998,18414.28333333,18399.46666666,18429.816666659997
1702717095000,18430.516666659998,18439.9,18422.7,18430.46666666,18448.733333329998,18421.5
1702717100000,18391.566666659997,18478.6,18433.9,18441.75,18434.516666659998,18434.08333333
1702717105000,18461.88333333,18491.83333333,18490.516666659998,18494.566666659997,18505.4,18488.4
1702717110000,18534.43333333,18572.9,18575.38333333,18575.91666666,18572.066666659997,18573.016666659998
1702717115000,18548.8,18552.38333333,18533.25,18538.05,18553.13333333,18533.483333329998
1702717120000,18579.86666666,18582.0,18572.03333333,18573.733333329998,18572.83333333,18577.45
1702717125000,18606.816666659997,18565.33333333,18538.63333333,18546.68333333,18558.58333333,18537.483333329998
1702717130000,18652.25,18586.45,18602.86666666,18594.96666666,18588.08333333,18605.4
1702717135000,18664.78333333,18663.4,18614.65,18669.96666666,18669.78333333,18669.95
1702717140000,18691.51666666,18732.65,18724.816666659997,18723.816666659997,18707.05,18722.766666659998
1702717145000,18696.733333329998,18703.46666666,18729.78333333,18718.2,18706.71666666,18730.45
1702717150000,18702.516666659998,18735.8,18719.53333333,18727.0,18741.566666659997,18717.65
1702717155000,18503.61666666,18568.93333333,18571.233333329998,18568.15,18552.6,18569.21666666
1702717160000,18425.68333333,18367.43333333,18357.78333333,18357.68333333,18356.96666666,18359.33333333
1702717165000,18392.15,18398.46666666,18411.33333333,18404.71666666,18395.4,18414.316666659997
1702717170000,18321.21666666,18307.8,18307.15,18307.15,18306.25,18308.1
