,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737509140000,1000.0
1737509145000,1000.0
1737509150000,0.0
1737509155000,0.0
1737509160000,0.0
1737509165000,0.0
1737509170000,0.0
1737509175000,37.0
1737509180000,175.0
1737509185000,278.0
1737509190000,358.0
1737509195000,422.0
1737509200000,475.0
1737509205000,519.0
1737509210000,657.0
1737509215000,741.0
1737509220000,823.0
1737509225000,903.0
1737509230000,980.0
1737509235000,1000.0
1737509240000,1000.0
1737509245000,1000.0
1737509250000,1000.0
1737509255000,1000.0
1737509260000,1000.0
1737509265000,1000.0
1737509270000,1000.0
1737509275000,1000.0
1737509280000,1000.0
1737509285000,1000.0
1737509290000,1000.0
1737509295000,1000.0
1737509300000,1000.0
1737509305000,1000.0
1737509310000,1000.0
1737509315000,995.0
1737509320000,995.0
1737509325000,995.0
1737509330000,995.0
1737509335000,995.0
1737509340000,996.0
1737509345000,996.0
1737509350000,995.0
1737509355000,995.0
1737509360000,995.0
1737509365000,995.0
1737509370000,995.0
1737509375000,1000.0
1737509380000,
