,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737509140000,0.0
1737509145000,0.0
1737509150000,0.0
1737509155000,0.0
1737509160000,142.5
1737509165000,378.85
1737509170000,496.3833333333
1737509175000,9952.86666666
1737509180000,11188.05
1737509185000,18496.85
1737509190000,23889.4
1737509195000,27519.45
1737509200000,27519.45
1737509205000,38429.216666659995
1737509210000,41765.91666666
1737509215000,41765.91666666
1737509220000,51223.08333333
1737509225000,51759.25
1737509230000,51641.71666666
1737509235000,49483.66666666001
1737509240000,48248.483333330005
1737509245000,47000.016666660005
1737509250000,42231.8
1737509255000,41272.466666659995
1737509260000,43653.483333330005
1737509265000,33873.466666659995
1737509270000,30536.766666659998
1737509275000,35161.35
1737509280000,33783.36666666
1737509285000,39331.53333333
1737509290000,45180.25
1737509295000,43845.81666666
1737509300000,47072.38333333
1737509305000,43443.56666666
1737509310000,44757.53333333
1737509315000,46084.4
1737509320000,44033.93333333
1737509325000,48425.96666666
1737509330000,48425.96666666
1737509335000,44366.63333333
1737509340000,36465.43333333
1737509345000,39569.38333333
1737509350000,39880.95
1737509355000,41643.86666666
1737509360000,44038.81666666
1737509365000,47277.616666660004
1737509370000,48482.2
1737509375000,47575.8
1737509380000,
