,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737495290000,1000.0
1737495295000,1000.0
1737495300000,0.0
1737495305000,0.0
1737495310000,0.0
1737495315000,0.0
1737495320000,0.0
1737495325000,134.0
1737495330000,253.0
1737495335000,347.0
1737495340000,419.0
1737495345000,
1737495355000,1000.0
1737495360000,886.0
1737495365000,943.0
1737495370000,962.0
1737495375000,972.0
1737495380000,978.0
1737495385000,981.0
1737495390000,
1737495420000,1000.0
1737495425000,841.0
1737495430000,921.0
1737495435000,947.0
1737495440000,961.0
1737495445000,969.0
1737495450000,974.0
1737495455000,
1737495490000,1000.0
1737495495000,1000.0
1737495500000,884.0
1737495505000,942.0
1737495510000,
