Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
0,0.0,1000.0,0.0,0.0,1266122.0,630.0,1
5,0.0,1000.0,0.0,0.0,5251602.0,462.0,1
10,2329.1166666666,0.0,0.0,0.0,11581916.0,497.0,1
15,2340.1333333333,0.0,0.0,0.0,19025770.0,1115.0,1
20,8733.15,316.0,198.0,261.0,19025770.0,1115.0,1
25,17261.733333329998,487.0,346.0,418.0,25393382.0,417.0,1
30,17261.733333329998,590.0,477.0,535.0,35034841.0,948.0,1
35,26178.15,658.0,749.0,810.0,35034841.0,948.0,1
40,26178.15,707.0,785.0,837.0,35034841.0,948.0,1
45,26178.15,744.0,812.0,858.0,26386834.0,513.0,1
50,29915.36666666,772.0,1000.0,1000.0,26386834.0,513.0,1
55,32673.183333330002,795.0,1000.0,1000.0,26386834.0,513.0,1
60,32673.183333330002,814.0,1000.0,1000.0,23976750.0,503.0,1
65,35458.13333333,829.0,1000.0,1000.0,23976750.0,503.0,1
70,36072.233333330005,921.0,1000.0,1000.0,24786455.0,8439.0,1
75,36061.216666659995,998.0,1000.0,1000.0,20186235.0,444.0,1
80,35478.38333333,1000.0,1000.0,1000.0,20186235.0,444.0,1
85,26949.8,1000.0,1000.0,1000.0,25998144.0,566.0,1
90,30487.7,1000.0,1000.0,1000.0,25998144.0,566.0,1
95,24372.083333330003,1000.0,1000.0,1000.0,28357011.0,550.0,1
100,24526.46666666,1000.0,1000.0,1000.0,28357011.0,550.0,1
105,25954.35,1000.0,1000.0,1000.0,16356668.0,325.0,1
110,26333.95,1000.0,1000.0,1000.0,27260834.0,906.0,1
115,29689.3,1000.0,1000.0,1000.0,27260834.0,906.0,1
120,29689.3,1000.0,1000.0,1000.0,12228462.0,391.0,1
125,32583.1,1000.0,1000.0,1000.0,12228462.0,391.0,1
130,29639.883333330003,1000.0,1000.0,1000.0,18556660.0,501.0,1
135,33132.36666666,1000.0,1000.0,1000.0,18556660.0,501.0,1
140,29416.75,1000.0,1000.0,1000.0,21705000.0,427.0,1
145,31225.95,1000.0,1000.0,1000.0,21705000.0,427.0,1
150,31646.11666666,1000.0,1000.0,1000.0,14920189.0,370.0,1
155,28845.316666659997,1000.0,1000.0,1000.0,14920189.0,370.0,1
160,32704.35,1000.0,1000.0,1000.0,18606612.0,1701.0,1
165,32728.65,1000.0,1000.0,1000.0,17423067.0,904.0,1
170,36149.38333333,1000.0,1000.0,1000.0,30130612.0,991.0,1
175,35901.76666666,1000.0,1000.0,1000.0,37208548.0,1242.0,1
180,41926.733333330005,1000.0,1000.0,1000.0,37208548.0,1242.0,1
185,41850.1,1000.0,1000.0,1000.0,33329050.0,494.0,1
190,41850.1,1000.0,1000.0,1000.0,38442761.0,686.0,1
195,44059.4,1000.0,1000.0,1000.0,38442761.0,686.0,1
200,41964.83333333,1000.0,1000.0,1000.0,30129027.0,659.0,1
205,44770.716666659995,1000.0,1000.0,1000.0,30129027.0,659.0,1
210,42159.61666666,1000.0,1000.0,1000.0,26173171.0,683.0,1
215,42481.55,1000.0,1000.0,1000.0,26173171.0,683.0,1
220,43848.16666666,1000.0,1000.0,1000.0,31817136.0,6075.0,1
225,42395.983333330005,1000.0,1000.0,1000.0,31817136.0,6075.0,1
230,36203.93333333,1000.0,1000.0,1000.0,9531793.0,399.0,1
235,30740.7,1000.0,1000.0,1000.0,15896507.0,837.0,1
240,,,,,15896507.0,837.0,0
245,,,,,,,0
