Parallelism,Throughput,ThroughputStdErr,BusyTime,BusyTimeStdErr,Predictions
0,0.0,0.0,,,
1,18844.62685184969,1015.9923626273556,892.566037735849,29.862965886362566,
2,35935.51069181723,1578.3719442301133,867.3173076923077,6.4767310639555316,47142.0
3,52237.65251571314,2232.348640549924,849.4807692307693,7.518918794004223,65886.0
4,67807.63589742467,2773.5732669698377,803.9471153846154,11.181016592936398,77997.0
5,85348.76538460114,3470.018708335418,788.6730769230769,9.920351487447485,96437.0
6,88207.12327042087,3853.581077267496,676.4874213836479,11.63394676786787,113477.0
7,96046.87499997852,4474.532317700395,644.9114285714286,10.331207243204487,119965.0
