,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1722263085000,19936.83333333,,,,,,,
1722263090000,20231.93333333,,,,,,,
1722263095000,20275.03333333,,,,,,,
1722263100000,19695.91666666,,,,,,,
1722263105000,20311.55,,,,,,,
1722263110000,20204.71666666,,,,,,,
1722263115000,20070.88333333,,,,,,,
1722263120000,19910.13333333,,,,,,,
1722263125000,19749.8,,,,,,,
1722263130000,20446.266666659998,,,,,,,
1722263135000,19853.78333333,,,,,,,
1722263140000,20251.91666666,,,,,,,
1722263145000,20124.86666666,,,,,,,
1722263150000,20217.8,,,,,,,
1722263155000,19816.1,,,,,,,
1722263160000,19815.68333333,,,,,,,
1722263165000,19976.816666659997,,,,,,,
1722263170000,20271.08333333,,,,,,,
1722263175000,20192.85,,,,,,,
1722263180000,19628.066666659997,,,,,,,
1722263185000,18017.91666666,,,,,,,
1722263190000,16032.8,,,,,,,
1722263195000,,,,,,,,
1722263220000,0.0,0.0,,,,,,
1722263225000,3086.3166666666,3106.85,,,,,,
1722263230000,4584.08333333,4751.23333333,,,,,,
1722263235000,5615.33333333,6692.21666666,,,,,,
1722263240000,7352.41666666,7633.38333333,,,,,,
1722263245000,9149.43333333,9231.33333333,,,,,,
1722263250000,9934.1,10841.66666666,,,,,,
1722263255000,11219.25,11749.06666666,,,,,,
1722263260000,12195.16666666,13507.53333333,,,,,,
1722263265000,13857.33333333,14694.05,,,,,,
1722263270000,15492.41666666,15609.23333333,,,,,,
1722263275000,17293.18333333,17652.58333333,,,,,,
1722263280000,18505.21666666,19002.08333333,,,,,,
1722263285000,16892.76666666,17194.81666666,,,,,,
1722263290000,16799.55,16681.83333333,,,,,,
1722263295000,17135.68333333,16842.53333333,,,,,,
1722263300000,16582.7,17148.15,,,,,,
1722263305000,16579.73333333,16696.18333333,,,,,,
1722263310000,17495.33333333,16859.65,,,,,,
1722263315000,17247.33333333,17594.83333333,,,,,,
1722263320000,17558.13333333,16818.31666666,,,,,,
1722263325000,17856.48333333,17120.03333333,,,,,,
1722263330000,17497.26666666,18030.25,,,,,,
1722263335000,16969.33333333,17428.63333333,,,,,,
1722263340000,17047.46666666,16971.45,,,,,,
1722263345000,17248.81666666,17121.55,,,,,,
1722263350000,17414.05,17707.41666666,,,,,,
1722263355000,17196.05,17556.75,,,,,,
1722263360000,17395.21666666,16998.23333333,,,,,,
1722263365000,17703.71666666,17667.41666666,,,,,,
1722263370000,17151.25,17608.81666666,,,,,,
1722263375000,17275.7,17685.95,,,,,,
1722263380000,17477.08333333,17152.91666666,,,,,,
1722263385000,16497.1,18055.96666666,,,,,,
1722263390000,18049.03333333,18225.83333333,,,,,,
1722263395000,18502.08333333,18546.43333333,,,,,,
1722263400000,18692.65,18583.58333333,,,,,,
1722263405000,18964.46666666,19047.58333333,,,,,,
1722263410000,18236.266666659998,19142.71666666,,,,,,
1722263415000,18429.566666659997,18335.066666659997,,,,,,
1722263420000,18828.266666659998,18693.75,,,,,,
1722263425000,18263.75,18410.36666666,,,,,,
1722263430000,18300.68333333,18666.566666659997,,,,,,
1722263435000,18667.13333333,18791.36666666,,,,,,
1722263440000,18587.2,18876.88333333,,,,,,
1722263445000,19535.61666666,18176.93333333,,,,,,
1722263450000,17976.2,18031.86666666,,,,,,
1722263455000,17334.2,17789.0,,,,,,
1722263460000,17917.816666659997,18038.6,,,,,,
1722263465000,17431.316666659997,17530.91666666,,,,,,
1722263470000,17676.8,17476.566666659997,,,,,,
1722263475000,17835.516666659998,18219.41666666,,,,,,
1722263480000,17498.11666666,17587.016666659998,,,,,,
1722263485000,17571.233333329998,17669.41666666,,,,,,
1722263490000,17732.43333333,17437.05,,,,,,
1722263495000,17859.16666666,16860.38333333,,,,,,
1722263500000,17682.63333333,17589.11666666,,,,,,
1722263505000,16891.983333329998,17879.25,,,,,,
1722263510000,17319.516666659998,17109.53333333,,,,,,
1722263515000,17571.25,16708.483333329998,,,,,,
1722263520000,17137.86666666,17247.7,,,,,,
1722263525000,17163.2,17377.93333333,,,,,,
1722263530000,17211.766666659998,17323.68333333,,,,,,
1722263535000,17311.1,16596.266666659998,,,,,,
1722263540000,17485.08333333,17529.9,,,,,,
1722263545000,17121.83333333,18250.18333333,,,,,,
1722263550000,17058.95,17648.68333333,,,,,,
1722263555000,,,,,,,,
1722263580000,0.0,0.0,0.0,,,,,
1722263585000,980.3,960.6166666666,1294.2833333333,,,,,
1722263590000,3248.65,3271.8833333333,3165.7166666666,,,,,
1722263595000,4712.45,4519.88333333,4586.33333333,,,,,
1722263600000,6377.16666667,5886.41666667,6199.016666670001,,,,,
1722263605000,7569.66666666,7278.03333333,7363.733333329999,,,,,
1722263610000,9126.83333333,8655.883333329999,8857.85,,,,,
1722263615000,10077.96666666,9588.95,9804.283333329999,,,,,
1722263620000,11691.58333333,11355.08333333,11434.81666666,,,,,
1722263625000,12884.85,12693.91666666,12607.383333329999,,,,,
1722263630000,14177.81666666,14506.06666666,14014.58333333,,,,,
1722263635000,15533.55,15557.533333329999,15108.866666659998,,,,,
1722263640000,16941.13333333,17064.15,16631.25,,,,,
1722263645000,17392.8,17529.46666666,16582.55,,,,,
1722263650000,16171.383333329999,16570.516666659998,16143.633333329999,,,,,
1722263655000,16441.61666666,16656.066666659997,15990.516666659998,,,,,
1722263660000,15933.283333329999,16931.1,15504.0,,,,,
1722263665000,16514.7,16651.63333333,16401.61666666,,,,,
1722263670000,16051.866666659998,16992.766666659998,15540.466666659999,,,,,
1722263675000,16545.1,17318.91666666,16197.58333333,,,,,
1722263680000,16190.33333333,17173.0,15698.7,,,,,
1722263685000,16484.566666659997,16942.2,16455.816666659997,,,,,
1722263690000,16898.13333333,16504.03333333,16225.3,,,,,
1722263695000,16431.5,17134.5,16210.1,,,,,
1722263700000,16581.66666666,16783.43333333,15978.116666659998,,,,,
1722263705000,16386.43333333,17158.45,15926.16666666,,,,,
1722263710000,16879.33333333,17067.86666666,16009.55,,,,,
1722263715000,16230.85,17046.066666659997,15988.533333329999,,,,,
1722263720000,16467.8,16527.016666659998,16595.71666666,,,,,
1722263725000,16046.05,16838.63333333,15307.883333329999,,,,,
1722263730000,16781.55,16795.483333329998,16427.66666666,,,,,
1722263735000,16753.93333333,17408.63333333,16189.8,,,,,
1722263740000,16725.983333329998,16893.733333329998,16292.43333333,,,,,
1722263745000,16647.316666659997,16905.266666659998,15763.6,,,,,
1722263750000,16133.4,17237.15,15699.016666659998,,,,,
1722263755000,16464.316666659997,16614.15,15780.66666666,,,,,
1722263760000,16573.233333329998,16634.41666666,16112.533333329999,,,,,
1722263765000,16668.233333329998,16419.05,16418.066666659997,,,,,
1722263770000,16295.7,16620.55,15791.73333333,,,,,
1722263775000,16658.1,16840.316666659997,15994.15,,,,,
1722263780000,16671.41666666,17105.11666666,15632.466666659999,,,,,
1722263785000,16512.61666666,17087.566666659997,16015.033333329999,,,,,
1722263790000,16050.8,16644.41666666,15596.616666659998,,,,,
1722263795000,16885.21666666,16460.1,16490.53333333,,,,,
1722263800000,16907.83333333,17192.25,16406.6,,,,,
1722263805000,17075.4,17229.43333333,16574.28333333,,,,,
1722263810000,17134.566666659997,17012.6,16638.316666659997,,,,,
1722263815000,16893.2,17610.13333333,16470.266666659998,,,,,
1722263820000,16606.83333333,17461.016666659998,16363.95,,,,,
1722263825000,16736.33333333,17517.4,16064.75,,,,,
1722263830000,17056.316666659997,17704.55,16838.3,,,,,
1722263835000,17188.33333333,17146.63333333,16734.41666666,,,,,
1722263840000,16733.7,17366.4,16274.75,,,,,
1722263845000,17173.38333333,17161.2,16714.03333333,,,,,
1722263850000,16969.4,17597.1,16927.66666666,,,,,
1722263855000,16274.15,16950.11666666,15863.56666666,,,,,
1722263860000,16203.366666659998,16740.63333333,15744.016666659998,,,,,
1722263865000,15732.75,16837.61666666,15686.75,,,,,
1722263870000,16548.2,16479.566666659997,16175.41666666,,,,,
1722263875000,16738.816666659997,16952.266666659998,16413.66666666,,,,,
1722263880000,16784.55,17286.6,16113.366666659998,,,,,
1722263885000,16287.1,16754.95,15851.0,,,,,
1722263890000,16495.016666659998,16324.966666659999,15811.8,,,,,
1722263895000,16065.25,17056.18333333,15833.5,,,,,
1722263900000,16643.66666666,16733.43333333,16282.16666666,,,,,
1722263905000,16323.8,17146.95,15866.516666659998,,,,,
1722263910000,16769.18333333,16712.11666666,16206.15,,,,,
1722263915000,,,,,,,,
1722263940000,0.0,0.0,0.0,0.0,,,,
1722263945000,1257.2833333333,1016.6666666666,1286.45,0.0,,,,
1722263950000,2509.8333333333,2237.1833333332997,2595.2833333332997,1109.0166666666,,,,
1722263955000,3712.08333333,3766.53333333,3805.73333333,2546.1666666666,,,,
1722263960000,4955.23333333,4857.36666667,5077.18333333,3797.06666667,,,,
1722263965000,6227.383333329999,5966.53333333,6377.766666670001,4991.05,,,,
1722263970000,7522.06666666,7232.53333333,7697.41666666,6270.866666670001,,,,
1722263975000,8211.8,8352.55,8396.75,7571.5,,,,
1722263980000,9174.033333329999,9088.46666666,9370.35,8250.83333333,,,,
1722263985000,10502.41666666,10215.533333329999,10998.533333329999,9191.41666666,,,,
1722263990000,11748.16666666,11712.033333329999,12012.93333333,10802.75,,,,
1722263995000,13203.216666659999,12863.366666659998,13828.866666659998,11804.56666666,,,,
1722264000000,14969.33333333,15135.73333333,15463.48333333,13638.1,,,,
1722264005000,14912.73333333,15430.15,15248.266666659998,15196.16666666,,,,
1722264010000,14948.65,15398.25,15768.83333333,15251.616666659998,,,,
1722264015000,15092.1,15368.48333333,15596.016666659998,15589.366666659998,,,,
1722264020000,15245.766666659998,15432.31666666,15525.383333329999,15309.116666659998,,,,
1722264025000,15072.66666666,15292.45,15401.633333329999,15273.95,,,,
1722264030000,15236.466666659999,15371.016666659998,15527.06666666,15120.033333329999,,,,
1722264035000,15641.883333329999,15556.2,15982.3,15254.966666659999,,,,
1722264040000,15909.48333333,16399.15,16463.03333333,15756.9,,,,
1722264045000,15845.23333333,16546.05,15972.633333329999,16194.266666659998,,,,
1722264050000,15924.616666659998,16327.616666659998,16285.266666659998,15733.8,,,,
1722264055000,15747.116666659998,16382.65,15779.016666659998,16272.98333333,,,,
1722264060000,15359.91666666,15504.48333333,15535.016666659998,15689.43333333,,,,
1722264065000,15153.133333329999,15346.35,15492.91666666,15480.616666659998,,,,
1722264070000,15179.81666666,15524.383333329999,15010.783333329999,15421.15,,,,
1722264075000,15497.18333333,15373.48333333,15675.31666666,15043.08333333,,,,
1722264080000,15174.93333333,15702.7,15744.133333329999,15345.48333333,,,,
1722264085000,15396.5,15632.4,15731.366666659998,15501.41666666,,,,
1722264090000,14958.5,15675.383333329999,15331.7,15468.41666666,,,,
1722264095000,15023.033333329999,15619.65,15663.616666659998,15228.8,,,,
1722264100000,15195.35,15363.9,15368.35,15764.23333333,,,,
1722264105000,14963.633333329999,15072.68333333,15483.766666659998,15101.43333333,,,,
1722264110000,14966.68333333,14927.533333329999,15284.16666666,15225.66666666,,,,
1722264115000,15041.65,15032.633333329999,15385.45,14767.58333333,,,,
1722264120000,14817.91666666,15028.966666659999,15155.9,14862.06666666,,,,
1722264125000,15072.783333329999,15379.16666666,15416.7,14672.83333333,,,,
1722264130000,15005.41666666,15191.66666666,15344.33333333,15012.05,,,,
1722264135000,14852.2,15269.1,15255.033333329999,14696.43333333,,,,
1722264140000,15117.016666659998,15125.41666666,15284.58333333,15053.81666666,,,,
1722264145000,14955.58333333,15405.266666659998,15306.366666659998,14968.73333333,,,,
1722264150000,15312.216666659999,15176.0,15704.65,15138.48333333,,,,
1722264155000,15514.883333329999,15311.133333329999,15593.966666659999,15350.0,,,,
1722264160000,15244.81666666,15241.93333333,15562.466666659999,14894.91666666,,,,
1722264165000,15301.9,15752.85,15531.5,15292.85,,,,
1722264170000,15401.783333329999,15629.56666666,15830.2,15221.266666659998,,,,
1722264175000,15435.033333329999,15641.516666659998,15722.966666659999,15542.116666659998,,,,
1722264180000,15329.2,15628.9,15690.31666666,15517.68333333,,,,
1722264185000,15286.91666666,15384.1,15629.883333329999,15431.033333329999,,,,
1722264190000,15391.016666659998,15307.966666659999,15731.06666666,15176.283333329999,,,,
1722264195000,15285.93333333,15097.83333333,15561.7,15409.5,,,,
1722264200000,14984.18333333,15182.68333333,15313.48333333,15244.73333333,,,,
1722264205000,14799.33333333,15218.533333329999,15122.45,15070.58333333,,,,
1722264210000,14686.783333329999,15262.25,14967.91666666,14767.91666666,,,,
1722264215000,14649.866666659998,14832.6,14957.766666659998,14627.23333333,,,,
1722264220000,14630.31666666,15246.633333329999,15218.68333333,14712.05,,,,
1722264225000,14693.633333329999,14946.7,15158.866666659998,14957.75,,,,
1722264230000,14484.766666659998,15166.616666659998,14829.616666659998,15062.4,,,,
1722264235000,14485.4,14714.15,14895.6,14484.98333333,,,,
1722264240000,14753.41666666,14758.48333333,15082.8,14602.783333329999,,,,
1722264245000,14772.033333329999,14971.06666666,15102.95,14733.15,,,,
1722264250000,14949.633333329999,15369.283333329999,15290.93333333,14873.6,,,,
1722264255000,14817.25,15712.73333333,15308.25,15300.516666659998,,,,
1722264260000,15003.783333329999,15329.95,15353.766666659998,15046.93333333,,,,
1722264265000,15274.6,15407.31666666,15665.866666659998,15067.83333333,,,,
1722264270000,15507.7,15327.2,15961.91666666,15393.766666659998,,,,
1722264275000,15432.75,15698.95,15825.216666659999,15691.16666666,,,,
1722264280000,15394.783333329999,15680.66666666,15516.9,15545.7,,,,
1722264285000,15503.95,15676.1,15626.05,15459.966666659999,,,,
1722264290000,15640.98333333,15919.66666666,16159.06666666,15189.81666666,,,,
1722264295000,15514.866666659998,16333.48333333,16079.133333329999,15965.66666666,,,,
1722264300000,15530.31666666,16221.35,16093.55,15895.533333329999,,,,
1722264305000,15490.2,15960.58333333,15843.25,15895.41666666,,,,
1722264310000,15152.16666666,15703.3,15671.883333329999,15618.66666666,,,,
1722264315000,15576.45,15435.266666659998,15535.516666659998,15505.66666666,,,,
1722264320000,15461.2,15733.48333333,15962.2,15500.45,,,,
1722264325000,15608.533333329999,15817.883333329999,15899.33333333,15685.766666659998,,,,
1722264330000,15597.33333333,15759.966666659999,15880.1,15650.45,,,,
1722264335000,15579.9,15712.216666659999,15899.33333333,15603.716666659999,,,,
1722264340000,15378.016666659998,15642.266666659998,15945.06666666,15667.85,,,,
1722264345000,15462.716666659999,15823.43333333,15810.48333333,15455.616666659998,,,,
1722264350000,15258.83333333,15276.5,15355.81666666,15535.0,,,,
1722264355000,15495.133333329999,15426.68333333,15592.966666659999,15090.016666659998,,,,
1722264360000,15250.016666659998,15270.5,15331.1,15213.466666659999,,,,
1722264365000,15355.616666659998,15659.75,15701.283333329999,15323.91666666,,,,
1722264370000,15330.7,15386.65,15501.766666659998,15360.58333333,,,,
1722264375000,14881.83333333,15512.883333329999,15412.366666659998,15146.43333333,,,,
1722264380000,15150.516666659998,15624.83333333,15536.283333329999,15076.83333333,,,,
1722264385000,14817.08333333,15342.48333333,15200.68333333,15254.31666666,,,,
1722264390000,14682.8,15520.85,15126.266666659998,15331.616666659998,,,,
1722264395000,14825.7,15455.93333333,15181.7,14669.6,,,,
1722264400000,15149.65,15213.716666659999,15355.966666659999,14910.383333329999,,,,
1722264405000,15631.25,15296.06666666,16054.85,15101.466666659999,,,,
1722264410000,16612.93333333,16908.33333333,17380.61666666,15993.516666659998,,,,
1722264415000,16536.43333333,16924.93333333,17235.316666659997,17097.66666666,,,,
1722264420000,16668.96666666,17000.96666666,17096.45,16938.9,,,,
1722264425000,16614.8,16864.91666666,17238.46666666,16705.41666666,,,,
1722264430000,17100.95,17032.63333333,17479.766666659998,16937.43333333,,,,
1722264435000,16889.816666659997,16992.55,17292.25,16912.83333333,,,,
1722264440000,16744.766666659998,16924.6,16926.66666666,16831.7,,,,
1722264445000,16906.46666666,17189.93333333,17271.11666666,16846.983333329998,,,,
1722264450000,16813.71666666,17074.46666666,17059.53333333,16544.016666659998,,,,
1722264455000,16787.266666659998,17392.58333333,17137.483333329998,17142.45,,,,
1722264460000,16928.816666659997,17425.75,17440.28333333,16803.63333333,,,,
1722264465000,16264.83333333,17146.516666659998,16801.85,17126.85,,,,
1722264470000,15443.866666659998,15865.8,15404.116666659998,16057.133333329999,,,,
1722264475000,,,,,,,,
1722264495000,0.0,,,0.0,0.0,,,
1722264500000,0.0,0.0,0.0,0.0,579.5833333333,,,
1722264505000,1604.6833333332997,1078.8333333333,598.6333333333,1508.2333333333,1575.3333333332998,,,
1722264510000,2616.8333333333,2419.2,1611.4833333333,2620.6333333333,2876.3666666666,,,
1722264515000,3945.05,3688.6,2960.9166666665997,3649.4,3966.46666667,,,
1722264520000,5299.88333333,4863.55,4327.36666667,5073.65,5096.9,,,
1722264525000,6534.066666670001,6410.133333329999,5377.13333333,6324.0,6303.733333329999,,,
1722264530000,7370.7,7239.683333329999,6486.633333329999,7119.86666666,7101.01666666,,,
1722264535000,8233.35,7522.91666666,7307.1,7730.31666666,7931.28333333,,,
1722264540000,8967.36666666,8762.05,8161.71666666,8847.91666666,8642.36666666,,,
1722264545000,10149.633333329999,9694.48333333,8891.35,9951.05,9829.783333329999,,,
1722264550000,11155.6,10960.383333329999,10120.133333329999,10990.133333329999,11178.5,,,
1722264555000,12439.383333329999,12224.31666666,11524.81666666,12354.35,12223.48333333,,,
1722264560000,13655.466666659999,13617.48333333,12622.83333333,13385.4,12550.383333329999,,,
1722264565000,13427.05,13650.83333333,13130.6,13020.23333333,12910.9,,,
1722264570000,13555.83333333,13660.366666659998,13289.866666659998,13454.1,13067.2,,,
1722264575000,13590.95,13584.383333329999,13436.16666666,13769.383333329999,13097.66666666,,,
1722264580000,13609.716666659999,13829.616666659998,13245.366666659998,13352.65,13343.93333333,,,
1722264585000,13673.116666659998,13826.93333333,13601.93333333,13630.266666659998,13171.66666666,,,
1722264590000,14109.93333333,14097.81666666,13550.25,13928.216666659999,13694.783333329999,,,
1722264595000,14124.1,14785.633333329999,14081.3,14338.266666659998,13893.616666659998,,,
1722264600000,14807.266666659998,14828.95,14283.66666666,14623.4,14262.83333333,,,
1722264605000,14809.9,15215.91666666,14888.466666659999,14841.66666666,14217.633333329999,,,
1722264610000,15089.93333333,15209.08333333,14862.41666666,15019.883333329999,14304.58333333,,,
1722264615000,15185.966666659999,15346.48333333,14970.95,14973.05,14626.06666666,,,
1722264620000,15269.15,15320.0,15277.0,15218.6,14962.716666659999,,,
1722264625000,15150.06666666,15624.5,15176.58333333,15473.966666659999,14672.3,,,
1722264630000,15299.98333333,15433.883333329999,15125.75,15047.06666666,14566.716666659999,,,
1722264635000,15221.283333329999,15434.866666659998,14999.266666659998,15185.06666666,14709.783333329999,,,
1722264640000,15097.73333333,15484.81666666,15135.266666659998,15259.43333333,14325.85,,,
1722264645000,15070.18333333,15133.883333329999,14981.85,14962.95,14604.616666659998,,,
1722264650000,15190.133333329999,15353.16666666,15014.0,15229.3,14618.366666659998,,,
1722264655000,15436.25,15535.93333333,15040.56666666,15401.81666666,14595.43333333,,,
1722264660000,15351.48333333,15323.31666666,15251.35,15319.783333329999,14802.533333329999,,,
1722264665000,15057.516666659998,15029.98333333,15018.83333333,15036.55,14587.23333333,,,
1722264670000,14901.83333333,15092.33333333,14779.383333329999,14937.91666666,14167.1,,,
1722264675000,14882.1,14866.23333333,14475.55,14720.43333333,14116.83333333,,,
1722264680000,15032.516666659998,14777.8,14254.56666666,14777.366666659998,14258.66666666,,,
1722264685000,14703.5,14815.866666659998,14667.65,14699.18333333,14088.616666659998,,,
1722264690000,14575.66666666,14819.73333333,14468.95,14526.466666659999,14021.66666666,,,
1722264695000,14594.56666666,14854.85,14388.48333333,14276.533333329999,13990.06666666,,,
1722264700000,14617.883333329999,14621.48333333,14432.2,14403.033333329999,14265.033333329999,,,
1722264705000,14559.383333329999,14840.68333333,14477.73333333,14563.266666659998,13952.58333333,,,
1722264710000,14255.3,14469.283333329999,14365.85,14403.366666659998,13653.9,,,
1722264715000,14453.81666666,14517.366666659998,14361.85,14369.93333333,13965.266666659998,,,
1722264720000,14482.23333333,14678.85,14521.616666659998,14282.283333329999,13951.48333333,,,
1722264725000,14791.4,15058.58333333,14346.06666666,14791.216666659999,14186.45,,,
1722264730000,14812.766666659998,15033.15,14569.9,14606.516666659998,14266.91666666,,,
1722264735000,14721.383333329999,14882.95,14502.58333333,14958.65,14407.35,,,
1722264740000,14585.033333329999,14932.65,14817.7,14422.65,14048.133333329999,,,
1722264745000,14808.45,14851.45,14556.783333329999,14553.15,14333.66666666,,,
1722264750000,14732.31666666,14911.533333329999,14745.516666659998,14885.366666659998,14261.35,,,
1722264755000,14857.16666666,14814.05,14814.766666659998,14695.1,14174.133333329999,,,
1722264760000,14928.83333333,14893.55,14884.216666659999,14960.1,14192.133333329999,,,
1722264765000,14885.383333329999,14825.6,14568.18333333,14964.783333329999,14325.966666659999,,,
1722264770000,15273.366666659998,15287.73333333,14741.93333333,14881.633333329999,14748.68333333,,,
1722264775000,15294.75,15182.08333333,14861.41666666,15155.75,14789.31666666,,,
1722264780000,15060.383333329999,15420.15,14837.966666659999,14938.766666659998,14503.033333329999,,,
1722264785000,15014.55,15365.866666659998,15076.81666666,14736.66666666,14437.66666666,,,
1722264790000,14885.6,15010.41666666,14885.2,14974.55,14356.266666659998,,,
1722264795000,14637.633333329999,15118.25,14755.016666659998,14620.766666659998,14216.56666666,,,
1722264800000,14918.08333333,15115.0,14618.1,14904.8,14344.4,,,
1722264805000,14775.33333333,15061.58333333,14826.516666659998,14740.05,14274.33333333,,,
1722264810000,14800.7,15189.716666659999,14686.4,14784.466666659999,14128.91666666,,,
1722264815000,14440.633333329999,15124.466666659999,14878.93333333,14832.33333333,13909.08333333,,,
1722264820000,14612.616666659998,14916.91666666,14387.1,14432.766666659998,14087.31666666,,,
1722264825000,14662.68333333,15039.15,14580.383333329999,14472.2,14113.41666666,,,
1722264830000,14336.58333333,14734.516666659998,14535.216666659999,14548.016666659998,14180.283333329999,,,
1722264835000,14375.18333333,14639.05,14614.93333333,14439.68333333,13735.466666659999,,,
1722264840000,14623.35,14562.66666666,14132.966666659999,14715.783333329999,14066.966666659999,,,
1722264845000,0.0,0.0,,0.0,0.0,,,
1722264850000,1937.0666666666,1515.7,0.0,1600.6833333333,1871.1,,,
1722264855000,3083.8833333333,2723.15,1974.0166666666,2900.1166666666,3056.8333333333003,,,
1722264860000,,3896.9166666700003,3241.6833333333,,,,,
1722264865000,,,,,,,,
1722264885000,0.0,0.0,0.0,0.0,0.0,0.0,,
1722264890000,286.0,537.7166666666,0.0,581.7,0.0,492.85,,
1722264895000,1424.85,1552.3833333332998,611.9166666666,1857.1333333332998,1013.3333333333,1386.5,,
1722264900000,2525.5333333332997,2785.0,1909.2,3023.35,2051.0666666666,2434.8333333333,,
1722264905000,3734.36666667,4091.45,2813.7,4214.75,3137.85,3829.85,,
1722264910000,5138.68333333,5200.61666667,4140.86666667,5556.58333333,4301.06666667,4863.75,,
1722264915000,6450.8,6452.58333333,5270.95,7002.58333333,5709.85,6206.71666667,,
1722264920000,7653.76666666,7352.3,6525.2,7964.25,6887.46666666,7324.33333333,,
1722264925000,8073.183333329999,7902.16666666,7434.9,8548.06666666,7323.433333329999,7670.883333329999,,
1722264930000,9059.383333329999,8902.95,8211.033333329999,9653.25,8321.45,8624.61666666,,
1722264935000,10299.11666666,10093.23333333,9238.6,10695.883333329999,9395.2,9789.283333329999,,
1722264940000,11410.01666666,11413.21666666,10364.0,12183.93333333,10720.58333333,11144.06666666,,
1722264945000,12637.91666666,12594.33333333,11601.766666659998,13634.56666666,11785.633333329999,12219.616666659998,,
1722264950000,13818.55,13186.73333333,12745.25,14235.0,12791.716666659999,12925.98333333,,
1722264955000,13798.133333329999,13204.18333333,13266.83333333,14133.25,12877.56666666,13169.016666659998,,
1722264960000,13849.18333333,13081.33333333,13142.3,14155.18333333,13276.383333329999,13151.783333329999,,
1722264965000,13744.3,12834.466666659999,13231.95,14172.033333329999,13140.5,12782.966666659999,,
1722264970000,13624.35,12896.18333333,13176.43333333,14003.95,12817.966666659999,13126.366666659998,,
1722264975000,13356.0,12625.31666666,13029.283333329999,13668.68333333,12711.866666659998,12703.05,,
1722264980000,13142.55,12702.1,12754.616666659998,13748.866666659998,12579.06666666,12449.15,,
1722264985000,13683.366666659998,13379.85,13147.883333329999,14496.18333333,13096.033333329999,13351.05,,
1722264990000,13957.15,13346.93333333,13311.533333329999,14373.55,13089.283333329999,13445.966666659999,,
1722264995000,13992.41666666,13292.7,13264.35,14573.866666659998,13328.85,13356.766666659998,,
1722265000000,14007.466666659999,13231.0,13498.966666659999,14472.15,13222.06666666,13128.366666659998,,
1722265005000,14216.25,13390.91666666,13411.466666659999,14366.41666666,13167.91666666,13298.6,,
1722265010000,13973.966666659999,13332.466666659999,13533.033333329999,14488.0,13307.41666666,13323.766666659998,,
1722265015000,13882.8,13334.83333333,13502.383333329999,14099.8,13264.98333333,13102.8,,
1722265020000,13906.45,13516.35,13356.1,14291.45,13019.633333329999,13264.616666659998,,
1722265025000,13796.81666666,13605.43333333,13663.866666659998,14664.6,13424.4,13600.15,,
