,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737523330000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2602.0,8069000.0,2449.0,-9.223372036854775e+18,-9.223372036854775e+18
1737523335000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.0,675000.0,1016.0,-9.223372036854775e+18,-9.223372036854775e+18
1737523340000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,256000.0,1000.0,-9.223372036854775e+18,-9.223372036854775e+18
1737523345000,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,256000.0,1000.0,-9.223372036854775e+18,-9.223372036854775e+18
1737523350000,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,340000.0,1000.0,-9.223372036854775e+18,-9.223372036854775e+18
1737523355000,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,3084.0,4.0,-9.223372036854775e+18,-9.223372036854775e+18
1737523360000,10.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,10.0,179720000.0,2560000.0,4.0,-9.223372036854775e+18,-9.223372036854775e+18
1737523365000,10.0,18.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,10.0,14680000.0,7597.0,4.0,-9.223372036854775e+18,-9.223372036854775e+18
1737523370000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,8748000.0,16.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737523375000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,22.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737523380000,10.0,20.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,10.0,17.0,1679.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737523385000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,42.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737523390000,9.0,18.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,4.0,64.0,2.0,-9.223372036854775e+18,-9.223372036854775e+18
1737523395000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,16002000.0,92.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737523400000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,92.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737523405000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,92.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737523410000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,8595000.0,87.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737523415000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,87.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737523420000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,87.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737523425000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,1.0,69.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737523430000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,69.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737523435000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,69.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737523440000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2439000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737523445000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
