Time,Parallelism,Throughput_OUT,Throughput_IN
1706109717,1.0,0.0,0.0
1706109727,1.0,0.0,0.0
1706109737,1.0,0.0,0.0
1706109747,1.0,0.0,0.0
1706109757,1.0,0.0,0.0
1706109767,1.0,0.0,0.0
1706109777,1.0,18.5,672.35
1706109787,1.0,151.8,2517.2333333333
1706109797,1.0,1059.3166666666,5702.6
1706109807,1.0,2009.7666666666,9376.21666666
1706109817,1.0,3099.5166666666,13071.366666659998
1706109827,1.0,4758.33333333,14890.68333333
1706109837,1.0,6364.71666667,16729.6
1706109847,1.0,7722.5,16611.566666659997
1706109857,1.0,8141.133333329999,15040.38333333
1706109867,1.0,8546.36666666,13691.21666666
1706109877,1.0,8747.55,12557.6
1706109887,1.0,8302.48333333,13019.55
1706109897,1.0,8120.4,13330.66666666
1706109907,1.0,7697.6,14795.31666666
1706109917,1.0,7913.133333329999,14848.35
1706109927,1.0,7675.06666666,15951.58333333
1706109937,1.0,7803.0,15292.06666666
1706109947,1.0,8199.26666666,15819.5
1706109957,1.0,7786.83333333,16370.28333333
1706109967,1.0,8231.26666666,15374.45
1706109977,1.0,8040.25,16456.6
1706109987,1.0,8087.8,16080.8
1706109997,1.0,8274.883333329999,16221.766666659998
1706110007,1.0,7930.81666666,16440.71666666
1706110067,2.0,92.9166666666,0.0
1706110077,2.0,494.7166666666,169.25
1706110087,2.0,2126.4,3242.6833333333
1706110097,2.0,3868.08333333,6944.8
1706110107,2.0,6218.75,11213.78333333
1706110117,2.0,8157.25,14799.5
1706110127,2.0,10199.81666666,19183.03333333
1706110137,2.0,12042.6,23203.98333333
1706110147,2.0,12786.016666659998,24519.7
1706110157,2.0,13255.65,25423.48333333
1706110167,2.0,13154.16666666,25852.01666666
1706110177,2.0,13648.43333333,27223.46666666
1706110187,2.0,13240.28333333,26426.8
1706110197,2.0,13428.5,27847.68333333
1706110207,2.0,13103.63333333,27689.66666666
1706110217,2.0,13000.23333333,27390.48333333
1706110227,2.0,13148.33333333,27879.93333333
1706110237,2.0,12734.15,26840.48333333
1706110247,2.0,13090.46666666,28101.36666666
1706110257,2.0,12837.65,26630.81666666
1706110267,2.0,11906.3,27172.53333333
1706110277,2.0,11030.23333333,28567.46666666
1706110287,2.0,11056.88333333,31385.3
1706110297,2.0,11362.55,31309.95
1706110307,2.0,11604.13333333,31076.36666666
1706110317,2.0,11445.76666666,31598.98333333
1706110327,2.0,12816.68333333,31640.133333330003
1706110377,1.0,0.0,30697.78333333
1706110397,3.0,822.75,0.0
1706110407,3.0,1770.4333333332995,0.0
1706110417,3.0,4283.05,707.1
1706110427,3.0,6866.16666666,3540.33333333
1706110437,3.0,10063.13333333,7840.15
1706110447,3.0,12941.56666666,13568.63333333
1706110457,3.0,14991.766666659998,19538.75
1706110467,3.0,16596.233333329998,25642.96666666
1706110477,3.0,17411.35,30042.9
1706110487,3.0,17443.75,32476.71666666
1706110497,3.0,17458.233333329998,34959.56666666
1706110507,3.0,15918.9,35137.233333330005
1706110517,3.0,15913.31666666,34363.65
1706110527,3.0,16370.65,36243.38333333
1706110537,3.0,16081.88333333,36334.25
1706110547,3.0,16557.38333333,37495.36666666
1706110557,3.0,16678.86666666,37114.13333333
1706110567,3.0,18596.48333333,38029.78333333
1706110577,3.0,18969.43333333,39642.95
1706110587,3.0,19042.45,37843.46666666
1706110597,3.0,18859.15,39549.41666666
1706110607,3.0,19107.01666666,39854.31666666
1706110617,3.0,19219.4,39754.85
1706110627,3.0,19135.7,40293.2
1706110637,3.0,19227.7,40173.46666666
1706110647,3.0,19257.45,39762.11666666
1706110657,3.0,0.0,39919.05
1706110707,1.0,0.0,39258.03333333
1706110717,4.0,0.0,0.0
1706110737,4.0,1444.4833333333,0.0
1706110747,4.0,4566.51666667,0.0
1706110757,4.0,8727.83333333,2610.8666666666
1706110767,4.0,12364.766666659998,4782.56666667
1706110777,4.0,16523.53333333,13547.45
1706110787,4.0,20565.13333333,21889.45
1706110797,4.0,23419.76666666,29695.25
1706110807,4.0,25013.05,37707.31666666
1706110817,4.0,25185.91666666,43127.63333333
1706110827,4.0,26290.583333330003,49614.25
1706110837,4.0,26416.76666666,49068.16666666001
1706110847,4.0,26404.43333333,50115.8
1706110857,4.0,27155.8,51044.766666660005
1706110867,4.0,26560.333333330003,52160.7
1706110877,4.0,26220.03333333,52999.5
1706110887,4.0,26103.8,54286.41666666001
1706110897,4.0,26896.53333333,54924.41666666001
1706110907,4.0,26930.66666666,53391.733333330005
1706110917,4.0,26485.71666666,54677.3
1706110927,4.0,26791.0,55785.13333333
1706110937,4.0,28315.71666666,55456.5
1706110947,4.0,27778.36666666,54081.83333333
1706110957,4.0,27312.21666666,55345.56666666
1706110967,4.0,27718.01666666,57123.08333333
1706110977,4.0,26821.35,55626.13333333
1706111037,5.0,0.0,56036.46666666
1706111047,5.0,500.4666666666,56882.33333333
1706111057,5.0,2970.5333333333,57057.1
1706111077,5.0,10569.91666666,0.0
1706111087,5.0,12954.05,1712.7333333333
1706111097,5.0,16840.066666659997,4963.25
1706111107,5.0,20297.95,11904.68333333
1706111117,5.0,21921.9,19803.38333333
1706111127,5.0,22160.9,25653.36666666
1706111137,5.0,22526.45,33019.13333333
1706111147,5.0,24295.98333333,39897.76666666
1706111157,5.0,25327.51666666,45187.483333330005
1706111167,5.0,26031.1,46500.233333330005
1706111177,5.0,26360.5,46718.41666666001
1706111187,5.0,26175.65,49015.08333333
1706111197,5.0,24986.2,51310.51666666
1706111207,5.0,25330.13333333,51284.75
1706111217,5.0,25120.36666666,52242.35
1706111227,5.0,25427.18333333,52509.18333333
1706111237,5.0,25810.83333333,53566.58333333
1706111247,5.0,26350.28333333,55407.75
1706111257,5.0,28291.31666666,55198.9
1706111267,5.0,28723.73333333,55980.31666666
1706111277,5.0,28702.38333333,56328.01666666
1706111287,5.0,28298.95,57551.0
1706111297,5.0,28211.18333333,57123.36666666
