,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737206565000,1.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,6.0,162.0,337.0,-9.223372036854775e+18,-9.223372036854775e+18
1737206570000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,862.0,24272000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737206575000,0.0,9.0,1.0,0.0,0.0,8.0,1.0,0.0,3.0,0.0,4.0,2431000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737206580000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,172350000.0,9.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737206585000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,95319000.0,22.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737206590000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,43524000.0,48.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737206595000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,1.0,84.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737206600000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,11961000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737206605000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737206610000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,3.0,381.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737206615000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,6831000.0,82.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737206620000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,82.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737206625000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,1.0,223.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737206630000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2646000.0,105.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737206635000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,105.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737206640000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,6.0,79.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737206645000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,79.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737206650000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,1.0,130.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737206655000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,58.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737206660000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,58.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737206665000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,1.0,269320000.0,1655.0,-9.223372036854775e+18,-9.223372036854775e+18
1737206670000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,6372000.0,1195.0,781.0,-9.223372036854775e+18,-9.223372036854775e+18
1737206675000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,6156000.0,91.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737206680000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,4023000.0,91.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
