Timestamp,flink_jobmanager_job_lastCheckpointSize
0,22637.0
5,22637.0
10,22637.0
15,390512.0
20,1837328.0
25,2335896.0
30,5013671.0
35,11081605.0
40,16322890.0
45,21642645.0
50,10426851.0
55,10426851.0
60,18630421.0
65,18630421.0
70,17512155.0
75,8470231.0
80,8470231.0
85,5155928.0
90,5155928.0
95,5155928.0
100,5950123.0
105,5950123.0
110,5950123.0
115,11920970.0
120,14895468.0
125,18118735.0
130,18118735.0
135,22323846.0
140,22323846.0
145,28779088.0
150,28779088.0
155,29668387.0
160,29668387.0
165,29668387.0
170,30410532.0
175,30410532.0
180,37332117.0
185,25787592.0
190,25883041.0
195,25883041.0
200,22359171.0
205,22359171.0
210,32002512.0
215,32002512.0
220,21722583.0
225,21722583.0
230,21459868.0
235,20837930.0
240,20837930.0
245,29793522.0
250,
275,-1.0
280,-1.0
285,25866709.0
290,35865739.0
295,41580825.0
300,29760179.0
305,35990139.0
310,19694077.0
315,25639529.0
320,42704672.0
325,55052772.0
330,20808910.0
335,24432692.0
340,35023188.0
345,15427506.0
350,24020204.0
355,33941404.0
360,14320458.0
365,23971271.0
370,35942657.0
375,39979879.0
380,33270636.0
385,51645328.0
390,58977390.0
395,14639331.0
400,30558232.0
405,39544211.0
410,17299913.0
415,33470435.0
420,33470435.0
425,42585830.0
430,24446759.0
435,30799359.0
440,27661658.0
445,19528292.0
450,30270555.0
455,21326317.0
460,27253009.0
465,37950625.0
470,37950625.0
475,9210190.0
480,17763644.0
485,34268206.0
490,15137337.0
495,24293300.0
500,37542782.0
505,15325437.0
510,22766988.0
515,36943601.0
520,36943601.0
525,
545,-1.0
550,-1.0
555,13310906.0
560,21809646.0
565,19412479.0
570,13033535.0
575,43423442.0
580,54305347.0
585,25503818.0
590,40087487.0
595,57531233.0
600,18428156.0
605,28498187.0
610,36851196.0
615,10566659.0
620,18754318.0
625,30819335.0
630,13812542.0
635,13812542.0
640,40908225.0
645,48700042.0
650,25525535.0
655,37890896.0
660,60541919.0
665,13864849.0
670,32840853.0
675,33130424.0
680,22343967.0
685,32035222.0
690,47411771.0
695,20544133.0
700,38598972.0
705,50388589.0
710,63741126.0
715,41788266.0
720,55331343.0
725,71875336.0
730,27077615.0
735,52862373.0
740,52159290.0
745,31509190.0
750,45308373.0
755,67123391.0
760,27948359.0
765,45038322.0
770,62572362.0
775,26656659.0
780,49007074.0
785,60851313.0
790,79078152.0
795,
825,14573200.0
830,31970160.0
835,49337256.0
840,23478075.0
845,43673639.0
850,62464774.0
855,56998440.0
860,65717569.0
865,95331604.0
870,112408440.0
875,41774712.0
880,67315249.0
885,119124517.0
890,45366415.0
895,69663222.0
900,117998708.0
905,51429911.0
910,74158823.0
915,106550670.0
920,136101148.0
925,76178021.0
930,100033041.0
935,114407905.0
940,31498142.0
945,75297557.0
950,69268225.0
955,46111525.0
960,66977888.0
965,108400385.0
970,40400046.0
975,67043566.0
980,97810376.0
985,41652689.0
990,74263659.0
995,104855159.0
1000,115401443.0
1005,68722919.0
1010,96175485.0
1015,118739830.0
1020,41923841.0
1025,93853821.0
1030,104665230.0
1035,38735829.0
1040,63242210.0
1045,112588667.0
1050,42069921.0
1055,71014146.0
1060,96940554.0
1065,38304714.0
1070,
1095,-1.0
1100,4692183.0
1105,34189097.0
1110,69920383.0
1115,58226424.0
1120,95071642.0
1125,128350995.0
1130,39280325.0
1135,66845546.0
1140,96575875.0
1145,43730420.0
1150,78361174.0
1155,110487899.0
1160,119627122.0
1165,50543446.0
1170,119174727.0
1175,133387503.0
1180,55076338.0
1185,94591720.0
1190,136098340.0
1195,52495259.0
1200,99989976.0
1205,141777438.0
1210,55723114.0
1215,96158983.0
1220,137657825.0
1225,154591860.0
1230,94630755.0
1235,132273029.0
1240,146655799.0
1245,62808491.0
1250,141387673.0
1255,171063812.0
1260,71537423.0
1265,111984961.0
1270,148802302.0
1275,43440047.0
1280,75343955.0
1285,105838389.0
1290,41712531.0
1295,76342366.0
1300,109789994.0
1305,47048786.0
1310,85209643.0
1315,120619611.0
1320,142454126.0
1325,49845342.0
1330,125604811.0
1335,143597929.0
1340,52496748.0
1345,
1370,-1.0
1375,34702266.0
1380,64319585.0
1385,86950400.0
1390,32788456.0
1395,58984436.0
1400,92871732.0
1405,55736701.0
1410,99180536.0
1415,140296203.0
1420,77114070.0
1425,123377293.0
1430,166737000.0
1435,208781371.0
1440,94972666.0
1445,185687026.0
1450,229012187.0
1455,101156593.0
1460,145754761.0
1465,245806236.0
1470,83543628.0
1475,130393925.0
1480,171071247.0
1485,96364295.0
1490,138913958.0
1495,188905136.0
1500,232933917.0
1505,141106472.0
1510,185120283.0
1515,225821061.0
1520,107701832.0
1525,192897423.0
1530,236476278.0
1535,110047733.0
1540,155518874.0
1545,240130049.0
1550,100221296.0
1555,144291628.0
1560,184272440.0
1565,99019389.0
1570,143522431.0
1575,186175523.0
1580,100563149.0
1585,145448859.0
1590,189903767.0
1595,229996399.0
1600,110509486.0
1605,200110220.0
1610,237752520.0
1615,86824726.0
1620,
