Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 3)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 0)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
2270,21175.36666666,21177.58333333,21161.63333333,,1000.0,789.0,838.0,,801.0,,,3
2275,,,,,,,,,,,,0
2315,0.0,,0.0,,,,,,0.0,1381.0,-1.0,2
2320,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1381.0,535.0,4
2325,84.7333333333,148.6666666666,125.3166666666,138.05,464.0,312.0,332.0,406.0,0.0,1381.0,456.0,4
2330,867.1166666666,989.1166666666,988.0833333333,989.1166666666,732.0,367.0,454.0,473.0,254.0,1381.0,418.0,4
2335,2221.85,2371.25,2320.0833333333,2357.0,822.0,485.0,517.0,549.0,325.0,1381.0,270.0,4
2340,3562.45,3656.81666667,3650.7,3656.81666667,866.0,520.0,550.0,572.0,386.0,1381.0,404.0,4
2345,4968.48333333,5118.85,5049.98333333,5090.65,893.0,551.0,574.0,595.0,376.0,1381.0,338.0,4
2350,6334.6,6500.31666667,6428.06666667,6468.75,911.0,578.0,589.0,607.0,380.0,1381.0,412.0,4
2355,7610.61666666,7787.3,7726.91666666,7756.55,924.0,583.0,595.0,608.0,391.0,1381.0,416.0,4
2360,8979.8,9089.5,9089.5,9089.5,933.0,596.0,612.0,618.0,399.0,1381.0,445.0,4
2365,10256.83333333,10414.3,10365.6,10380.06666666,941.0,600.0,614.0,619.0,408.0,1381.0,570.0,4
2370,11307.15,11476.81666666,11435.46666666,11449.2,947.0,590.0,603.0,608.0,423.0,1381.0,329.0,4
2375,12820.06666666,12943.1,12892.03333333,12933.55,952.0,600.0,612.0,617.0,425.0,1381.0,381.0,4
2380,14205.96666666,14323.48333333,14306.78333333,14323.48333333,956.0,609.0,620.0,624.0,430.0,1381.0,414.0,4
2385,15721.36666666,15818.73333333,15771.06666666,15798.05,1000.0,648.0,657.0,655.0,464.0,1381.0,406.0,4
2390,16514.38333333,16491.33333333,16492.36666666,16491.33333333,1000.0,673.0,672.0,673.0,462.0,1381.0,316.0,4
2395,16768.98333333,16775.01666666,16751.2,16755.26666666,1000.0,681.0,682.0,680.0,459.0,1381.0,237.0,4
2400,17049.53333333,17125.53333333,17074.61666666,17091.25,1000.0,694.0,695.0,692.0,446.0,1381.0,357.0,4
2405,17199.21666666,17203.05,17205.46666666,17211.8,1000.0,699.0,701.0,697.0,457.0,1381.0,408.0,4
2410,17370.73333333,17385.08333333,17400.66666666,17390.16666666,1000.0,701.0,709.0,703.0,462.0,1381.0,412.0,4
2415,17697.31666666,17688.26666666,17674.18333333,17685.66666666,1000.0,715.0,719.0,715.0,460.0,1381.0,267.0,4
2420,17803.81666666,17854.48333333,17799.15,17847.53333333,1000.0,718.0,717.0,720.0,455.0,1381.0,264.0,4
2425,18200.81666666,18134.05,18108.06666666,18135.05,1000.0,732.0,731.0,733.0,445.0,1381.0,423.0,4
2430,18771.0,18746.35,18715.45,18742.5,1000.0,758.0,755.0,756.0,437.0,1381.0,359.0,4
2435,18875.95,18883.58333333,18884.48333333,18879.48333333,1000.0,764.0,764.0,762.0,436.0,1381.0,387.0,4
2440,19035.43333333,19067.83333333,19010.33333333,19034.33333333,1000.0,769.0,767.0,766.0,432.0,1381.0,352.0,4
2445,19063.63333333,19071.56666666,19088.13333333,19075.33333333,1000.0,771.0,770.0,767.0,443.0,1381.0,225.0,4
2450,19123.86666666,19183.18333333,19109.5,19150.31666666,1000.0,773.0,771.0,770.0,441.0,1381.0,372.0,4
2455,19155.16666666,19155.45,19180.13333333,19154.85,1000.0,770.0,773.0,768.0,454.0,1381.0,321.0,4
2460,19171.85,19156.33333333,19169.3,19176.91666666,1000.0,770.0,772.0,768.0,458.0,1381.0,352.0,4
2465,19278.45,19285.98333333,19280.6,19273.98333333,1000.0,775.0,777.0,772.0,454.0,1381.0,335.0,4
2470,19383.63333333,19374.05,19356.65,19344.816666659997,1000.0,783.0,780.0,776.0,459.0,1381.0,188.0,4
2475,19448.46666666,19462.91666666,19410.566666659997,19462.0,1000.0,786.0,785.0,782.0,462.0,1381.0,320.0,4
2480,19632.7,19602.316666659997,19585.21666666,19577.85,1000.0,791.0,795.0,786.0,465.0,1381.0,419.0,4
2485,19603.516666659998,19677.13333333,19681.16666666,19680.58333333,1000.0,791.0,797.0,789.0,467.0,1381.0,347.0,4
2490,19604.35,19597.5,19647.93333333,19628.983333329998,1000.0,787.0,795.0,787.0,475.0,1381.0,322.0,4
2495,19580.93333333,19580.86666666,19582.68333333,19586.9,1000.0,783.0,790.0,785.0,476.0,1381.0,222.0,4
2500,19711.2,19694.15,19747.4,19720.33333333,1000.0,786.0,797.0,792.0,480.0,1381.0,321.0,4
2505,19751.483333329998,19752.566666659997,19734.28333333,19745.75,1000.0,788.0,795.0,792.0,459.0,1381.0,221.0,4
2510,19776.983333329998,19723.55,19754.016666659998,19721.5,1000.0,787.0,795.0,792.0,462.0,1381.0,331.0,4
2515,19805.05,19806.316666659997,19780.6,19806.066666659997,1000.0,789.0,796.0,796.0,440.0,1381.0,226.0,4
2520,19798.61666666,19827.93333333,19805.08333333,19814.066666659997,1000.0,789.0,795.0,797.0,443.0,1381.0,283.0,4
2525,19803.5,19773.93333333,19836.86666666,19805.38333333,1000.0,788.0,795.0,797.0,441.0,1381.0,260.0,4
2530,19807.41666666,19765.766666659998,19768.766666659998,19791.93333333,1000.0,785.0,793.0,797.0,432.0,1381.0,346.0,4
2535,19812.55,19703.96666666,19831.11666666,19778.03333333,1000.0,793.0,794.0,796.0,430.0,1381.0,214.0,4
2540,19819.7,19829.65,19855.16666666,19826.41666666,1000.0,798.0,793.0,798.0,431.0,1381.0,270.0,4
2545,19834.88333333,19794.53333333,19846.6,19824.33333333,1000.0,797.0,791.0,797.0,440.0,1381.0,348.0,4
2550,19865.35,19868.53333333,19818.25,19837.43333333,1000.0,799.0,791.0,796.0,433.0,1381.0,334.0,4
2555,19930.4,19965.53333333,19941.266666659998,19941.75,1000.0,803.0,797.0,801.0,441.0,1381.0,262.0,4
2560,19906.6,19931.516666659998,19905.63333333,19904.4,1000.0,802.0,795.0,800.0,428.0,1381.0,365.0,4
2565,19839.18333333,19842.25,19844.6,19846.6,1000.0,799.0,792.0,796.0,443.0,1381.0,423.0,4
2570,19752.45,19797.53333333,19798.6,19798.11666666,1000.0,800.0,790.0,794.0,432.0,1381.0,317.0,4
2575,19613.11666666,19610.61666666,19610.96666666,19610.88333333,1000.0,793.0,784.0,787.0,439.0,1381.0,262.0,4
2580,19613.53333333,19586.96666666,19611.1,19581.15,1000.0,792.0,785.0,785.0,442.0,1381.0,278.0,4
2585,19519.7,19548.1,19503.65,19521.066666659997,1000.0,790.0,781.0,783.0,458.0,1381.0,173.0,4
2590,19533.066666659997,19524.266666659998,19522.6,19520.016666659998,1000.0,787.0,780.0,781.0,459.0,1381.0,381.0,4
2595,19504.53333333,19606.766666659998,19530.78333333,19531.38333333,1000.0,779.0,781.0,781.0,468.0,1381.0,237.0,4
2600,19468.35,19502.96666666,19495.16666666,19504.516666659998,1000.0,775.0,777.0,778.0,477.0,1381.0,379.0,4
2605,19467.983333329998,19505.38333333,19448.16666666,19470.61666666,1000.0,774.0,776.0,776.0,474.0,1381.0,456.0,4
2610,19422.08333333,19421.25,19420.25,19420.15,1000.0,772.0,782.0,775.0,472.0,1381.0,329.0,4
2615,19422.483333329998,19418.33333333,19416.016666659998,19415.91666666,1000.0,772.0,782.0,774.0,462.0,1381.0,226.0,4
2620,19422.233333329998,19417.41666666,19410.05,19418.08333333,1000.0,773.0,782.0,774.0,472.0,1381.0,255.0,4
2625,19399.35,19378.11666666,19400.733333329998,19373.25,1000.0,772.0,782.0,772.0,473.0,1381.0,379.0,4
2630,19241.75,19254.61666666,19224.36666666,19257.71666666,1000.0,765.0,774.0,767.0,485.0,1381.0,389.0,4
2635,19360.61666666,19370.05,19397.11666666,19369.71666666,1000.0,769.0,781.0,769.0,496.0,1381.0,276.0,4
2640,19403.35,19413.86666666,19395.41666666,19413.71666666,1000.0,771.0,780.0,770.0,494.0,1381.0,273.0,4
2645,19508.25,19476.266666659998,19521.516666659998,19501.95,1000.0,774.0,785.0,773.0,489.0,1381.0,254.0,4
2650,19481.71666666,19484.266666659998,19510.38333333,19416.233333329998,1000.0,780.0,785.0,778.0,497.0,1381.0,366.0,4
2655,19488.68333333,19465.75,19485.35,19467.233333329998,1000.0,779.0,783.0,781.0,496.0,1381.0,281.0,4
2660,19528.03333333,19517.93333333,19511.21666666,19515.86666666,1000.0,781.0,784.0,785.0,497.0,1381.0,312.0,4
2665,19538.7,19513.016666659998,19556.61666666,19547.016666659998,1000.0,781.0,785.0,787.0,507.0,1381.0,364.0,4
2670,19578.0,19594.68333333,19596.55,19595.86666666,1000.0,784.0,779.0,789.0,508.0,1381.0,385.0,4
2675,19553.1,19557.85,19586.316666659997,19562.233333329998,1000.0,782.0,779.0,788.0,519.0,1381.0,373.0,4
2680,19530.21666666,19501.68333333,19510.16666666,19500.53333333,1000.0,780.0,776.0,786.0,512.0,1381.0,434.0,4
2685,19603.66666666,19600.45,19572.15,19600.7,1000.0,793.0,787.0,790.0,507.0,1381.0,371.0,4
2690,19829.08333333,19770.65,19795.43333333,19766.38333333,1000.0,799.0,798.0,796.0,506.0,1381.0,387.0,4
2695,19825.55,19830.233333329998,19803.66666666,19834.03333333,1000.0,804.0,799.0,801.0,489.0,1381.0,274.0,4
2700,19815.41666666,19793.15,19783.43333333,19795.85,1000.0,803.0,798.0,799.0,494.0,1381.0,311.0,4
2705,19797.35,19808.016666659998,19791.46666666,19807.66666666,1000.0,804.0,799.0,802.0,485.0,1381.0,339.0,4
2710,19776.983333329998,19820.46666666,19791.61666666,19887.3,1000.0,797.0,797.0,797.0,475.0,1381.0,351.0,4
2715,19801.61666666,19757.6,19736.43333333,19756.05,1000.0,795.0,796.0,792.0,463.0,1381.0,406.0,4
2720,19754.16666666,19762.78333333,19768.93333333,19781.266666659998,1000.0,796.0,797.0,792.0,454.0,1381.0,148.0,4
2725,19761.55,19741.33333333,19730.55,19709.88333333,1000.0,795.0,796.0,789.0,433.0,1381.0,339.0,4
2730,19756.95,19767.266666659998,19765.4,19763.566666659997,1000.0,795.0,797.0,791.0,438.0,1381.0,353.0,4
2735,19754.233333329998,19749.21666666,19747.93333333,19771.46666666,1000.0,795.0,796.0,791.0,431.0,1381.0,375.0,4
2740,19781.63333333,19788.8,19789.316666659997,19788.53333333,1000.0,795.0,797.0,793.0,449.0,1381.0,234.0,4
2745,19790.4,19753.9,19785.08333333,19783.816666659997,1000.0,787.0,788.0,796.0,443.0,1381.0,403.0,4
2750,19815.53333333,19867.266666659998,19841.016666659998,19869.88333333,1000.0,791.0,788.0,799.0,433.0,1381.0,360.0,4
2755,19838.05,19800.75,19799.733333329998,19795.266666659998,1000.0,788.0,785.0,794.0,451.0,1381.0,369.0,4
2760,19798.45,19821.08333333,19819.68333333,19816.8,1000.0,786.0,786.0,795.0,440.0,,268.0,4
2765,19797.15,19823.566666659997,19789.93333333,19791.41666666,1000.0,787.0,785.0,793.0,446.0,,,4
475,,,,,,,,,,-1.0,,0
480,,,,,,,,,,1381.0,,0
970,,,,,,,,,,-1.0,,0
975,,,,,,,,,,-1.0,-1.0,0
2310,,,,,,,,,,-1.0,,0
