Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 4)","('flink_taskmanager_job_task_numRecordsInPerSecond', 5)","('flink_taskmanager_job_task_numRecordsInPerSecond', 6)","('flink_taskmanager_job_task_numRecordsInPerSecond', 7)","('flink_taskmanager_job_task_numRecordsInPerSecond', 8)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 5)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 6)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 7)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 8)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
295,3013.1,3016.0166666665996,,,,,,,,992.0,554.0,,,,,,,,598.0,607.0,15839003.0,6747.0,2
300,3178.9333333332997,3243.4833333333,,,,,,,,993.0,610.0,,,,,,,,651.0,659.0,26313189.0,1532.0,2
305,4384.63333333,4614.78333333,,,,,,,,994.0,622.0,,,,,,,,667.0,687.0,6896122.0,1446.0,2
310,6043.766666670001,6331.3,,,,,,,,994.0,623.0,,,,,,,,671.0,703.0,12528554.0,1905.0,2
315,7450.81666666,7762.83333333,,,,,,,,995.0,622.0,,,,,,,,694.0,722.0,9872550.0,2295.0,2
320,8547.4,8595.0,,,,,,,,995.0,629.0,,,,,,,,703.0,732.0,13866795.0,2396.0,2
325,9462.16666666,9496.45,,,,,,,,995.0,616.0,,,,,,,,785.0,814.0,18082064.0,2297.0,2
330,10079.25,10318.3,,,,,,,,1000.0,657.0,,,,,,,,878.0,909.0,21533331.0,1591.0,2
335,10734.85,11063.4,,,,,,,,1000.0,699.0,,,,,,,,918.0,944.0,13278932.0,1997.0,2
340,11907.1,11811.93333333,,,,,,,,1000.0,706.0,,,,,,,,914.0,944.0,17217006.0,2599.0,2
345,11801.9,11873.81666666,,,,,,,,1000.0,739.0,,,,,,,,920.0,952.0,20610920.0,2638.0,2
350,11831.266666659998,12041.35,,,,,,,,1000.0,749.0,,,,,,,,944.0,970.0,9677908.0,2895.0,2
355,12336.2,12655.05,,,,,,,,1000.0,718.0,,,,,,,,936.0,964.0,13311731.0,2909.0,2
360,13191.966666659999,13624.91666666,,,,,,,,1000.0,689.0,,,,,,,,928.0,952.0,16707818.0,3740.0,2
365,12989.15,13077.18333333,,,,,,,,1000.0,679.0,,,,,,,,934.0,948.0,9671790.0,3395.0,2
370,12415.75,12220.45,,,,,,,,1000.0,682.0,,,,,,,,950.0,948.0,12395022.0,3368.0,2
375,11797.35,11816.85,,,,,,,,1000.0,696.0,,,,,,,,957.0,956.0,16399870.0,3799.0,2
380,11826.466666659999,12272.2,,,,,,,,1000.0,691.0,,,,,,,,999.0,997.0,20306954.0,3453.0,2
385,12358.466666659999,12434.95,,,,,,,,1000.0,685.0,,,,,,,,991.0,995.0,13467039.0,3477.0,2
390,12285.033333329999,12157.716666659999,,,,,,,,1000.0,687.0,,,,,,,,972.0,982.0,17073354.0,3863.0,2
395,11937.0,11889.43333333,,,,,,,,1000.0,687.0,,,,,,,,1000.0,1000.0,20577439.0,4215.0,2
400,11898.83333333,11866.43333333,,,,,,,,1000.0,695.0,,,,,,,,1000.0,1000.0,9754900.0,3297.0,2
405,12571.6,12659.05,,,,,,,,997.0,708.0,,,,,,,,1000.0,1000.0,17473274.0,3287.0,2
410,12411.75,12473.33333333,,,,,,,,997.0,723.0,,,,,,,,1000.0,1000.0,20710383.0,2836.0,2
415,12300.866666659998,12368.283333329999,,,,,,,,997.0,730.0,,,,,,,,1000.0,1000.0,10051177.0,2449.0,2
420,12861.7,12512.033333329999,,,,,,,,997.0,743.0,,,,,,,,1000.0,1000.0,17165657.0,2399.0,2
425,12694.3,12527.5,,,,,,,,997.0,757.0,,,,,,,,1000.0,1000.0,20787249.0,1914.0,2
430,12456.283333329999,12763.23333333,,,,,,,,997.0,761.0,,,,,,,,1000.0,1000.0,9804904.0,1399.0,2
435,13200.1,13144.15,,,,,,,,997.0,757.0,,,,,,,,1000.0,1000.0,17503449.0,2194.0,2
440,13006.41666666,12680.95,,,,,,,,997.0,768.0,,,,,,,,1000.0,1000.0,21090079.0,1705.0,2
445,12414.633333329999,12463.93333333,,,,,,,,997.0,767.0,,,,,,,,1000.0,1000.0,9746010.0,1598.0,2
450,12656.81666666,12966.616666659998,,,,,,,,997.0,764.0,,,,,,,,1000.0,1000.0,13217293.0,1747.0,2
455,13374.516666659998,13188.41666666,,,,,,,,997.0,773.0,,,,,,,,1000.0,1000.0,21107165.0,864.0,2
460,12899.81666666,13059.366666659998,,,,,,,,997.0,765.0,,,,,,,,1000.0,1000.0,9395695.0,1197.0,2
465,12763.633333329999,13092.1,,,,,,,,1000.0,743.0,,,,,,,,1000.0,1000.0,14992627.0,1255.0,2
470,13280.883333329999,13131.366666659998,,,,,,,,1000.0,740.0,,,,,,,,1000.0,1000.0,20046125.0,,2
475,13209.18333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,,,1
480,,,,,,,,,,,,,,,,,,,,,,,0
515,,,,,,,,,,,,,,,,,,,,,,-1.0,0
520,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-1.0,0
525,0.0,0.0,0.0,,,,,,,1000.0,,1000.0,,,,,,,0.0,0.0,-1.0,-1.0,3
530,0.0,0.0,0.0,,,,,,,982.0,1000.0,572.0,,,,,,,0.0,0.0,-1.0,4884.0,3
535,3.5,0.0,86.6833333333,,,,,,,882.0,663.0,704.0,,,,,,,188.0,189.0,5775119.0,2081.0,3
540,344.7166666666,122.5166666666,494.1166666666,,,,,,,922.0,717.0,659.0,,,,,,,370.0,350.0,11389982.0,2341.0,3
545,1184.95,486.3833333333,1318.3666666666,,,,,,,941.0,591.0,568.0,,,,,,,386.0,348.0,15480456.0,2062.0,3
550,2337.8666666666,1377.5,2545.2833333332997,,,,,,,953.0,512.0,536.0,,,,,,,401.0,374.0,11858701.0,2062.0,3
555,3796.2,2674.4333333332997,3850.36666667,,,,,,,961.0,487.0,534.0,,,,,,,450.0,440.0,11858701.0,7049.0,3
560,4778.71666667,4041.7,4917.91666667,,,,,,,967.0,492.0,553.0,,,,,,,495.0,499.0,23378271.0,3149.0,3
565,5606.53333333,5131.21666667,5683.43333333,,,,,,,971.0,522.0,576.0,,,,,,,529.0,533.0,31063884.0,2879.0,3
570,6613.78333333,5973.15,6578.016666670001,,,,,,,974.0,551.0,560.0,,,,,,,548.0,566.0,15881416.0,2675.0,3
575,7254.76666666,6908.01666666,7350.3,,,,,,,977.0,541.0,562.0,,,,,,,573.0,598.0,19804896.0,1114.0,3
580,8449.96666666,7665.81666666,8220.883333329999,,,,,,,979.0,550.0,580.0,,,,,,,614.0,638.0,14161188.0,2376.0,3
585,9163.25,8640.46666666,9333.3,,,,,,,981.0,566.0,579.0,,,,,,,632.0,658.0,19975996.0,1653.0,3
590,10104.26666666,9774.033333329999,10159.41666666,,,,,,,982.0,573.0,587.0,,,,,,,696.0,729.0,24626826.0,3676.0,3
595,11217.43333333,10681.31666666,10983.46666666,,,,,,,1000.0,579.0,573.0,,,,,,,733.0,777.0,30631516.0,2003.0,3
600,11619.75,11513.46666666,11439.8,,,,,,,1000.0,571.0,563.0,,,,,,,759.0,802.0,16322658.0,2975.0,3
605,11562.75,12029.06666666,11313.48333333,,,,,,,1000.0,591.0,593.0,,,,,,,791.0,845.0,21528403.0,2279.0,3
610,11551.4,11900.25,11140.9,,,,,,,1000.0,624.0,615.0,,,,,,,821.0,875.0,25601812.0,1440.0,3
615,10893.633333329999,11514.95,10671.21666666,,,,,,,1000.0,644.0,613.0,,,,,,,843.0,893.0,11653480.0,1762.0,3
620,10941.48333333,11225.81666666,10637.45,,,,,,,1000.0,647.0,616.0,,,,,,,848.0,892.0,21678689.0,1762.0,3
625,11001.73333333,11224.133333329999,10708.25,,,,,,,1000.0,641.0,611.0,,,,,,,852.0,901.0,21678689.0,1784.0,3
630,11097.33333333,11257.033333329999,10734.283333329999,,,,,,,1000.0,636.0,634.0,,,,,,,851.0,899.0,10946151.0,3077.0,3
635,11663.48333333,11212.81666666,11195.533333329999,,,,,,,1000.0,656.0,642.0,,,,,,,856.0,903.0,17638343.0,1669.0,3
640,11444.83333333,11692.033333329999,11139.08333333,,,,,,,1000.0,659.0,629.0,,,,,,,844.0,895.0,25750403.0,2468.0,3
645,11270.23333333,11707.25,10776.68333333,,,,,,,1000.0,658.0,627.0,,,,,,,847.0,895.0,14170227.0,1277.0,3
650,11406.883333329999,11366.9,11028.533333329999,,,,,,,1000.0,658.0,624.0,,,,,,,858.0,901.0,17726629.0,2793.0,3
655,11552.85,11594.25,11298.7,,,,,,,1000.0,653.0,632.0,,,,,,,861.0,901.0,24907448.0,1877.0,3
660,11793.91666666,11879.783333329999,11149.68333333,,,,,,,1000.0,658.0,655.0,,,,,,,844.0,891.0,28934076.0,1276.0,3
665,12131.466666659999,11766.883333329999,11559.73333333,,,,,,,1000.0,666.0,659.0,,,,,,,848.0,893.0,17969120.0,2588.0,3
670,12171.766666659998,12176.266666659998,11646.16666666,,,,,,,1000.0,673.0,657.0,,,,,,,851.0,894.0,24716129.0,1600.0,3
675,12327.08333333,12452.516666659998,11810.266666659998,,,,,,,1000.0,673.0,681.0,,,,,,,841.0,885.0,28538525.0,1275.0,3
680,12436.383333329999,12418.2,11954.3,,,,,,,1000.0,693.0,682.0,,,,,,,834.0,878.0,20280460.0,2478.0,3
685,12684.033333329999,12568.31666666,12196.7,,,,,,,1000.0,712.0,686.0,,,,,,,834.0,874.0,25784985.0,3480.0,3
690,12760.15,12829.16666666,12456.43333333,,,,,,,1000.0,725.0,684.0,,,,,,,839.0,877.0,31982454.0,1781.0,3
695,12240.533333329999,13171.48333333,12128.883333329999,,,,,,,1000.0,736.0,684.0,,,,,,,833.0,872.0,11517335.0,1581.0,3
700,12511.033333329999,12734.55,12427.06666666,,,,,,,1000.0,765.0,685.0,,,,,,,826.0,863.0,21629415.0,2568.0,3
705,12937.216666659999,13037.266666659998,12725.4,,,,,,,1000.0,768.0,700.0,,,,,,,816.0,858.0,28931721.0,951.0,3
710,12979.41666666,12981.55,12708.83333333,,,,,,,1000.0,776.0,721.0,,,,,,,811.0,855.0,12572437.0,1937.0,3
715,13150.8,13364.35,12649.95,,,,,,,1000.0,794.0,719.0,,,,,,,813.0,852.0,19509685.0,1694.0,3
720,13127.16666666,13315.31666666,13124.616666659998,,,,,,,1000.0,798.0,715.0,,,,,,,813.0,851.0,29596012.0,2293.0,3
725,12900.783333329999,13742.7,12786.283333329999,,,,,,,1000.0,801.0,712.0,,,,,,,809.0,855.0,14008468.0,1261.0,3
730,12789.06666666,13422.31666666,12796.866666659998,,,,,,,1000.0,803.0,712.0,,,,,,,810.0,863.0,18584050.0,2377.0,3
735,12935.216666659999,13448.25,12897.58333333,,,,,,,1000.0,812.0,704.0,,,,,,,815.0,873.0,24542616.0,2377.0,3
740,0.0,13450.5,0.0,,,,,,,1000.0,811.0,1000.0,,,,,,,0.0,,24542616.0,2339.0,3
745,0.0,,0.0,,,,,,,1000.0,1000.0,1000.0,,,,,,,0.0,0.0,10703630.0,,2
750,,0.0,,,,,,,,,1000.0,,,,,,,,,,,,1
755,,,,,,,,,,,,,,,,,,,,,,,0
790,,,,,,,,,,,,,,,,,,,,,,-1.0,0
795,,,0.0,0.0,,,,,,,,,,,,,,,,,-1.0,-1.0,2
800,0.0,0.0,0.0,0.0,,,,,,,,1000.0,1000.0,,,,,,0.0,0.0,-1.0,-1.0,4
805,0.0,0.0,0.0,0.0,,,,,,1000.0,559.0,637.0,641.0,,,,,,0.0,0.0,-1.0,-1.0,4
810,0.0,4.333333333333,42.8666666667,12.033333333333,,,,,,852.0,679.0,712.0,712.0,,,,,,0.0,0.0,-1.0,1641.0,4
815,5.9,303.2666666666,301.0166666666,287.75,,,,,,844.0,556.0,545.0,534.0,,,,,,215.0,224.0,10079690.0,3046.0,4
820,242.8833333333,1183.6833333333,1187.3833333333,1126.7833333333,,,,,,896.0,516.0,492.0,505.0,,,,,,382.0,389.0,18126843.0,1576.0,4
825,972.45,2558.5666666666,2569.7,2527.65,,,,,,922.0,516.0,487.0,503.0,,,,,,366.0,391.0,13235927.0,1952.0,4
830,2328.05,3825.46666667,3843.28333333,3779.08333333,,,,,,936.0,541.0,505.0,521.0,,,,,,385.0,409.0,24392720.0,2551.0,4
835,3773.63333333,4867.63333333,4750.61666667,4658.43333333,,,,,,947.0,567.0,535.0,550.0,,,,,,394.0,417.0,30734541.0,2365.0,4
840,4663.23333333,5737.16666667,5589.6,5472.93333333,,,,,,954.0,572.0,545.0,561.0,,,,,,455.0,453.0,15546310.0,3048.0,4
845,5446.95,6384.9,6407.9,6300.183333329999,,,,,,960.0,567.0,546.0,559.0,,,,,,474.0,474.0,20955208.0,2197.0,4
850,6272.03333333,7215.05,7257.35,7127.2,,,,,,965.0,570.0,552.0,561.0,,,,,,504.0,509.0,26150748.0,1472.0,4
855,7111.81666666,8000.983333329999,8039.45,7896.133333329999,,,,,,968.0,587.0,575.0,579.0,,,,,,544.0,537.0,15047269.0,2543.0,4
860,7836.683333329999,8762.21666666,8803.33333333,8652.75,,,,,,971.0,585.0,576.0,572.0,,,,,,572.0,562.0,20839361.0,1482.0,4
865,8624.5,9677.75,9726.96666666,9526.71666666,,,,,,974.0,586.0,572.0,563.0,,,,,,588.0,583.0,25895819.0,1186.0,4
870,9446.4,10458.51666666,10471.75,10323.0,,,,,,986.0,579.0,559.0,546.0,,,,,,647.0,648.0,15021785.0,1383.0,4
875,10133.85,11000.93333333,11061.96666666,10878.46666666,,,,,,1000.0,605.0,596.0,578.0,,,,,,676.0,673.0,22011800.0,2075.0,4
880,10873.23333333,11023.633333329999,11228.23333333,11059.55,,,,,,1000.0,632.0,635.0,605.0,,,,,,671.0,668.0,28702949.0,2547.0,4
885,10946.75,10740.033333329999,10795.16666666,10607.883333329999,,,,,,1000.0,642.0,650.0,616.0,,,,,,704.0,703.0,35963580.0,1236.0,4
890,10743.73333333,10336.01666666,10412.33333333,10227.05,,,,,,1000.0,658.0,670.0,628.0,,,,,,733.0,737.0,21522943.0,2077.0,4
895,10048.33333333,10170.0,10358.11666666,10190.08333333,,,,,,1000.0,644.0,657.0,611.0,,,,,,762.0,765.0,28023379.0,3075.0,4
900,10088.133333329999,10233.76666666,10444.61666666,10293.783333329999,,,,,,1000.0,646.0,656.0,608.0,,,,,,749.0,766.0,34519512.0,1438.0,4
905,10230.75,10335.05,10406.65,10139.71666666,,,,,,1000.0,656.0,678.0,624.0,,,,,,760.0,773.0,14628071.0,2040.0,4
910,10110.633333329999,10475.43333333,10485.41666666,10366.05,,,,,,998.0,679.0,691.0,639.0,,,,,,762.0,773.0,22020665.0,2943.0,4
915,10291.93333333,10644.66666666,10704.033333329999,10523.283333329999,,,,,,998.0,682.0,681.0,624.0,,,,,,753.0,767.0,34898993.0,1177.0,4
920,10251.95,10718.7,10779.7,10591.533333329999,,,,,,998.0,693.0,686.0,630.0,,,,,,760.0,766.0,15095090.0,1776.0,4
925,10350.35,10838.48333333,10934.91666666,10702.75,,,,,,998.0,700.0,689.0,635.0,,,,,,762.0,767.0,22417443.0,1840.0,4
930,10587.61666666,10917.0,11018.2,10783.15,,,,,,998.0,705.0,699.0,648.0,,,,,,766.0,764.0,29146588.0,808.0,4
935,10896.93333333,11000.71666666,10950.51666666,10852.18333333,,,,,,998.0,708.0,707.0,646.0,,,,,,767.0,766.0,15859148.0,2477.0,4
940,10644.66666666,11153.06666666,11096.08333333,10859.98333333,,,,,,998.0,705.0,686.0,637.0,,,,,,783.0,778.0,23717902.0,1321.0,4
945,11093.48333333,10996.86666666,11055.33333333,10863.58333333,,,,,,997.0,708.0,698.0,640.0,,,,,,784.0,772.0,28567017.0,2039.0,4
950,10811.783333329999,10929.41666666,10964.26666666,10778.75,,,,,,997.0,700.0,692.0,648.0,,,,,,782.0,764.0,16598888.0,2381.0,4
955,10843.11666666,11141.3,11204.75,11011.08333333,,,,,,997.0,703.0,693.0,654.0,,,,,,781.0,752.0,24244766.0,2549.0,4
960,10768.76666666,11249.01666666,11323.6,11116.68333333,,,,,,997.0,700.0,695.0,652.0,,,,,,784.0,752.0,30383592.0,1877.0,4
965,11028.75,11386.033333329999,11442.71666666,11320.73333333,,,,,,997.0,703.0,683.0,647.0,,,,,,781.0,761.0,36672384.0,1528.0,4
970,11249.98333333,11230.96666666,11322.633333329999,11088.71666666,,,,,,999.0,691.0,677.0,643.0,,,,,,778.0,765.0,23716689.0,1991.0,4
975,11021.48333333,11341.91666666,11400.23333333,11203.98333333,,,,,,999.0,681.0,669.0,638.0,,,,,,781.0,771.0,31341933.0,2976.0,4
980,11456.93333333,11595.45,11651.016666659998,11456.23333333,,,,,,999.0,688.0,675.0,645.0,,,,,,760.0,768.0,38381628.0,976.0,4
985,11602.783333329999,11384.23333333,11401.08333333,11272.533333329999,,,,,,999.0,697.0,689.0,656.0,,,,,,757.0,756.0,16502697.0,1698.0,4
990,11328.96666666,11296.15,11333.283333329999,11195.283333329999,,,,,,999.0,702.0,694.0,659.0,,,,,,760.0,770.0,32906428.0,2339.0,4
995,11087.05,12023.516666659998,12189.75,11887.25,,,,,,999.0,689.0,675.0,650.0,,,,,,773.0,787.0,44757375.0,2573.0,4
1000,12050.35,12659.91666666,12696.9,12534.633333329999,,,,,,999.0,680.0,677.0,644.0,,,,,,737.0,756.0,22191559.0,1631.0,4
1005,12328.81666666,13012.383333329999,13083.65,12854.23333333,,,,,,1000.0,681.0,669.0,645.0,,,,,,719.0,731.0,29666269.0,2476.0,4
1010,12792.16666666,13105.283333329999,13213.216666659999,12989.6,,,,,,1000.0,679.0,661.0,628.0,,,,,,716.0,730.0,35871363.0,,4
1015,12926.93333333,,,,,,,,,1000.0,,,,,,,,,715.0,737.0,,,1
1020,,,,,,,,,,,,,,,,,,,,,,,0
1055,,,,,,,,,,,,,,,,,,,,,,-1.0,0
1060,0.0,,,,0.0,,,,,,,,,1000.0,,,,,0.0,0.0,,-1.0,2
1065,0.0,0.0,0.0,0.0,0.0,,,,,783.0,1000.0,1000.0,1000.0,624.0,,,,,0.0,0.0,-1.0,4102.0,5
1070,136.5833333333,0.0,0.0,0.0,139.0666666666,,,,,778.0,602.0,603.0,662.0,480.0,,,,,0.0,0.0,5184630.0,5428.0,5
1075,278.8666666666,145.6,144.4,141.6166666666,365.5833333333,,,,,852.0,526.0,469.0,483.0,435.0,,,,,224.0,244.0,7949127.0,4039.0,5
1080,856.3166666666,354.75,346.6333333333,358.3833333333,822.7666666666,,,,,889.0,496.0,496.0,464.0,468.0,,,,,294.0,308.0,11765347.0,1835.0,5
1085,1410.4833333333,863.0833333333,843.3666666666,854.4666666666,1359.4666666666,,,,,912.0,543.0,500.0,483.0,475.0,,,,,399.0,411.0,8269226.0,2489.0,5
1090,2168.8166666666,1404.2666666666,1377.5833333333,1384.9666666666,2111.6333333333,,,,,926.0,535.0,551.0,498.0,496.0,,,,,454.0,464.0,12214716.0,2043.0,5
1095,2847.0666666666,2222.0166666666,2179.6666666666,2189.0833333333,2836.2666666666,,,,,937.0,558.0,556.0,516.0,514.0,,,,,511.0,522.0,20416590.0,1889.0,5
1100,3651.15,2957.6,2865.9166666666,2840.15,3488.45,,,,,945.0,580.0,571.0,549.0,514.0,,,,,523.0,550.0,7009462.0,1790.0,5
1105,4404.55,3662.35,3587.45,3604.25,4422.85,,,,,951.0,584.0,572.0,554.0,513.0,,,,,541.0,567.0,11621599.0,2091.0,5
1110,5301.7,4644.61666667,4549.61666667,4575.95,5125.6,,,,,956.0,592.0,568.0,552.0,507.0,,,,,555.0,580.0,16609387.0,2208.0,5
1115,6033.6,5378.81666667,5259.78333333,5296.31666667,6022.316666670001,,,,,960.0,590.0,561.0,547.0,509.0,,,,,557.0,585.0,6196872.0,1889.0,5
1120,6976.81666666,6301.933333329999,6169.633333329999,6141.2,6858.95,,,,,963.0,592.0,565.0,559.0,514.0,,,,,565.0,589.0,10358685.0,1591.0,5
1125,7859.58333333,7063.1,6911.7,6958.16666666,7711.7,,,,,982.0,588.0,563.0,561.0,499.0,,,,,621.0,647.0,15454559.0,1206.0,5
1130,8585.9,8028.28333333,7834.76666666,7908.56666666,8416.98333333,,,,,1000.0,577.0,559.0,550.0,519.0,,,,,683.0,711.0,8571440.0,2390.0,5
1135,9480.2,8816.86666666,8508.86666666,8566.81666666,9085.23333333,,,,,1000.0,591.0,580.0,580.0,545.0,,,,,689.0,716.0,13502199.0,1988.0,5
