,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1737052055000,-9.223372036854775e+18
1737052060000,-9.223372036854775e+18
1737052065000,-9.223372036854775e+18
1737052070000,-9.223372036854775e+18
1737052075000,-9.223372036854775e+18
1737052080000,-9.223372036854775e+18
1737052085000,-9.223372036854775e+18
1737052090000,-9.223372036854775e+18
1737052095000,-9.223372036854775e+18
1737052100000,-9.223372036854775e+18
1737052105000,-9.223372036854775e+18
1737052110000,-9.223372036854775e+18
1737052115000,-9.223372036854775e+18
1737052120000,-9.223372036854775e+18
1737052125000,-9.223372036854775e+18
1737052130000,-9.223372036854775e+18
1737052135000,-9.223372036854775e+18
1737052140000,-9.223372036854775e+18
1737052145000,-9.223372036854775e+18
1737052150000,-9.223372036854775e+18
1737052155000,-9.223372036854775e+18
1737052160000,-9.223372036854775e+18
1737052165000,-9.223372036854775e+18
1737052170000,-9.223372036854775e+18
1737052175000,-9.223372036854775e+18
1737052180000,-9.223372036854775e+18
1737052185000,-9.223372036854775e+18
1737052190000,-9.223372036854775e+18
1737052195000,-9.223372036854775e+18
1737052200000,-9.223372036854775e+18
1737052205000,-9.223372036854775e+18
1737052210000,-9.223372036854775e+18
1737052215000,-9.223372036854775e+18
1737052220000,-9.223372036854775e+18
1737052225000,-9.223372036854775e+18
1737052230000,-9.223372036854775e+18
1737052235000,-9.223372036854775e+18
1737052240000,-9.223372036854775e+18
1737052245000,-9.223372036854775e+18
1737052250000,-9.223372036854775e+18
1737052255000,-9.223372036854775e+18
1737052260000,-9.223372036854775e+18
1737052265000,-9.223372036854775e+18
1737052270000,-9.223372036854775e+18
1737052275000,-9.223372036854775e+18
1737052280000,-9.223372036854775e+18
1737052285000,-9.223372036854775e+18
1737052290000,-9.223372036854775e+18
1737052295000,-9.223372036854775e+18
1737052300000,
1737052325000,-9.223372036854775e+18
1737052330000,-9.223372036854775e+18
1737052335000,-9.223372036854775e+18
1737052340000,-9.223372036854775e+18
1737052345000,-9.223372036854775e+18
1737052350000,-9.223372036854775e+18
1737052355000,-9.223372036854775e+18
1737052360000,-9.223372036854775e+18
1737052365000,-9.223372036854775e+18
1737052370000,-9.223372036854775e+18
1737052375000,-9.223372036854775e+18
1737052380000,-9.223372036854775e+18
1737052385000,-9.223372036854775e+18
1737052390000,-9.223372036854775e+18
