,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737528905000,1000.0
1737528910000,1000.0
1737528915000,0.0
1737528920000,0.0
1737528925000,0.0
1737528930000,0.0
1737528935000,0.0
1737528940000,129.0
1737528945000,253.0
1737528950000,347.0
1737528955000,419.0
1737528960000,477.0
1737528965000,525.0
1737528970000,565.0
1737528975000,707.0
1737528980000,791.0
1737528985000,869.0
1737528990000,953.0
1737528995000,1000.0
1737529000000,1000.0
1737529005000,1000.0
1737529010000,1000.0
1737529015000,1000.0
1737529020000,1000.0
1737529025000,1000.0
1737529030000,1000.0
1737529035000,1000.0
1737529040000,1000.0
1737529045000,1000.0
1737529050000,1000.0
1737529055000,1000.0
1737529060000,1000.0
1737529065000,1000.0
1737529070000,1000.0
1737529075000,1000.0
1737529080000,1000.0
1737529085000,1000.0
1737529090000,1000.0
1737529095000,1000.0
1737529100000,1000.0
1737529105000,1000.0
1737529110000,1000.0
1737529115000,1000.0
1737529120000,1000.0
1737529125000,1000.0
1737529130000,1000.0
1737529135000,1000.0
1737529140000,1000.0
1737529145000,1000.0
1737529150000,
