,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737528905000,0.0
1737528910000,0.0
1737528915000,0.0
1737528920000,43.8833333333
1737528925000,517.55
1737528930000,542.45
1737528935000,3623.13333333
1737528940000,11791.45
1737528945000,12188.2
1737528950000,19931.25
1737528955000,19931.25
1737528960000,21851.03333333
1737528965000,26190.36666666
1737528970000,26190.36666666
1737528975000,26786.383333330003
1737528980000,36329.66666666
1737528985000,35856.0
1737528990000,35871.233333330005
1737528995000,39910.61666666
1737529000000,31742.3
1737529005000,37158.51666666
1737529010000,29415.46666666
1737529015000,34710.4
1737529020000,32790.61666666
1737529025000,29382.75
1737529030000,35591.233333330005
1737529035000,40451.58333333
1737529040000,36785.43333333
1737529045000,37113.4
1737529050000,43039.53333333
1737529055000,35919.466666659995
1737529060000,41651.6
1737529065000,35838.63333333
1737529070000,42009.3
1737529075000,36714.36666666
1737529080000,41899.55
1737529085000,40968.08333333
1737529090000,35324.51666666
1737529095000,34373.03333333
1737529100000,35338.41666666
1737529105000,40524.83333333
1737529110000,40826.63333333
1737529115000,40826.63333333
1737529120000,41034.466666659995
1737529125000,41034.466666659995
1737529130000,40542.01666666
1737529135000,40542.01666666
1737529140000,41118.88333333
1737529145000,41118.88333333
1737529150000,
