,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737522345000,1000.0
1737522350000,1000.0
1737522355000,0.0
1737522360000,0.0
1737522365000,0.0
1737522370000,0.0
1737522375000,32.0
1737522380000,194.0
1737522385000,309.0
1737522390000,395.0
1737522395000,463.0
1737522400000,516.0
1737522405000,560.0
1737522410000,597.0
1737522415000,740.0
1737522420000,823.0
1737522425000,901.0
1737522430000,981.0
1737522435000,1000.0
1737522440000,1000.0
1737522445000,1000.0
1737522450000,1000.0
1737522455000,1000.0
1737522460000,1000.0
1737522465000,1000.0
1737522470000,1000.0
1737522475000,1000.0
1737522480000,1000.0
1737522485000,1000.0
1737522490000,1000.0
1737522495000,1000.0
1737522500000,1000.0
1737522505000,1000.0
1737522510000,1000.0
1737522515000,1000.0
1737522520000,1000.0
1737522525000,1000.0
1737522530000,1000.0
1737522535000,1000.0
1737522540000,1000.0
1737522545000,1000.0
1737522550000,1000.0
1737522555000,1000.0
1737522560000,1000.0
1737522565000,1000.0
1737522570000,1000.0
1737522575000,1000.0
1737522580000,1000.0
1737522585000,
