,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737216615000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19864000.0,24270000.0,19864000.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216620000,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,24272000.0,2.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216625000,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6246000.0,6.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216630000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,192186000.0,4951.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216635000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,241407000.0,21.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216640000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,23.0,1290.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216645000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,41463000.0,85.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216650000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,3348000.0,85.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216655000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,1.0,7196.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216660000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2700000.0,77.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216665000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,77.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216670000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,77.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216675000,9.0,21.0,1.0,0.0,0.0,11.0,1.0,0.0,9.0,9.0,3303000.0,83.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216680000,9.0,21.0,2.0,0.0,0.0,11.0,2.0,0.0,9.0,9.0,2304000.0,83.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216685000,4.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,4.0,1.0,74.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216690000,9.0,19.0,2.0,0.0,0.0,10.0,2.0,0.0,9.0,9.0,2304000.0,83.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216695000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,83.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216700000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,597.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216705000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,597.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216710000,9.0,21.0,1.0,0.0,0.0,11.0,1.0,0.0,9.0,9.0,2304000.0,83.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216715000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,2394000.0,871.0,642.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216720000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,5103000.0,77.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216725000,9.0,19.0,1.0,0.0,0.0,10.0,2.0,0.0,9.0,9.0,4086000.0,132.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737216730000,9.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,83.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
