Timestamp,flink_jobmanager_job_lastCheckpointSize
0,-1.0
5,-1.0
10,22464.0
15,2301427.0
20,5068522.0
25,5188253.0
30,3539740.0
35,5891035.0
40,10599400.0
45,4525901.0
50,7424907.0
55,10741253.0
60,10741253.0
65,5552021.0
70,7961382.0
75,9843846.0
80,6572672.0
85,8948455.0
90,8948455.0
95,3047978.0
100,7059559.0
105,7059559.0
110,3094941.0
115,7604655.0
120,7604655.0
125,4020955.0
130,6366799.0
135,11324008.0
140,11324008.0
145,7464345.0
150,9672151.0
155,3477118.0
160,5895557.0
165,5895557.0
170,10578306.0
175,7809020.0
180,9852542.0
185,9189223.0
190,3772985.0
195,5948216.0
200,9043409.0
205,8228023.0
210,5150722.0
215,6874833.0
220,3581913.0
225,5768922.0
230,9056788.0
235,4940033.0
240,4940033.0
245,9837292.0
250,12148330.0
255,
300,-1.0
305,-1.0
310,-1.0
315,1217030.0
320,5848820.0
325,7845981.0
330,11854782.0
335,15893660.0
340,19498389.0
345,13231021.0
350,18758467.0
355,18758467.0
360,8038202.0
365,12127876.0
370,16386146.0
375,8256082.0
380,12085683.0
385,16023605.0
390,8530622.0
395,12483645.0
400,16102882.0
405,8887479.0
410,14390818.0
415,19144214.0
420,23633669.0
425,13064128.0
430,17887144.0
435,21024459.0
440,8953425.0
445,14602438.0
450,19572992.0
455,8541499.0
460,12430052.0
465,16342290.0
470,9048508.0
475,12851710.0
480,16188989.0
485,9508469.0
490,13900329.0
495,19103837.0
500,23321125.0
505,16391246.0
510,16391246.0
515,22424327.0
520,4419812.0
525,8109547.0
530,12359153.0
535,4547370.0
540,9077613.0
545,13036090.0
550,4682297.0
555,7528979.0
560,11314661.0
565,9541288.0
570,3406181.0
575,6437248.0
580,
630,-1.0
635,2113629.0
640,3936979.0
645,7314605.0
650,7789600.0
655,4959732.0
660,8394716.0
665,8248618.0
670,9551396.0
675,13626771.0
680,10933666.0
685,8857526.0
690,13756508.0
695,17196223.0
700,6537868.0
705,10730739.0
710,19069408.0
715,7628666.0
720,13316385.0
725,18616852.0
730,6903992.0
735,11983596.0
740,19734005.0
745,25857115.0
750,16964072.0
755,22781026.0
760,28578403.0
765,10258056.0
770,20971273.0
775,27706993.0
780,9223313.0
785,15490570.0
790,26130491.0
795,10957477.0
800,16742497.0
805,23468013.0
810,7768417.0
815,14089925.0
820,18451026.0
825,23472170.0
830,13244428.0
835,17474337.0
840,23486583.0
845,7639897.0
850,17781818.0
855,16510574.0
