,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond
,0,1,2,3,4,5,6,7
Timestamp,,,,,,,,
1706108330000,1000.0,741.0,686.0,665.0,,,,
1706108335000,1000.0,737.0,690.0,665.0,,,,
1706108340000,1000.0,737.0,697.0,667.0,,,,
1706108345000,1000.0,752.0,704.0,680.0,,,,
1706108350000,1000.0,735.0,690.0,672.0,,,,
1706108355000,1000.0,746.0,698.0,678.0,,,,
1706108360000,,,,,,,,
1706108405000,,1000.0,,1000.0,1000.0,,,
1706108410000,882.0,619.0,1000.0,768.0,597.0,,,
1706108415000,807.0,495.0,766.0,509.0,477.0,,,
1706108420000,742.0,371.0,466.0,377.0,352.0,,,
1706108425000,807.0,412.0,347.0,423.0,402.0,,,
1706108430000,846.0,443.0,398.0,424.0,432.0,,,
1706108435000,871.0,463.0,458.0,402.0,411.0,,,
1706108440000,890.0,507.0,433.0,452.0,458.0,,,
1706108445000,904.0,503.0,481.0,451.0,460.0,,,
1706108450000,914.0,520.0,474.0,481.0,475.0,,,
1706108455000,923.0,537.0,489.0,496.0,494.0,,,
1706108460000,930.0,544.0,511.0,500.0,498.0,,,
1706108465000,936.0,555.0,515.0,508.0,516.0,,,
1706108470000,946.0,553.0,534.0,492.0,522.0,,,
1706108475000,968.0,582.0,521.0,529.0,546.0,,,
1706108480000,1000.0,625.0,568.0,571.0,585.0,,,
1706108485000,1000.0,640.0,609.0,571.0,585.0,,,
1706108490000,1000.0,652.0,616.0,587.0,589.0,,,
1706108495000,1000.0,656.0,613.0,606.0,605.0,,,
1706108500000,1000.0,656.0,638.0,597.0,596.0,,,
1706108505000,1000.0,680.0,635.0,624.0,617.0,,,
1706108510000,1000.0,693.0,658.0,629.0,624.0,,,
1706108515000,1000.0,694.0,665.0,629.0,619.0,,,
1706108520000,1000.0,702.0,661.0,634.0,618.0,,,
1706108525000,1000.0,714.0,672.0,650.0,617.0,,,
1706108530000,1000.0,731.0,673.0,660.0,616.0,,,
1706108535000,1000.0,729.0,683.0,646.0,607.0,,,
1706108540000,1000.0,745.0,674.0,644.0,611.0,,,
1706108545000,1000.0,747.0,691.0,659.0,622.0,,,
1706108550000,1000.0,752.0,701.0,668.0,622.0,,,
