,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737198770000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737198775000,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3157.0,230.0,7298000.0,-9.223372036854775e+18,-9.223372036854775e+18
1737198780000,9.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,101.0,19875000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737198785000,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,828.0,8076000.0,642.0,-9.223372036854775e+18,-9.223372036854775e+18
1737198790000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,192852000.0,104.0,642.0,-9.223372036854775e+18,-9.223372036854775e+18
1737198795000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,241407000.0,163.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737198800000,9.0,18.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,76.0,118.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737198805000,9.0,21.0,1.0,0.0,0.0,11.0,1.0,0.0,9.0,9.0,88704000.0,154.0,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1737198810000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,9.0,121.0,143.0,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1737198815000,9.0,19.0,2.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,29466000.0,143.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737198820000,8.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,151.0,546.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737198825000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,146340000.0,287.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737198830000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,11952000.0,287.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737198835000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,287.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737198840000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,13.0,404.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737198845000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,9180000.0,118.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737198850000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,118.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737198855000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,2.0,287.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737198860000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,34.0,288.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737198865000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,5562000.0,266.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737198870000,9.0,19.0,2.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,266.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737198875000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,402.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737198880000,1.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,1.0,3960000.0,3831.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737198885000,6.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,7.0,6.0,11.0,134.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
