,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737493315000,1000.0
1737493320000,75.0
1737493325000,36.0
1737493330000,58.0
1737493335000,50.0
1737493340000,119.0
1737493345000,242.0
1737493350000,345.0
1737493355000,425.0
1737493360000,489.0
1737493365000,540.0
1737493370000,582.0
1737493375000,617.0
1737493380000,694.0
1737493385000,777.0
1737493390000,852.0
1737493395000,934.0
1737493400000,984.0
1737493405000,996.0
1737493410000,999.0
1737493415000,1000.0
1737493420000,1000.0
1737493425000,1000.0
1737493430000,1000.0
1737493435000,1000.0
1737493440000,1000.0
1737493445000,1000.0
1737493450000,1000.0
1737493455000,1000.0
1737493460000,1000.0
1737493465000,1000.0
1737493470000,1000.0
1737493475000,1000.0
1737493480000,1000.0
1737493485000,1000.0
1737493490000,1000.0
1737493495000,1000.0
1737493500000,1000.0
1737493505000,1000.0
1737493510000,1000.0
1737493515000,1000.0
1737493520000,1000.0
1737493525000,1000.0
1737493530000,1000.0
1737493535000,1000.0
1737493540000,1000.0
1737493545000,1000.0
1737493550000,1000.0
1737493555000,
