,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737218560000,1000.0
1737218565000,461.0
1737218570000,299.0
1737218575000,216.0
1737218580000,410.0
1737218585000,528.0
1737218590000,607.0
1737218595000,663.0
1737218600000,705.0
1737218605000,738.0
1737218610000,764.0
1737218615000,786.0
1737218620000,804.0
1737218625000,849.0
1737218630000,920.0
1737218635000,1000.0
1737218640000,1000.0
1737218645000,1000.0
1737218650000,1000.0
1737218655000,1000.0
1737218660000,1000.0
1737218665000,1000.0
1737218670000,1000.0
1737218675000,1000.0
1737218680000,1000.0
1737218685000,1000.0
1737218690000,1000.0
1737218695000,1000.0
1737218700000,1000.0
1737218705000,1000.0
1737218710000,1000.0
1737218715000,1000.0
1737218720000,1000.0
1737218725000,1000.0
1737218730000,1000.0
1737218735000,1000.0
1737218740000,1000.0
1737218745000,1000.0
1737218750000,1000.0
1737218755000,1000.0
1737218760000,1000.0
1737218765000,1000.0
1737218770000,1000.0
1737218775000,1000.0
1737218780000,1000.0
1737218785000,1000.0
1737218790000,1000.0
1737218795000,1000.0
1737218800000,
