,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737218560000,0.0
1737218565000,1320.4833333333
1737218570000,2478.3333333333
1737218575000,2478.3666666666
1737218580000,6761.36666666
1737218585000,16031.73333333
1737218590000,22927.1
1737218595000,22927.1
1737218600000,29002.65
1737218605000,29002.65
1737218610000,29198.45
1737218615000,35214.81666666
1737218620000,35214.81666666
1737218625000,36955.2
1737218630000,38200.1
1737218635000,38200.06666666
1737218640000,40147.16666666
1737218645000,30876.8
1737218650000,29752.8
1737218655000,29752.8
1737218660000,25035.683333330002
1737218665000,25260.266666659998
1737218670000,33033.61666666
1737218675000,27017.25
1737218680000,32920.56666666
1737218685000,29859.7
1737218690000,32481.73333333
1737218695000,33788.91666666
1737218700000,28008.933333330002
1737218705000,33415.716666659995
1737218710000,27644.35
1737218715000,33178.3
1737218720000,31819.86666666
1737218725000,34041.16666666
1737218730000,28091.833333330003
1737218735000,32381.36666666
1737218740000,31243.2
1737218745000,32426.883333330003
1737218750000,29374.516666659998
1737218755000,31898.3
1737218760000,31448.183333330002
1737218765000,31660.133333330003
1737218770000,31660.133333330003
1737218775000,32381.41666666
1737218780000,32381.41666666
1737218785000,35239.233333330005
1737218790000,33219.41666666
1737218795000,30340.21666666
1737218800000,
