,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737508810000,1000.0
1737508815000,1000.0
1737508820000,0.0
1737508825000,0.0
1737508830000,0.0
1737508835000,0.0
1737508840000,40.0
1737508845000,200.0
1737508850000,314.0
1737508855000,400.0
1737508860000,467.0
1737508865000,520.0
1737508870000,564.0
1737508875000,600.0
1737508880000,742.0
1737508885000,823.0
1737508890000,903.0
1737508895000,984.0
1737508900000,1000.0
1737508905000,1000.0
1737508910000,1000.0
1737508915000,1000.0
1737508920000,1000.0
1737508925000,1000.0
1737508930000,1000.0
1737508935000,1000.0
1737508940000,1000.0
1737508945000,1000.0
1737508950000,1000.0
1737508955000,1000.0
1737508960000,1000.0
1737508965000,1000.0
1737508970000,1000.0
1737508975000,1000.0
1737508980000,999.0
1737508985000,999.0
1737508990000,999.0
1737508995000,999.0
1737509000000,999.0
1737509005000,1000.0
1737509010000,1000.0
1737509015000,1000.0
1737509020000,1000.0
1737509025000,1000.0
1737509030000,1000.0
1737509035000,1000.0
1737509040000,1000.0
1737509045000,1000.0
1737509050000,
