Timestamp,flink_jobmanager_job_lastCheckpointDuration
0,-1.0
5,18.0
10,18.0
15,828.0
20,569.0
25,1069.0
30,1069.0
35,648.0
40,648.0
45,648.0
50,648.0
55,648.0
60,648.0
65,648.0
70,648.0
75,648.0
80,4991.0
85,2091.0
90,2091.0
95,1197.0
100,1452.0
105,1452.0
110,694.0
115,943.0
120,990.0
125,990.0
130,990.0
135,990.0
140,990.0
145,990.0
150,3321.0
155,3321.0
160,1095.0
165,1292.0
170,1292.0
175,1292.0
180,1292.0
185,
273,-1.0
278,-1.0
283,3758.0
288,308.0
293,1546.0
298,2912.0
303,1246.0
308,1503.0
313,1044.0
318,1044.0
323,968.0
328,968.0
333,9944.0
338,850.0
343,850.0
348,850.0
353,748.0
358,1144.0
363,1144.0
368,997.0
373,821.0
378,933.0
383,709.0
388,1144.0
393,996.0
398,2002.0
403,1622.0
408,1444.0
413,1511.0
418,1511.0
423,1511.0
428,1648.0
433,1899.0
438,1899.0
443,10169.0
448,10169.0
453,10169.0
458,10169.0
463,
552,-1.0
557,1611.0
562,547.0
567,1149.0
572,1052.0
577,1899.0
582,1996.0
587,1064.0
592,1064.0
597,1007.0
602,1007.0
607,1007.0
612,681.0
617,943.0
622,943.0
627,736.0
632,1406.0
637,1406.0
642,721.0
647,721.0
652,8053.0
657,651.0
662,2000.0
667,1024.0
672,2858.0
677,1298.0
682,1298.0
687,534.0
692,534.0
697,1040.0
702,1059.0
707,1059.0
712,9100.0
717,552.0
722,1272.0
727,1272.0
732,1272.0
737,
825,-1.0
830,-1.0
835,2188.0
840,496.0
845,990.0
850,784.0
855,784.0
860,784.0
865,784.0
870,16601.0
875,885.0
880,885.0
885,885.0
890,644.0
895,699.0
900,699.0
905,669.0
910,955.0
915,955.0
920,548.0
925,548.0
930,361.0
935,1894.0
940,1522.0
945,1522.0
950,852.0
955,852.0
960,852.0
965,443.0
970,443.0
975,418.0
980,418.0
985,418.0
990,844.0
995,844.0
1000,537.0
1005,1053.0
1010,1053.0
1015,1053.0
1020,
1103,-1.0
1108,-1.0
1113,1420.0
1118,813.0
1123,440.0
1128,813.0
1133,813.0
1138,1411.0
