,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737209155000,0.0
1737209160000,954.1666666666
1737209165000,2431.8833333333
1737209170000,2431.8833333333
1737209175000,7041.383333329999
1737209180000,11005.26666666
1737209185000,15585.533333329999
1737209190000,20422.45
1737209195000,22545.03333333
1737209200000,30414.7
1737209205000,30414.7
1737209210000,32807.01666666
1737209215000,40378.483333330005
1737209220000,39424.31666666
1737209225000,38731.0
1737209230000,45653.483333330005
1737209235000,41043.983333330005
1737209240000,39210.51666666
1737209245000,37949.26666666
1737209250000,33462.58333333
1737209255000,37044.81666666
1737209260000,29175.15
1737209265000,29982.65
1737209270000,31121.133333330003
1737209275000,30837.65
1737209280000,37688.35
1737209285000,42621.8
1737209290000,35699.31666666
1737209295000,41770.86666666
1737209300000,39891.51666666
1737209305000,37990.63333333
1737209310000,41667.06666666
1737209315000,35962.25
1737209320000,41950.5
1737209325000,41143.0
1737209330000,37612.2
1737209335000,31572.2
1737209340000,31044.083333330003
1737209345000,31120.55
1737209350000,36915.26666666
1737209355000,36489.41666666
1737209360000,36238.35
1737209365000,40814.18333333
1737209370000,36787.51666666
1737209375000,39062.53333333
1737209380000,36420.85
1737209385000,36420.85
1737209390000,37418.03333333
1737209395000,38630.41666666
1737209400000,
