,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737218240000,1000.0
1737218245000,362.0
1737218250000,294.0
1737218255000,321.0
1737218260000,483.0
1737218265000,587.0
1737218270000,656.0
1737218275000,705.0
1737218280000,742.0
1737218285000,771.0
1737218290000,794.0
1737218295000,812.0
1737218300000,828.0
1737218305000,881.0
1737218310000,946.0
1737218315000,998.0
1737218320000,1000.0
1737218325000,1000.0
1737218330000,1000.0
1737218335000,1000.0
1737218340000,1000.0
1737218345000,1000.0
1737218350000,1000.0
1737218355000,1000.0
1737218360000,1000.0
1737218365000,1000.0
1737218370000,1000.0
1737218375000,1000.0
1737218380000,1000.0
1737218385000,1000.0
1737218390000,1000.0
1737218395000,1000.0
1737218400000,1000.0
1737218405000,1000.0
1737218410000,1000.0
1737218415000,1000.0
1737218420000,1000.0
1737218425000,1000.0
1737218430000,1000.0
1737218435000,1000.0
1737218440000,1000.0
1737218445000,1000.0
1737218450000,1000.0
1737218455000,1000.0
1737218460000,1000.0
1737218465000,1000.0
1737218470000,1000.0
1737218475000,1000.0
1737218480000,
